DrugA,DrugB,Interaction,Mechanism,risk_level
Darifenacin,Nilotinib,The metabolism of Darifenacin can be decreased when combined with Nilotinib.,decrease,no risk
Darifenacin,Nilvadipine,The metabolism of Darifenacin can be decreased when combined with Nilvadipine.,decrease,no risk
Darifenacin,Nirogacestat,The metabolism of Nirogacestat can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Nizatidine,The therapeutic efficacy of Darifenacin can be decreased when used in combination with Nizatidine.,decrease,no risk
Darifenacin,Norepinephrine,The risk or severity of Tachycardia can be increased when Norepinephrine is combined with Darifenacin.,increase,risk
Darifenacin,Normethadone,The risk or severity of adverse effects can be increased when Darifenacin is combined with Normethadone.,increase,risk
Darifenacin,Nortriptyline,The metabolism of Nortriptyline can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Nylidrin,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Nylidrin.,increase,risk
Darifenacin,Olanzapine,The metabolism of Olanzapine can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Oliceridine,The serum concentration of Oliceridine can be increased when it is combined with Darifenacin.,increase,no risk
Darifenacin,Olodaterol,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Olodaterol.,increase,risk
Darifenacin,Olutasidenib,The therapeutic efficacy of Darifenacin can be decreased when used in combination with Olutasidenib.,decrease,no risk
Darifenacin,Omaveloxolone,The serum concentration of Darifenacin can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Darifenacin,Ondansetron,The metabolism of Ondansetron can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Opium,The risk or severity of adverse effects can be increased when Darifenacin is combined with Opium.,increase,risk
Darifenacin,Orciprenaline,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Orciprenaline.,increase,risk
Darifenacin,Oritavancin,The metabolism of Darifenacin can be decreased when combined with Oritavancin.,decrease,no risk
Darifenacin,Orphenadrine,The metabolism of Darifenacin can be decreased when combined with Orphenadrine.,decrease,no risk
Darifenacin,Osilodrostat,The metabolism of Darifenacin can be decreased when combined with Osilodrostat.,decrease,no risk
Darifenacin,Ospemifene,The metabolism of Darifenacin can be decreased when combined with Ospemifene.,decrease,no risk
Darifenacin,Oxamniquine,The metabolism of Darifenacin can be decreased when combined with Oxamniquine.,decrease,no risk
Darifenacin,Oxprenolol,The metabolism of Oxprenolol can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Oxybutynin,The metabolism of Darifenacin can be decreased when combined with Oxybutynin.,decrease,no risk
Darifenacin,Oxycodone,The risk or severity of adverse effects can be increased when Darifenacin is combined with Oxycodone.,increase,risk
Darifenacin,Oxymetazoline,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Oxymetazoline.,increase,risk
Darifenacin,Oxymorphone,The risk or severity of adverse effects can be increased when Darifenacin is combined with Oxymorphone.,increase,risk
Darifenacin,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphencyclimine is combined with Darifenacin.,increase,risk
Darifenacin,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Darifenacin.,decrease,no risk
Darifenacin,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Darifenacin.,increase,risk
Darifenacin,Quetiapine,The metabolism of Quetiapine can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Quinethazone,The serum concentration of Quinethazone can be increased when it is combined with Darifenacin.,increase,no risk
Darifenacin,Quinidine,The metabolism of Darifenacin can be decreased when combined with Quinidine.,decrease,no risk
Darifenacin,Quinine,The metabolism of Darifenacin can be decreased when combined with Quinine.,decrease,no risk
Darifenacin,Quinupramine,The risk or severity of adverse effects can be increased when Darifenacin is combined with Quinupramine.,increase,risk
Darifenacin,Umeclidinium,The risk or severity of adverse effects can be increased when Darifenacin is combined with Umeclidinium.,increase,risk
Darifenacin,Vadadustat,The serum concentration of Darifenacin can be increased when it is combined with Vadadustat.,increase,no risk
Darifenacin,Valbenazine,The metabolism of Valbenazine can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Vecuronium,The risk or severity of adverse effects can be increased when Darifenacin is combined with Vecuronium.,increase,risk
Darifenacin,Vemurafenib,The metabolism of Darifenacin can be decreased when combined with Vemurafenib.,decrease,no risk
Darifenacin,Venetoclax,The metabolism of Darifenacin can be decreased when combined with Venetoclax.,decrease,no risk
Darifenacin,Venlafaxine,The metabolism of Darifenacin can be decreased when combined with Venlafaxine.,decrease,no risk
Darifenacin,Verapamil,The metabolism of Darifenacin can be decreased when combined with Verapamil.,decrease,no risk
Darifenacin,Vernakalant,The metabolism of Vernakalant can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Vibegron,Darifenacin may increase the smooth muscle relaxing activities of Vibegron.,increase,no risk
Darifenacin,Vilanterol,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Vilanterol.,increase,risk
Darifenacin,Vilazodone,The metabolism of Vilazodone can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Viloxazine,The metabolism of Darifenacin can be decreased when combined with Viloxazine.,decrease,no risk
Darifenacin,Vinblastine,The metabolism of Darifenacin can be decreased when combined with Vinblastine.,decrease,no risk
Darifenacin,Vinorelbine,The metabolism of Darifenacin can be decreased when combined with Vinorelbine.,decrease,no risk
Darifenacin,Voriconazole,The metabolism of Darifenacin can be decreased when combined with Voriconazole.,decrease,no risk
Darifenacin,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Xamoterol,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Xamoterol.,increase,risk
Darifenacin,Xylometazoline,The risk or severity of Tachycardia can be increased when Darifenacin is combined with Xylometazoline.,increase,risk
Darifenacin,Yohimbine,The metabolism of Yohimbine can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Zimelidine,The metabolism of Darifenacin can be decreased when combined with Zimelidine.,decrease,no risk
Darifenacin,Ziprasidone,The metabolism of Darifenacin can be decreased when combined with Ziprasidone.,decrease,no risk
Darifenacin,Zolpidem,The metabolism of Zolpidem can be decreased when combined with Darifenacin.,decrease,no risk
Darifenacin,Zuclopenthixol,The metabolism of Zuclopenthixol can be decreased when combined with Darifenacin.,decrease,no risk
Phenindione,Gatifloxacin,The risk or severity of bleeding can be increased when Fusidic acid is combined with Phenindione.,increase,risk
Phenindione,Gefitinib,The therapeutic efficacy of Phenindione can be increased when used in combination with Gatifloxacin.,increase,no risk
Phenindione,Gemcitabine,Gefitinib may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Gemfibrozil,The therapeutic efficacy of Phenindione can be increased when used in combination with Gemcitabine.,increase,no risk
Phenindione,Gemifloxacin,The risk or severity of bleeding can be increased when Gemfibrozil is combined with Phenindione.,increase,risk
Phenindione,Gemtuzumab ozogamicin,The therapeutic efficacy of Phenindione can be increased when used in combination with Gemifloxacin.,increase,no risk
Phenindione,Gentamicin,The risk or severity of bleeding can be increased when Phenindione is combined with Gemtuzumab ozogamicin.,increase,risk
Phenindione,Gepirone,The risk or severity of bleeding can be increased when Gentamicin is combined with Phenindione.,increase,risk
Phenindione,Gestrinone,The risk or severity of adverse effects can be increased when Gepirone is combined with Phenindione.,increase,risk
Phenindione,Ginkgo biloba,The risk or severity of adverse effects can be increased when Gestrinone is combined with Phenindione.,increase,risk
Phenindione,Gliclazide,Ginkgo biloba may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Glimepiride,Gliclazide may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Glipizide,Glimepiride may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Gliquidone,Glipizide may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Glucagon,Gliquidone may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Glutethimide,The therapeutic efficacy of Phenindione can be increased when used in combination with Glucagon.,increase,no risk
Phenindione,Glyburide,The therapeutic efficacy of Phenindione can be decreased when used in combination with Glutethimide.,decrease,no risk
Phenindione,Glycol salicylate,Glyburide may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Gramicidin D,The risk or severity of bleeding and hemorrhage can be increased when Glycol salicylate is combined with Phenindione.,increase,risk
Phenindione,Granisetron,The risk or severity of bleeding can be increased when Gramicidin D is combined with Phenindione.,increase,risk
Phenindione,Grepafloxacin,The risk or severity of adverse effects can be increased when Granisetron is combined with Phenindione.,increase,risk
Phenindione,Griseofulvin,The therapeutic efficacy of Phenindione can be increased when used in combination with Grepafloxacin.,increase,no risk
Phenindione,Haloprogin,The therapeutic efficacy of Phenindione can be increased when used in combination with Griseofulvin.,increase,no risk
Phenindione,Hemin,The therapeutic efficacy of Phenindione can be increased when used in combination with Haloprogin.,increase,no risk
Phenindione,Heparin,Hemin may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hetacillin,The risk or severity of bleeding can be increased when Phenindione is combined with Heparin.,increase,risk
Phenindione,Hexetidine,Hetacillin may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hydrochlorothiazide,The therapeutic efficacy of Phenindione can be increased when used in combination with Hexetidine.,increase,no risk
Phenindione,Hydrocortisone,The therapeutic efficacy of Phenindione can be decreased when used in combination with Hydrochlorothiazide.,decrease,no risk
Phenindione,Hydrocortisone acetate,Hydrocortisone may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hydrocortisone butyrate,Hydrocortisone acetate may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hydrocortisone cypionate,Hydrocortisone butyrate may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hydrocortisone succinate,Hydrocortisone cypionate may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hydroflumethiazide,Hydrocortisone succinate may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Hydroxyprogesterone caproate,The therapeutic efficacy of Phenindione can be decreased when used in combination with Hydroflumethiazide.,decrease,no risk
Phenindione,Hydroxyurea,The therapeutic efficacy of Phenindione can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Phenindione,Kanamycin,The serum concentration of Phenindione can be increased when it is combined with Ixabepilone.,increase,no risk
Phenindione,Ketoconazole,The risk or severity of bleeding can be increased when Kanamycin is combined with Phenindione.,increase,risk
Phenindione,Ketoprofen,The therapeutic efficacy of Phenindione can be increased when used in combination with Ketoconazole.,increase,no risk
Phenindione,Ketorolac,The risk or severity of bleeding and hemorrhage can be increased when Ketoprofen is combined with Phenindione.,increase,risk
Phenindione,Nabumetone,The risk or severity of bleeding can be increased when Mycophenolic acid is combined with Phenindione.,increase,risk
Phenindione,Nadroparin,The risk or severity of bleeding and hemorrhage can be increased when Nabumetone is combined with Phenindione.,increase,risk
Phenindione,Nafcillin,The risk or severity of bleeding can be increased when Phenindione is combined with Nadroparin.,increase,risk
Phenindione,Nalidixic acid,Nafcillin may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Nandrolone decanoate,The therapeutic efficacy of Phenindione can be increased when used in combination with Nalidixic acid.,increase,no risk
Phenindione,Nandrolone phenpropionate,Nandrolone decanoate may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Naproxen,Nandrolone phenpropionate may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Naratriptan,The risk or severity of bleeding and hemorrhage can be increased when Naproxen is combined with Phenindione.,increase,risk
Phenindione,Nefazodone,The risk or severity of adverse effects can be increased when Naratriptan is combined with Phenindione.,increase,risk
Phenindione,Nelarabine,The risk or severity of hemorrhage can be increased when Nefazodone is combined with Phenindione.,increase,risk
Phenindione,Neomycin,The risk or severity of bleeding can be increased when Phenindione is combined with Nelarabine.,increase,risk
Phenindione,Netilmicin,The risk or severity of bleeding can be increased when Neomycin is combined with Phenindione.,increase,risk
Phenindione,Nialamide,The risk or severity of bleeding can be increased when Netilmicin is combined with Phenindione.,increase,risk
Phenindione,Nilotinib,The risk or severity of bleeding and hemorrhage can be increased when Nialamide is combined with Phenindione.,increase,risk
Phenindione,Nimesulide,The risk or severity of bleeding can be increased when Phenindione is combined with Nilotinib.,increase,risk
Phenindione,Nintedanib,The risk or severity of bleeding and hemorrhage can be increased when Nimesulide is combined with Phenindione.,increase,risk
Phenindione,Nitrofurantoin,The risk or severity of bleeding can be increased when Nintedanib is combined with Phenindione.,increase,risk
Phenindione,Nomegestrol,The risk or severity of bleeding can be increased when Nitrofurantoin is combined with Phenindione.,increase,risk
Phenindione,Nomegestrol acetate,The therapeutic efficacy of Phenindione can be decreased when used in combination with Nomegestrol.,decrease,no risk
Phenindione,Nomifensine,The risk or severity of adverse effects can be increased when Nomegestrol acetate is combined with Phenindione.,increase,risk
Phenindione,Nonacog beta pegol,The risk or severity of adverse effects can be increased when Nomifensine is combined with Phenindione.,increase,risk
Phenindione,Norelgestromin,The therapeutic efficacy of Nonacog beta pegol can be decreased when used in combination with Phenindione.,decrease,no risk
Phenindione,Norethisterone,The therapeutic efficacy of Phenindione can be decreased when used in combination with Norelgestromin.,decrease,no risk
Phenindione,Norethynodrel,The risk or severity of adverse effects can be increased when Norethisterone is combined with Phenindione.,increase,risk
Phenindione,Norfloxacin,The risk or severity of adverse effects can be increased when Norethynodrel is combined with Phenindione.,increase,risk
Phenindione,Norgestimate,The therapeutic efficacy of Phenindione can be increased when used in combination with Norfloxacin.,increase,no risk
Phenindione,Norgestrel,The risk or severity of adverse effects can be increased when Norgestimate is combined with Phenindione.,increase,risk
Phenindione,Nortriptyline,The risk or severity of adverse effects can be increased when Norgestrel is combined with Phenindione.,increase,risk
Phenindione,Novobiocin,The risk or severity of adverse effects can be increased when Nortriptyline is combined with Phenindione.,increase,risk
Phenindione,Obeticholic acid,The risk or severity of bleeding can be increased when Novobiocin is combined with Phenindione.,increase,risk
Phenindione,Obinutuzumab,The risk or severity of bleeding and bruising can be increased when Phenindione is combined with Obeticholic acid.,increase,risk
Phenindione,Ofloxacin,The risk or severity of bleeding and hemorrhage can be increased when Phenindione is combined with Obinutuzumab.,increase,risk
Phenindione,Olanzapine,The therapeutic efficacy of Phenindione can be increased when used in combination with Ofloxacin.,increase,no risk
Phenindione,Olaparib,The risk or severity of adverse effects can be increased when Olanzapine is combined with Phenindione.,increase,risk
Phenindione,Olive oil,The risk or severity of bleeding can be increased when Phenindione is combined with Olaparib.,increase,risk
Phenindione,Olsalazine,The therapeutic efficacy of Phenindione can be decreased when used in combination with Olive oil.,decrease,no risk
Phenindione,Omacetaxine mepesuccinate,Olsalazine may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Omadacycline,The risk or severity of bleeding can be increased when Phenindione is combined with Omacetaxine mepesuccinate.,increase,risk
Phenindione,Omega-3 fatty acids,Omadacycline may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Omega-3-acid ethyl esters,Omega-3 fatty acids may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Omega-3-carboxylic acids,The risk or severity of bleeding can be increased when Omega-3-acid ethyl esters is combined with Phenindione.,increase,risk
Phenindione,Ondansetron,The therapeutic efficacy of Phenindione can be increased when used in combination with Omega-3-carboxylic acids.,increase,no risk
Phenindione,Oritavancin,The risk or severity of adverse effects can be increased when Ondansetron is combined with Phenindione.,increase,risk
Phenindione,Oxacillin,The risk or severity of bleeding can be increased when Oritavancin is combined with Phenindione.,increase,risk
Phenindione,Oxaliplatin,Oxacillin may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Oxandrolone,The risk or severity of hemorrhage can be increased when Oxaliplatin is combined with Phenindione.,increase,risk
Phenindione,Oxaprozin,Oxandrolone may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Oxitriptan,The risk or severity of bleeding and hemorrhage can be increased when Oxaprozin is combined with Phenindione.,increase,risk
Phenindione,Oxymetholone,The risk or severity of adverse effects can be increased when Oxitriptan is combined with Phenindione.,increase,risk
Phenindione,Oxyphenbutazone,Oxymetholone may increase the anticoagulant activities of Phenindione.,increase,no risk
Phenindione,Oxytetracycline,The risk or severity of bleeding and hemorrhage can be increased when Oxyphenbutazone is combined with Phenindione.,increase,risk
Flutamide,Betamethasone phosphate,The metabolism of Flutamide can be increased when combined with Betamethasone phosphate.,increase,no risk
Flutamide,Betaxolol,The metabolism of Flutamide can be decreased when combined with Betaxolol.,decrease,no risk
Flutamide,Bicisate,Flutamide may decrease the excretion rate of Bicisate which could result in a higher serum level.,decrease,no risk
Flutamide,Bimekizumab,The metabolism of Flutamide can be increased when combined with Bimekizumab.,increase,no risk
Flutamide,Binimetinib,The metabolism of Binimetinib can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Bismuth subgallate,Flutamide may decrease the excretion rate of Bismuth subgallate which could result in a higher serum level.,decrease,no risk
Flutamide,Bisoprolol,Flutamide may decrease the excretion rate of Bisoprolol which could result in a higher serum level.,decrease,no risk
Flutamide,Bisoxatin,Flutamide may decrease the excretion rate of Bisoxatin which could result in a higher serum level.,decrease,no risk
Flutamide,Bleomycin,Bleomycin may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Boceprevir,The metabolism of Flutamide can be decreased when combined with Boceprevir.,decrease,no risk
Flutamide,Bortezomib,The metabolism of Flutamide can be decreased when combined with Bortezomib.,decrease,no risk
Flutamide,Brivaracetam,Flutamide may decrease the excretion rate of Brivaracetam which could result in a higher serum level.,decrease,no risk
Flutamide,Bromazepam,The metabolism of Bromazepam can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Bromotheophylline,Bromotheophylline may increase the excretion rate of Flutamide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Flutamide,Budesonide,The metabolism of Flutamide can be increased when combined with Budesonide.,increase,no risk
Flutamide,Bumadizone,Bumadizone may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Bumetanide,Bumetanide may increase the excretion rate of Flutamide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Flutamide,Bupivacaine,The risk or severity of methemoglobinemia can be increased when Flutamide is combined with Bupivacaine.,increase,risk
Flutamide,Buprenorphine,The metabolism of Buprenorphine can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Bupropion,Flutamide may decrease the excretion rate of Bupropion which could result in a higher serum level.,decrease,no risk
Flutamide,Buspirone,Buspirone may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Butabarbital,Butabarbital may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Butacaine,The risk or severity of methemoglobinemia can be increased when Flutamide is combined with Butacaine.,increase,risk
Flutamide,Butalbital,The risk or severity of methemoglobinemia can be increased when Butalbital is combined with Flutamide.,increase,risk
Flutamide,Butamben,The risk or severity of methemoglobinemia can be increased when Flutamide is combined with Butamben.,increase,risk
Flutamide,Gabapentin enacarbil,Flutamide may decrease the excretion rate of Gabapentin enacarbil which could result in a higher serum level.,decrease,no risk
Flutamide,Gadobenic acid,Flutamide may decrease the excretion rate of Gadobenic acid which could result in a higher serum level.,decrease,no risk
Flutamide,Gadodiamide,Gadodiamide may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Gadofosveset trisodium,Flutamide may decrease the excretion rate of Gadofosveset trisodium which could result in a higher serum level.,decrease,no risk
Flutamide,Gadopentetic acid,Flutamide may decrease the excretion rate of Gadopentetic acid which could result in a higher serum level.,decrease,no risk
Flutamide,Gadoteric acid,Flutamide may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Flutamide,Gadoteridol,Flutamide may decrease the excretion rate of Gadoteridol which could result in a higher serum level.,decrease,no risk
Flutamide,Gallium Ga-68 gozetotide,Flutamide may increase effectiveness of Gallium Ga-68 gozetotide as a diagnostic agent.,increase,no risk
Flutamide,Ganciclovir,Flutamide may decrease the excretion rate of Ganciclovir which could result in a higher serum level.,decrease,no risk
Flutamide,Gatifloxacin,The metabolism of Flutamide can be decreased when combined with Gatifloxacin.,decrease,no risk
Flutamide,Gefitinib,The metabolism of Flutamide can be decreased when combined with Gefitinib.,decrease,no risk
Flutamide,Gemcitabine,Gemcitabine may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Gemfibrozil,The metabolism of Flutamide can be decreased when combined with Gemfibrozil.,decrease,no risk
Flutamide,Gemifloxacin,The metabolism of Flutamide can be decreased when combined with Gemifloxacin.,decrease,no risk
Flutamide,Gentamicin,Flutamide may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Flutamide,Gimeracil,Flutamide may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Flutamide,Givosiran,The serum concentration of Flutamide can be increased when it is combined with Givosiran.,increase,no risk
Flutamide,Glipizide,Flutamide may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Flutamide,Glofitamab,The serum concentration of Flutamide can be increased when it is combined with Glofitamab.,increase,no risk
Flutamide,Glyburide,The metabolism of Glyburide can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Glycerol phenylbutyrate,Flutamide may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Flutamide,Golimumab,The metabolism of Flutamide can be increased when combined with Golimumab.,increase,no risk
Flutamide,Golodirsen,Flutamide may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Flutamide,Goserelin,Goserelin may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Grepafloxacin,The metabolism of Flutamide can be decreased when combined with Grepafloxacin.,decrease,no risk
Flutamide,Guanabenz,The metabolism of Guanabenz can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Guanethidine,Flutamide may decrease the excretion rate of Guanethidine which could result in a higher serum level.,decrease,no risk
Flutamide,Guanfacine,Flutamide may decrease the excretion rate of Guanfacine which could result in a higher serum level.,decrease,no risk
Flutamide,Halofantrine,The metabolism of Halofantrine can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Flutamide.,increase,no risk
Flutamide,Hydralazine,Flutamide may decrease the excretion rate of Hydralazine which could result in a higher serum level.,decrease,no risk
Flutamide,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Flutamide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Flutamide,Hydrocortisone,The metabolism of Hydrocortisone can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Hydrocortisone acetate,The metabolism of Hydrocortisone acetate can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Hydrocortisone butyrate,The metabolism of Hydrocortisone butyrate can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Hydrocortisone cypionate,The metabolism of Hydrocortisone cypionate can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Hydrocortisone phosphate,The metabolism of Hydrocortisone phosphate can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Flutamide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Flutamide,Hydromorphone,Hydromorphone may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Hydroxyethyl Starch,Flutamide may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Flutamide,Hydroxyprogesterone caproate,The metabolism of Hydroxyprogesterone caproate can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Hydroxyurea,The risk or severity of methemoglobinemia can be increased when Flutamide is combined with Hydroxyurea.,increase,risk
Flutamide,Hydroxyzine,The metabolism of Hydroxyzine can be decreased when combined with Flutamide.,decrease,no risk
Flutamide,Kanamycin,Flutamide may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Flutamide,Ketamine,Flutamide may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Flutamide,Ketazolam,Flutamide may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Flutamide,Ketoconazole,The metabolism of Flutamide can be decreased when combined with Ketoconazole.,decrease,no risk
Flutamide,Ketoprofen,Ketoprofen may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,Ketorolac,Ketorolac may decrease the excretion rate of Flutamide which could result in a higher serum level.,decrease,no risk
Flutamide,N-acetyltyrosine,Flutamide may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.,decrease,no risk
Flutamide,Nabumetone,The metabolism of Flutamide can be decreased when combined with Nabumetone.,decrease,no risk
Flutamide,Nadolol,Flutamide may decrease the excretion rate of Nadolol which could result in a higher serum level.,decrease,no risk
Flutamide,Nafcillin,The metabolism of Flutamide can be increased when combined with Nafcillin.,increase,no risk
Flutamide,Naldemedine,Flutamide may decrease the excretion rate of Naldemedine which could result in a higher serum level.,decrease,no risk
Flutamide,Nalidixic acid,The metabolism of Flutamide can be decreased when combined with Nalidixic acid.,decrease,no risk
Flutamide,Nalmefene,Flutamide may decrease the excretion rate of Nalmefene which could result in a higher serum level.,decrease,no risk
Flutamide,Naloxone,Flutamide may decrease the excretion rate of Naloxone which could result in a higher serum level.,decrease,no risk
Flutamide,Naproxen,The metabolism of Naproxen can be decreased when combined with Flutamide.,decrease,no risk
