DrugA,DrugB,Interaction,Mechanism,risk_level
Sulpiride,Nicotine,Nicardipine may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Nifedipine,The risk or severity of adverse effects can be increased when Sulpiride is combined with Nicotine.,increase,risk
Sulpiride,Nilotinib,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Nifedipine.,increase,risk
Sulpiride,Nilvadipine,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Nilotinib.,increase,risk
Sulpiride,Nimodipine,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Nilvadipine.,increase,risk
Sulpiride,Nitrazepam,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Nimodipine.,increase,risk
Sulpiride,Nitrendipine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Nitrazepam.,increase,risk
Sulpiride,Nitrous oxide,The risk or severity of QTc prolongation can be increased when Nitrendipine is combined with Sulpiride.,increase,risk
Sulpiride,Nizatidine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Nitrous oxide.,increase,risk
Sulpiride,Nomifensine,The therapeutic efficacy of Sulpiride can be increased when used in combination with Nizatidine.,increase,no risk
Sulpiride,Norfloxacin,The risk or severity of CNS depression can be increased when Sulpiride is combined with Nomifensine.,increase,risk
Sulpiride,Normethadone,The risk or severity of QTc prolongation can be increased when Norfloxacin is combined with Sulpiride.,increase,risk
Sulpiride,Nortriptyline,The risk or severity of CNS depression can be increased when Sulpiride is combined with Normethadone.,increase,risk
Sulpiride,Octreotide,Nortriptyline may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Ofloxacin,The risk or severity of QTc prolongation can be increased when Octreotide is combined with Sulpiride.,increase,risk
Sulpiride,Olanzapine,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Ofloxacin.,increase,risk
Sulpiride,Oliceridine,Olanzapine may increase the antipsychotic activities of Sulpiride.,increase,no risk
Sulpiride,Olodaterol,"The risk or severity of hypotension, sedation, death, somnolence, and respiratory depression can be increased when Sulpiride is combined with Oliceridine.",increase,risk
Sulpiride,Omeprazole,The risk or severity of QTc prolongation can be increased when Olodaterol is combined with Sulpiride.,increase,risk
Sulpiride,Ondansetron,The therapeutic efficacy of Sulpiride can be increased when used in combination with Omeprazole.,increase,no risk
Sulpiride,Opium,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Ondansetron.,increase,risk
Sulpiride,Orphenadrine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Opium.,increase,risk
Sulpiride,Ouabain,Sulpiride may increase the central nervous system depressant (CNS depressant) activities of Orphenadrine.,increase,no risk
Sulpiride,Oxaliplatin,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Ouabain.,increase,risk
Sulpiride,Oxatomide,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Sulpiride.,increase,risk
Sulpiride,Oxazepam,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Oxatomide.,increase,risk
Sulpiride,Oxcarbazepine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Oxazepam.,increase,risk
Sulpiride,Oxitriptan,The risk or severity of CNS depression can be increased when Sulpiride is combined with Oxcarbazepine.,increase,risk
Sulpiride,Oxprenolol,The risk or severity of CNS depression can be increased when Sulpiride is combined with Oxitriptan.,increase,risk
Sulpiride,Oxybuprocaine,Sulpiride may increase the bradycardic activities of Oxprenolol.,increase,no risk
Sulpiride,Oxybutynin,Sulpiride may increase the neuromuscular blocking activities of Oxybuprocaine.,increase,no risk
Sulpiride,Oxycodone,Oxybutynin may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Oxymorphone,The risk or severity of CNS depression can be increased when Sulpiride is combined with Oxycodone.,increase,risk
Sulpiride,Oxyphencyclimine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Oxymorphone.,increase,risk
Sulpiride,Oxyphenonium,Oxyphencyclimine may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Oxytocin,Oxyphenonium may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Quazepam,The risk or severity of CNS depression can be increased when Sulpiride is combined with Pyrantel.,increase,risk
Sulpiride,Quetiapine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Quazepam.,increase,risk
Sulpiride,Quinagolide,Quetiapine may increase the antipsychotic activities of Sulpiride.,increase,no risk
Sulpiride,Quinethazone,The therapeutic efficacy of Quinagolide can be decreased when used in combination with Sulpiride.,decrease,no risk
Sulpiride,Quinidine,The risk or severity of orthostatic hypotension can be increased when Quinethazone is combined with Sulpiride.,increase,risk
Sulpiride,Quinine,Quinidine may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Quinupramine,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Quinine.,increase,risk
Sulpiride,Quizartinib,The risk or severity of CNS depression can be increased when Sulpiride is combined with Quinupramine.,increase,risk
Sulpiride,Umeclidinium,Sulpiride may increase the neuromuscular blocking activities of Tubocurarine.,increase,no risk
Sulpiride,Urethane,Umeclidinium may increase the anticholinergic activities of Sulpiride.,increase,no risk
Sulpiride,Valproate bismuth,The risk or severity of CNS depression can be increased when Sulpiride is combined with Urethane.,increase,risk
Sulpiride,Valproic acid,Sulpiride may increase the neurotoxic activities of Valproate bismuth.,increase,no risk
Sulpiride,Vamorolone,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Valproic acid.,increase,risk
Sulpiride,Vandetanib,The therapeutic efficacy of Sulpiride can be decreased when used in combination with Vamorolone.,decrease,no risk
Sulpiride,Vardenafil,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Vandetanib.,increase,risk
Sulpiride,Varenicline,The risk or severity of QTc prolongation can be increased when Vardenafil is combined with Sulpiride.,increase,risk
Sulpiride,Vecuronium,The risk or severity of adverse effects can be increased when Sulpiride is combined with Varenicline.,increase,risk
Sulpiride,Vemurafenib,The risk or severity of CNS depression can be increased when Sulpiride is combined with Vecuronium.,increase,risk
Sulpiride,Venlafaxine,The risk or severity of QTc prolongation can be increased when Sulpiride is combined with Vemurafenib.,increase,risk
Sulpiride,Vernakalant,The risk or severity of adverse effects can be increased when Venlafaxine is combined with Sulpiride.,increase,risk
Sulpiride,Vigabatrin,The risk or severity of QTc prolongation can be increased when Vernakalant is combined with Sulpiride.,increase,risk
Sulpiride,Vilanterol,The risk or severity of CNS depression can be increased when Sulpiride is combined with Vigabatrin.,increase,risk
Sulpiride,Vilazodone,The risk or severity of QTc prolongation and ventricular arrhythmias can be increased when Vilanterol is combined with Sulpiride.,increase,risk
Sulpiride,Viloxazine,The risk or severity of adverse effects can be increased when Vilazodone is combined with Sulpiride.,increase,risk
Sulpiride,Vincristine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Viloxazine.,increase,risk
Sulpiride,Vinorelbine,Sulpiride may increase the neurotoxic activities of Vincristine.,increase,no risk
Sulpiride,Viomycin,Vinorelbine may increase the neurotoxic activities of Sulpiride.,increase,no risk
Sulpiride,Vonoprazan,Sulpiride may increase the neurotoxic activities of Viomycin.,increase,no risk
Sulpiride,Voriconazole,The therapeutic efficacy of Sulpiride can be increased when used in combination with Vonoprazan.,increase,no risk
Sulpiride,Vorinostat,The risk or severity of QTc prolongation can be increased when Voriconazole is combined with Sulpiride.,increase,risk
Sulpiride,Vortioxetine,The risk or severity of QTc prolongation can be increased when Vorinostat is combined with Sulpiride.,increase,risk
Sulpiride,Warfarin,The risk or severity of adverse effects can be increased when Vortioxetine is combined with Sulpiride.,increase,risk
Sulpiride,Yohimbine,The risk or severity of adverse effects can be increased when Sulpiride is combined with Warfarin.,increase,risk
Sulpiride,Zaleplon,The risk or severity of CNS depression can be increased when Sulpiride is combined with Yohimbine.,increase,risk
Sulpiride,Ziconotide,The risk or severity of CNS depression can be increased when Sulpiride is combined with Zaleplon.,increase,risk
Sulpiride,Zimelidine,The risk or severity of CNS depression can be increased when Sulpiride is combined with Ziconotide.,increase,risk
Sulpiride,Ziprasidone,The risk or severity of adverse effects can be increased when Sulpiride is combined with Zimelidine.,increase,risk
Sulpiride,Zolmitriptan,Ziprasidone may increase the antipsychotic activities of Sulpiride.,increase,no risk
Sulpiride,Zolpidem,The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Sulpiride.,increase,risk
Sulpiride,Zonisamide,Sulpiride may increase the central nervous system depressant (CNS depressant) activities of Zolpidem.,increase,no risk
Sulpiride,Zopiclone,The risk or severity of CNS depression can be increased when Sulpiride is combined with Zonisamide.,increase,risk
Sulpiride,Zotepine,The risk or severity of adverse effects can be increased when Sulpiride is combined with Zopiclone.,increase,risk
Sulpiride,Zuclopenthixol,Zotepine may increase the antipsychotic activities of Sulpiride.,increase,no risk
Sulpiride,Zuranolone,Zuclopenthixol may increase the antipsychotic activities of Sulpiride.,increase,no risk
Profenamine,Galantamine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Galantamine.,decrease,no risk
Profenamine,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Profenamine is combined with Gallamine triethiodide.,increase,risk
Profenamine,Ginkgo biloba,The therapeutic efficacy of Profenamine can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Profenamine,Glucagon,Profenamine may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Profenamine,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Glycopyrronium,The risk or severity of adverse effects can be increased when Profenamine is combined with Glycopyrronium.,increase,risk
Profenamine,Guanabenz,The therapeutic efficacy of Guanabenz can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Guanfacine,The therapeutic efficacy of Guanfacine can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Haloperidol,The therapeutic efficacy of Profenamine can be decreased when used in combination with Haloperidol.,decrease,no risk
Profenamine,Hexafluronium,The risk or severity of adverse effects can be increased when Profenamine is combined with Hexafluronium.,increase,risk
Profenamine,Hexocyclium,The risk or severity of adverse effects can be increased when Profenamine is combined with Hexocyclium.,increase,risk
Profenamine,Homatropine,The risk or severity of adverse effects can be increased when Profenamine is combined with Homatropine.,increase,risk
Profenamine,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Profenamine is combined with Homatropine methylbromide.,increase,risk
Profenamine,Huperzine A,The therapeutic efficacy of Profenamine can be decreased when used in combination with Huperzine A.,decrease,no risk
Profenamine,Hydrochlorothiazide,The serum concentration of Hydrochlorothiazide can be increased when it is combined with Profenamine.,increase,no risk
Profenamine,Hydrocodone,The risk or severity of adverse effects can be increased when Profenamine is combined with Hydrocodone.,increase,risk
Profenamine,Hydrocortisone,The therapeutic efficacy of Profenamine can be decreased when used in combination with Hydrocortisone.,decrease,no risk
Profenamine,Hydrocortisone acetate,The therapeutic efficacy of Profenamine can be decreased when used in combination with Hydrocortisone acetate.,decrease,no risk
Profenamine,Hydrocortisone butyrate,The therapeutic efficacy of Profenamine can be decreased when used in combination with Hydrocortisone butyrate.,decrease,no risk
Profenamine,Hydrocortisone cypionate,The therapeutic efficacy of Profenamine can be decreased when used in combination with Hydrocortisone cypionate.,decrease,no risk
Profenamine,Hydrocortisone succinate,The therapeutic efficacy of Profenamine can be decreased when used in combination with Hydrocortisone succinate.,decrease,no risk
Profenamine,Hydroflumethiazide,The serum concentration of Hydroflumethiazide can be increased when it is combined with Profenamine.,increase,no risk
Profenamine,Hydromorphone,The risk or severity of adverse effects can be increased when Profenamine is combined with Hydromorphone.,increase,risk
Profenamine,Hyoscyamine,The risk or severity of adverse effects can be increased when Profenamine is combined with Hyoscyamine.,increase,risk
Profenamine,Ketamine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Ketamine.,decrease,no risk
Profenamine,Nabilone,The risk or severity of Tachycardia and drowsiness can be increased when Profenamine is combined with Nabilone.,increase,risk
Profenamine,Nadolol,Profenamine may increase the bradycardic activities of Nadolol.,increase,no risk
Profenamine,Nalbuphine,The risk or severity of adverse effects can be increased when Profenamine is combined with Nalbuphine.,increase,risk
Profenamine,Naloxegol,The risk or severity of adverse effects can be increased when Profenamine is combined with Naloxegol.,increase,risk
Profenamine,Naltrexone,The risk or severity of adverse effects can be increased when Profenamine is combined with Naltrexone.,increase,risk
Profenamine,Naphazoline,The therapeutic efficacy of Naphazoline can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Nebivolol,Profenamine may increase the bradycardic activities of Nebivolol.,increase,no risk
Profenamine,Neostigmine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Neostigmine.,decrease,no risk
Profenamine,Nicardipine,The risk or severity of adverse effects can be increased when Profenamine is combined with Nicardipine.,increase,risk
Profenamine,Nicotine,The risk or severity of adverse effects can be increased when Profenamine is combined with Nicotine.,increase,risk
Profenamine,Nizatidine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Nizatidine.,decrease,no risk
Profenamine,Norepinephrine,The therapeutic efficacy of Norepinephrine can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Normethadone,The risk or severity of adverse effects can be increased when Profenamine is combined with Normethadone.,increase,risk
Profenamine,Nortriptyline,The risk or severity of adverse effects can be increased when Profenamine is combined with Nortriptyline.,increase,risk
Profenamine,Nylidrin,The therapeutic efficacy of Nylidrin can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Olanzapine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Olanzapine.,decrease,no risk
Profenamine,Oliceridine,"The risk or severity of urinary retention, reduced gastrointestinal motility, and constipation can be increased when Profenamine is combined with Oliceridine.",increase,risk
Profenamine,Olodaterol,The therapeutic efficacy of Olodaterol can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Opium,The risk or severity of adverse effects can be increased when Profenamine is combined with Opium.,increase,risk
Profenamine,Orciprenaline,The therapeutic efficacy of Orciprenaline can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Orphenadrine,The risk or severity of adverse effects can be increased when Profenamine is combined with Orphenadrine.,increase,risk
Profenamine,Oxprenolol,Profenamine may increase the bradycardic activities of Oxprenolol.,increase,no risk
Profenamine,Oxybuprocaine,Profenamine may increase the neuromuscular blocking activities of Oxybuprocaine.,increase,no risk
Profenamine,Oxybutynin,The risk or severity of adverse effects can be increased when Profenamine is combined with Oxybutynin.,increase,risk
Profenamine,Oxycodone,The risk or severity of adverse effects can be increased when Profenamine is combined with Oxycodone.,increase,risk
Profenamine,Oxymetazoline,The therapeutic efficacy of Oxymetazoline can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Oxymorphone,The risk or severity of adverse effects can be increased when Profenamine is combined with Oxymorphone.,increase,risk
Profenamine,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphencyclimine is combined with Profenamine.,increase,risk
Profenamine,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Profenamine.,increase,risk
Profenamine,Quetiapine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Quetiapine.,decrease,no risk
Profenamine,Quinethazone,The serum concentration of Quinethazone can be increased when it is combined with Profenamine.,increase,no risk
Profenamine,Quinidine,The risk or severity of adverse effects can be increased when Profenamine is combined with Quinidine.,increase,risk
Profenamine,Quinupramine,The risk or severity of adverse effects can be increased when Profenamine is combined with Quinupramine.,increase,risk
Profenamine,Umeclidinium,The risk or severity of adverse effects can be increased when Profenamine is combined with Umeclidinium.,increase,risk
Profenamine,Vamorolone,The therapeutic efficacy of Profenamine can be decreased when used in combination with Vamorolone.,decrease,no risk
Profenamine,Varenicline,The risk or severity of adverse effects can be increased when Profenamine is combined with Varenicline.,increase,risk
Profenamine,Vecuronium,The risk or severity of adverse effects can be increased when Profenamine is combined with Vecuronium.,increase,risk
Profenamine,Venlafaxine,The risk or severity of Tachycardia can be increased when Venlafaxine is combined with Profenamine.,increase,risk
Profenamine,Vibegron,The therapeutic efficacy of Vibegron can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Vilanterol,The therapeutic efficacy of Vilanterol can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Xamoterol,The therapeutic efficacy of Xamoterol can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Xylometazoline,The therapeutic efficacy of Xylometazoline can be decreased when used in combination with Profenamine.,decrease,no risk
Profenamine,Ziprasidone,The therapeutic efficacy of Profenamine can be decreased when used in combination with Ziprasidone.,decrease,no risk
Profenamine,Zotepine,The therapeutic efficacy of Profenamine can be decreased when used in combination with Zotepine.,decrease,no risk
Profenamine,Zuclopenthixol,The therapeutic efficacy of Profenamine can be decreased when used in combination with Zuclopenthixol.,decrease,no risk
Nimodipine,Buclizine,The risk or severity of QTc prolongation can be increased when Buclizine is combined with Nimodipine.,increase,risk
Nimodipine,Bumadizone,The therapeutic efficacy of Nimodipine can be decreased when used in combination with Bumadizone.,decrease,no risk
Nimodipine,Bumetanide,The risk or severity of adverse effects can be increased when Nimodipine is combined with Bumetanide.,increase,risk
Nimodipine,Bupivacaine,The risk or severity of adverse effects can be increased when Bupivacaine is combined with Nimodipine.,increase,risk
Nimodipine,Buserelin,The risk or severity of QTc prolongation can be increased when Buserelin is combined with Nimodipine.,increase,risk
Nimodipine,Buspirone,Buspirone may decrease the antihypertensive activities of Nimodipine.,decrease,no risk
Nimodipine,Butabarbital,Butabarbital may increase the hypotensive activities of Nimodipine.,increase,no risk
Nimodipine,Butalbital,Butalbital may increase the hypotensive activities of Nimodipine.,increase,no risk
Nimodipine,Butriptyline,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Butriptyline.,increase,risk
Nimodipine,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Gadobenic acid.,increase,risk
Nimodipine,Galantamine,The risk or severity of QTc prolongation can be increased when Galantamine is combined with Nimodipine.,increase,risk
Nimodipine,Gallamine triethiodide,Nimodipine may increase the neuromuscular blocking activities of Gallamine triethiodide.,increase,no risk
Nimodipine,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Gatifloxacin is combined with Nimodipine.,increase,risk
Nimodipine,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Gemifloxacin.,increase,risk
Nimodipine,Gepirone,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Nimodipine.,increase,risk
Nimodipine,Gilteritinib,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Gilteritinib.,increase,risk
Nimodipine,Glasdegib,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Glasdegib.,increase,risk
Nimodipine,Gliclazide,The risk or severity of hypoglycemia can be increased when Nimodipine is combined with Gliclazide.,increase,risk
Nimodipine,Glimepiride,The risk or severity of hypoglycemia can be increased when Nimodipine is combined with Glimepiride.,increase,risk
Nimodipine,Glipizide,The risk or severity of hypoglycemia can be increased when Nimodipine is combined with Glipizide.,increase,risk
Nimodipine,Gliquidone,The risk or severity of hypoglycemia can be increased when Nimodipine is combined with Gliquidone.,increase,risk
Nimodipine,Glofitamab,The serum concentration of Nimodipine can be increased when it is combined with Glofitamab.,increase,no risk
Nimodipine,Gluconic Acid,The therapeutic efficacy of Gluconic Acid can be decreased when used in combination with Nimodipine.,decrease,no risk
Nimodipine,Glyburide,The risk or severity of hypoglycemia can be increased when Nimodipine is combined with Glyburide.,increase,risk
Nimodipine,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Nimodipine.,decrease,no risk
Nimodipine,Glycol salicylate,The therapeutic efficacy of Nimodipine can be decreased when used in combination with Glycol salicylate.,decrease,no risk
Nimodipine,Glymidine,The risk or severity of hypoglycemia can be increased when Nimodipine is combined with Glymidine.,increase,risk
Nimodipine,Goserelin,The risk or severity of QTc prolongation can be increased when Goserelin is combined with Nimodipine.,increase,risk
Nimodipine,Granisetron,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Granisetron.,increase,risk
Nimodipine,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Grepafloxacin.,increase,risk
Nimodipine,Guanabenz,Guanabenz may decrease the antihypertensive activities of Nimodipine.,decrease,no risk
Nimodipine,Guanadrel,Guanadrel may increase the hypotensive activities of Nimodipine.,increase,no risk
Nimodipine,Guanethidine,Nimodipine may increase the hypotensive activities of Guanethidine.,increase,no risk
Nimodipine,Guanfacine,Guanfacine may decrease the antihypertensive activities of Nimodipine.,decrease,no risk
Nimodipine,Guanoxan,Nimodipine may increase the hypotensive activities of Guanoxan.,increase,no risk
Nimodipine,Halofantrine,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Halofantrine.,increase,risk
Nimodipine,Haloperidol,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Haloperidol.,increase,risk
Nimodipine,Halothane,Halothane may decrease the antihypertensive activities of Nimodipine.,decrease,no risk
Nimodipine,Heparin,The risk or severity of hyperkalemia can be increased when Nimodipine is combined with Heparin.,increase,risk
Nimodipine,Histrelin,The risk or severity of QTc prolongation can be increased when Histrelin is combined with Nimodipine.,increase,risk
Nimodipine,Hydralazine,Nimodipine may increase the hypotensive activities of Hydralazine.,increase,no risk
