DrugA,DrugB,Interaction,Mechanism,risk_level
Testosterone,Hydroxyprogesterone caproate,The metabolism of Hydroxyprogesterone caproate can be increased when combined with Testosterone.,increase,no risk
Testosterone,Hydroxyzine,The metabolism of Testosterone can be decreased when combined with Hydroxyzine.,decrease,no risk
Testosterone,Kanamycin,Testosterone may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Testosterone,Ketamine,Testosterone may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Testosterone,Ketazolam,Testosterone may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Testosterone,Ketoconazole,The metabolism of Testosterone can be decreased when combined with Ketoconazole.,decrease,no risk
Testosterone,Ketoprofen,Ketoprofen may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Ketorolac,Ketorolac may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Octinoxate,Testosterone may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Testosterone,Olanzapine,The metabolism of Testosterone can be decreased when combined with Olanzapine.,decrease,no risk
Testosterone,Olaparib,The metabolism of Olaparib can be increased when combined with Testosterone.,increase,no risk
Testosterone,Oliceridine,The serum concentration of Oliceridine can be decreased when it is combined with Testosterone.,decrease,no risk
Testosterone,Olodaterol,The metabolism of Olodaterol can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Olsalazine,Olsalazine may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Omaveloxolone,The serum concentration of Testosterone can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Testosterone,Omeprazole,The metabolism of Testosterone can be decreased when combined with Omeprazole.,decrease,no risk
Testosterone,Ondansetron,The metabolism of Ondansetron can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Opium,Testosterone may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Testosterone,Oritavancin,The metabolism of Testosterone can be decreased when combined with Oritavancin.,decrease,no risk
Testosterone,Oseltamivir,The excretion of Oseltamivir can be increased when combined with Testosterone.,increase,no risk
Testosterone,Osilodrostat,The metabolism of Testosterone can be decreased when combined with Osilodrostat.,decrease,no risk
Testosterone,Osimertinib,The metabolism of Osimertinib can be increased when combined with Testosterone.,increase,no risk
Testosterone,Ospemifene,The metabolism of Ospemifene can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Oteseconazole,The serum concentration of Testosterone can be increased when it is combined with Oteseconazole.,increase,no risk
Testosterone,Oxacillin,Testosterone may decrease the excretion rate of Oxacillin which could result in a higher serum level.,decrease,no risk
Testosterone,Oxandrolone,The metabolism of Testosterone can be decreased when combined with Oxandrolone.,decrease,no risk
Testosterone,Oxaprozin,Oxaprozin may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Oxazepam,Testosterone may decrease the excretion rate of Oxazepam which could result in a higher serum level.,decrease,no risk
Testosterone,Oxcarbazepine,The metabolism of Testosterone can be increased when combined with Oxcarbazepine.,increase,no risk
Testosterone,Oxybenzone,Testosterone may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Testosterone,Oxybutynin,The metabolism of Oxybutynin can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Oxycodone,The metabolism of Testosterone can be decreased when combined with Oxycodone.,decrease,no risk
Testosterone,Oxyphenbutazone,Oxyphenbutazone may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Oxyquinoline,Testosterone may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Testosterone,Oxytetracycline,The excretion of Oxytetracycline can be increased when combined with Testosterone.,increase,no risk
Testosterone,Quetiapine,Testosterone may decrease the excretion rate of Quetiapine which could result in a higher serum level.,decrease,no risk
Testosterone,Quinapril,The excretion of Quinapril can be increased when combined with Testosterone.,increase,no risk
Testosterone,Quinethazone,Quinethazone may increase the excretion rate of Testosterone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Testosterone,Quinidine,The metabolism of Quinidine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Quinine,The metabolism of Testosterone can be decreased when combined with Quinine.,decrease,no risk
Testosterone,Quizartinib,The metabolism of Quizartinib can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Udenafil,The metabolism of Udenafil can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Ulipristal,The metabolism of Ulipristal can be increased when combined with Testosterone.,increase,no risk
Testosterone,Urokinase,Testosterone may increase the anticoagulant activities of Urokinase.,increase,no risk
Testosterone,Vaborbactam,Testosterone may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Testosterone,Vadadustat,The serum concentration of Testosterone can be increased when it is combined with Vadadustat.,increase,no risk
Testosterone,Valaciclovir,The excretion of Valaciclovir can be increased when combined with Testosterone.,increase,no risk
Testosterone,Valbenazine,Testosterone may decrease the excretion rate of Valbenazine which could result in a higher serum level.,decrease,no risk
Testosterone,Valdecoxib,Valdecoxib may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Valganciclovir,Testosterone may decrease the excretion rate of Valganciclovir which could result in a higher serum level.,decrease,no risk
Testosterone,Valproic acid,The excretion of Valproic acid can be increased when combined with Testosterone.,increase,no risk
Testosterone,Valsartan,The metabolism of Testosterone can be decreased when combined with Valsartan.,decrease,no risk
Testosterone,Vamorolone,The risk or severity of edema formation can be increased when Testosterone is combined with Vamorolone.,increase,risk
Testosterone,Vancomycin,Testosterone may decrease the excretion rate of Vancomycin which could result in a higher serum level.,decrease,no risk
Testosterone,Vandetanib,The metabolism of Vandetanib can be increased when combined with Testosterone.,increase,no risk
Testosterone,Vardenafil,The metabolism of Vardenafil can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Varenicline,Testosterone may decrease the excretion rate of Varenicline which could result in a higher serum level.,decrease,no risk
Testosterone,Velpatasvir,Velpatasvir may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Vemurafenib,The metabolism of Vemurafenib can be increased when combined with Testosterone.,increase,no risk
Testosterone,Venetoclax,The metabolism of Venetoclax can be increased when combined with Testosterone.,increase,no risk
Testosterone,Venlafaxine,Venlafaxine may increase the excretion rate of Testosterone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Testosterone,Verapamil,The metabolism of Testosterone can be decreased when combined with Verapamil.,decrease,no risk
Testosterone,Vilanterol,Testosterone may decrease the excretion rate of Vilanterol which could result in a higher serum level.,decrease,no risk
Testosterone,Vilazodone,The metabolism of Vilazodone can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Vildagliptin,Testosterone may increase the hypoglycemic activities of Vildagliptin.,increase,no risk
Testosterone,Viloxazine,The metabolism of Testosterone can be decreased when combined with Viloxazine.,decrease,no risk
Testosterone,Vinblastine,The metabolism of Vinblastine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Vincristine,The metabolism of Vincristine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Vindesine,The metabolism of Vindesine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Vinflunine,The metabolism of Vinflunine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Vinorelbine,The metabolism of Vinorelbine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Vismodegib,Vismodegib may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Vonoprazan,The metabolism of Testosterone can be decreased when combined with Vonoprazan.,decrease,no risk
Testosterone,Vorapaxar,Testosterone may increase the anticoagulant activities of Vorapaxar.,increase,no risk
Testosterone,Voriconazole,The metabolism of Testosterone can be decreased when combined with Voriconazole.,decrease,no risk
Testosterone,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Voxelotor,The metabolism of Voxelotor can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Voxilaprevir,Voxilaprevir may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Warfarin,The metabolism of Warfarin can be increased when combined with Testosterone.,increase,no risk
Testosterone,Ximelagatran,Testosterone may increase the anticoagulant activities of Ximelagatran.,increase,no risk
Testosterone,Zafirlukast,The metabolism of Testosterone can be decreased when combined with Zafirlukast.,decrease,no risk
Testosterone,Zaleplon,Testosterone may decrease the excretion rate of Zaleplon which could result in a higher serum level.,decrease,no risk
Testosterone,Zanamivir,Zanamivir may decrease the excretion rate of Testosterone which could result in a higher serum level.,decrease,no risk
Testosterone,Zanubrutinib,The metabolism of Zanubrutinib can be increased when combined with Testosterone.,increase,no risk
Testosterone,Zidovudine,The excretion of Zidovudine can be increased when combined with Testosterone.,increase,no risk
Testosterone,Zileuton,The metabolism of Zileuton can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Zimelidine,The metabolism of Testosterone can be decreased when combined with Zimelidine.,decrease,no risk
Testosterone,Ziprasidone,The metabolism of Testosterone can be decreased when combined with Ziprasidone.,decrease,no risk
Testosterone,Zolpidem,The metabolism of Zolpidem can be increased when combined with Testosterone.,increase,no risk
Testosterone,Zonisamide,Zonisamide may increase the excretion rate of Testosterone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Testosterone,Zopiclone,The metabolism of Zopiclone can be decreased when combined with Testosterone.,decrease,no risk
Testosterone,Zuclopenthixol,The metabolism of Zuclopenthixol can be increased when combined with Testosterone.,increase,no risk
Efavirenz,Belinostat,The metabolism of Belinostat can be increased when combined with Efavirenz.,increase,no risk
Efavirenz,Belumosudil,The metabolism of Belumosudil can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Belzutifan,The serum concentration of Belzutifan can be increased when it is combined with Efavirenz.,increase,no risk
Efavirenz,Bendamustine,The metabolism of Bendamustine can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Benperidol,The risk or severity of CNS depression can be increased when Efavirenz is combined with Benperidol.,increase,risk
Efavirenz,Benzatropine,The risk or severity of QTc prolongation can be increased when Benzatropine is combined with Efavirenz.,increase,risk
Efavirenz,Benzocaine,The risk or severity of CNS depression can be increased when Efavirenz is combined with Benzocaine.,increase,risk
Efavirenz,Benzphetamine,The metabolism of Benzphetamine can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Benzyl alcohol,The risk or severity of CNS depression can be increased when Efavirenz is combined with Benzyl alcohol.,increase,risk
Efavirenz,Bepridil,The risk or severity of ventricular arrhythmias can be increased when Efavirenz is combined with Bepridil.,increase,risk
Efavirenz,Berotralstat,The risk or severity of QTc prolongation can be increased when Efavirenz is combined with Berotralstat.,increase,risk
Efavirenz,Betamethasone,The metabolism of Betamethasone can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Betamethasone phosphate,The metabolism of Betamethasone phosphate can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Betaxolol,The metabolism of Betaxolol can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bexagliflozin,The metabolism of Bexagliflozin can be increased when combined with Efavirenz.,increase,no risk
Efavirenz,Bexarotene,The metabolism of Bexarotene can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bezafibrate,The metabolism of Bezafibrate can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bicalutamide,The metabolism of Bicalutamide can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bictegravir,The metabolism of Bictegravir can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bilastine,The risk or severity of QTc prolongation can be increased when Bilastine is combined with Efavirenz.,increase,risk
Efavirenz,Bimekizumab,The metabolism of Efavirenz can be increased when combined with Bimekizumab.,increase,no risk
Efavirenz,Binimetinib,The metabolism of Binimetinib can be increased when combined with Efavirenz.,increase,no risk
Efavirenz,Bisoprolol,The metabolism of Bisoprolol can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Boceprevir,The serum concentration of Boceprevir can be decreased when it is combined with Efavirenz.,decrease,no risk
Efavirenz,Bortezomib,The metabolism of Bortezomib can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bosentan,The metabolism of Bosentan can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bosutinib,The metabolism of Bosutinib can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Botulinum toxin type A,The risk or severity of CNS depression can be increased when Botulinum toxin type A is combined with Efavirenz.,increase,risk
Efavirenz,Botulinum toxin type B,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Efavirenz.,increase,risk
Efavirenz,Brentuximab vedotin,The metabolism of Brentuximab vedotin can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bretylium,The risk or severity of QTc prolongation can be increased when Bretylium is combined with Efavirenz.,increase,risk
Efavirenz,Brexanolone,The risk or severity of CNS depression can be increased when Efavirenz is combined with Brexanolone.,increase,risk
Efavirenz,Brexpiprazole,The metabolism of Brexpiprazole can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Brigatinib,The metabolism of Brigatinib can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Brimonidine,Brimonidine may increase the central nervous system depressant (CNS depressant) activities of Efavirenz.,increase,no risk
Efavirenz,Brivaracetam,The metabolism of Brivaracetam can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bromazepam,The risk or severity of CNS depression can be increased when Efavirenz is combined with Bromazepam.,increase,risk
Efavirenz,Bromocriptine,The serum concentration of Bromocriptine can be increased when it is combined with Efavirenz.,increase,no risk
Efavirenz,Bromotheophylline,The metabolism of Bromotheophylline can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bromperidol,The risk or severity of CNS depression can be increased when Efavirenz is combined with Bromperidol.,increase,risk
Efavirenz,Brompheniramine,The risk or severity of CNS depression can be increased when Efavirenz is combined with Brompheniramine.,increase,risk
Efavirenz,Buclizine,The risk or severity of QTc prolongation can be increased when Buclizine is combined with Efavirenz.,increase,risk
Efavirenz,Budesonide,The metabolism of Budesonide can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Bupivacaine,The metabolism of Bupivacaine can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Buprenorphine,Efavirenz may increase the central nervous system depressant (CNS depressant) activities of Buprenorphine.,increase,no risk
Efavirenz,Bupropion,The metabolism of Bupropion can be increased when combined with Efavirenz.,increase,no risk
Efavirenz,Buserelin,The risk or severity of QTc prolongation can be increased when Buserelin is combined with Efavirenz.,increase,risk
Efavirenz,Buspirone,The metabolism of Buspirone can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Busulfan,The metabolism of Busulfan can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Butabarbital,The risk or severity of CNS depression can be increased when Butabarbital is combined with Efavirenz.,increase,risk
Efavirenz,Butalbital,The risk or severity of CNS depression can be increased when Butalbital is combined with Efavirenz.,increase,risk
Efavirenz,Butaperazine,The risk or severity of CNS depression can be increased when Efavirenz is combined with Butaperazine.,increase,risk
Efavirenz,Butobarbital,The risk or severity of CNS depression can be increased when Efavirenz is combined with Butobarbital.,increase,risk
Efavirenz,Butorphanol,The risk or severity of CNS depression can be increased when Butorphanol is combined with Efavirenz.,increase,risk
Efavirenz,Butriptyline,The risk or severity of QTc prolongation can be increased when Efavirenz is combined with Butriptyline.,increase,risk
Efavirenz,Gabapentin,The risk or severity of CNS depression can be increased when Efavirenz is combined with Gabapentin.,increase,risk
Efavirenz,Gabapentin enacarbil,The risk or severity of CNS depression can be increased when Efavirenz is combined with Gabapentin enacarbil.,increase,risk
Efavirenz,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Efavirenz is combined with Gadobenic acid.,increase,risk
Efavirenz,Galantamine,The metabolism of Galantamine can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Gallamine triethiodide,The risk or severity of CNS depression can be increased when Gallamine triethiodide is combined with Efavirenz.,increase,risk
Efavirenz,Ganaxolone,The metabolism of Ganaxolone can be increased when combined with Efavirenz.,increase,no risk
Efavirenz,Ganciclovir,The risk or severity of adverse effects can be increased when Efavirenz is combined with Ganciclovir.,increase,risk
Efavirenz,Gatifloxacin,The metabolism of Efavirenz can be decreased when combined with Gatifloxacin.,decrease,no risk
Efavirenz,Gefitinib,The metabolism of Gefitinib can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Gemfibrozil,The metabolism of Gemfibrozil can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Efavirenz is combined with Gemifloxacin.,increase,risk
Efavirenz,Gepirone,The serum concentration of Gepirone can be increased when it is combined with Efavirenz.,increase,no risk
Efavirenz,Gestrinone,The metabolism of Gestrinone can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Gilteritinib,The metabolism of Gilteritinib can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Ginkgo biloba,The serum concentration of Efavirenz can be decreased when it is combined with Ginkgo biloba.,decrease,no risk
Efavirenz,Givosiran,The serum concentration of Efavirenz can be increased when it is combined with Givosiran.,increase,no risk
Efavirenz,Glasdegib,The serum concentration of Glasdegib can be increased when it is combined with Efavirenz.,increase,no risk
Efavirenz,Gliclazide,The metabolism of Gliclazide can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Glimepiride,The metabolism of Glimepiride can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Glipizide,The metabolism of Glipizide can be increased when combined with Efavirenz.,increase,no risk
Efavirenz,Gliquidone,The metabolism of Gliquidone can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Glofitamab,The serum concentration of Efavirenz can be increased when it is combined with Glofitamab.,increase,no risk
Efavirenz,Glutethimide,The risk or severity of CNS depression can be increased when Efavirenz is combined with Glutethimide.,increase,risk
Efavirenz,Glyburide,The metabolism of Glyburide can be decreased when combined with Efavirenz.,decrease,no risk
Efavirenz,Glycyrrhizic acid,Efavirenz may decrease the excretion rate of Glycyrrhizic acid which could result in a higher serum level.,decrease,no risk
Efavirenz,Golimumab,The metabolism of Efavirenz can be increased when combined with Golimumab.,increase,no risk
Efavirenz,Goserelin,The risk or severity of QTc prolongation can be increased when Goserelin is combined with Efavirenz.,increase,risk
Bacitracin,Gabapentin enacarbil,Bacitracin may decrease the excretion rate of Gabapentin enacarbil which could result in a higher serum level.,decrease,no risk
Bacitracin,Gadobenic acid,Bacitracin may decrease the excretion rate of Gadobenic acid which could result in a higher serum level.,decrease,no risk
Bacitracin,Gadodiamide,Bacitracin may decrease the excretion rate of Gadodiamide which could result in a higher serum level.,decrease,no risk
Bacitracin,Gadofosveset trisodium,Bacitracin may decrease the excretion rate of Gadofosveset trisodium which could result in a higher serum level.,decrease,no risk
Bacitracin,Gadopentetic acid,Bacitracin may decrease the excretion rate of Gadopentetic acid which could result in a higher serum level.,decrease,no risk
Bacitracin,Gadoteric acid,Bacitracin may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Bacitracin,Gadoteridol,Bacitracin may decrease the excretion rate of Gadoteridol which could result in a higher serum level.,decrease,no risk
Bacitracin,Ganciclovir,Bacitracin may decrease the excretion rate of Ganciclovir which could result in a higher serum level.,decrease,no risk
Bacitracin,Gemcitabine,Bacitracin may decrease the excretion rate of Gemcitabine which could result in a higher serum level.,decrease,no risk
Bacitracin,Gemfibrozil,Bacitracin may decrease the excretion rate of Gemfibrozil which could result in a higher serum level.,decrease,no risk
Bacitracin,Gentamicin,Bacitracin may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Bacitracin,Gimeracil,Bacitracin may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Bacitracin,Givosiran,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Givosiran.,increase,risk
Bacitracin,Glipizide,Bacitracin may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Bacitracin,Glycerol phenylbutyrate,Bacitracin may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Bacitracin,Golodirsen,Bacitracin may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Bacitracin,Goserelin,Bacitracin may decrease the excretion rate of Goserelin which could result in a higher serum level.,decrease,no risk
Bacitracin,Guanethidine,Bacitracin may decrease the excretion rate of Guanethidine which could result in a higher serum level.,decrease,no risk
Bacitracin,Guanfacine,Bacitracin may decrease the excretion rate of Guanfacine which could result in a higher serum level.,decrease,no risk
Bacitracin,Haloperidol,Bacitracin may decrease the excretion rate of Haloperidol which could result in a higher serum level.,decrease,no risk
Bacitracin,Hydralazine,Bacitracin may decrease the excretion rate of Hydralazine which could result in a higher serum level.,decrease,no risk
Bacitracin,Hydrochlorothiazide,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Hydrochlorothiazide.,increase,risk
Bacitracin,Hydromorphone,Bacitracin may decrease the excretion rate of Hydromorphone which could result in a higher serum level.,decrease,no risk
Bacitracin,Hydroxocobalamin,Bacitracin may decrease the excretion rate of Hydroxocobalamin which could result in a higher serum level.,decrease,no risk
Bacitracin,Hydroxyethyl Starch,Bacitracin may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Bacitracin,Kanamycin,Bacitracin may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Bacitracin,Ketamine,Bacitracin may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Bacitracin,Ketazolam,Bacitracin may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Bacitracin,Ketoprofen,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Ketoprofen.,increase,risk
Bacitracin,Ketorolac,The risk or severity of nephrotoxicity can be increased when Ketorolac is combined with Bacitracin.,increase,risk
Bacitracin,Octinoxate,Bacitracin may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Bacitracin,Olsalazine,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Olsalazine.,increase,risk
Bacitracin,Opium,Bacitracin may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Bacitracin,Oseltamivir,Bacitracin may decrease the excretion rate of Oseltamivir which could result in a higher serum level.,decrease,no risk
Bacitracin,Oxacillin,Bacitracin may decrease the excretion rate of Oxacillin which could result in a higher serum level.,decrease,no risk
Bacitracin,Oxaliplatin,The risk or severity of nephrotoxicity can be increased when Oxaliplatin is combined with Bacitracin.,increase,risk
Bacitracin,Oxaprozin,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Oxaprozin.,increase,risk
Bacitracin,Oxazepam,Bacitracin may decrease the excretion rate of Oxazepam which could result in a higher serum level.,decrease,no risk
Bacitracin,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Bacitracin is combined with Oxetacaine.,increase,risk
Bacitracin,Oxybenzone,Bacitracin may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Bacitracin,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Bacitracin is combined with Oxybuprocaine.,increase,risk
Bacitracin,Oxyphenbutazone,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Oxyphenbutazone.,increase,risk
Bacitracin,Oxyquinoline,Bacitracin may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Bacitracin,Quetiapine,Bacitracin may decrease the excretion rate of Quetiapine which could result in a higher serum level.,decrease,no risk
Bacitracin,Quinidine,Bacitracin may decrease the excretion rate of Quinidine which could result in a higher serum level.,decrease,no risk
Bacitracin,Vaborbactam,Bacitracin may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
