DrugA,DrugB,Interaction,Mechanism,risk_level
Cilastatin,Benzylpenicillin,The excretion of Benzylpenicillin can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Bumetanide,The excretion of Bumetanide can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Grepafloxacin,The excretion of Grepafloxacin can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Hydrochlorothiazide,The excretion of Hydrochlorothiazide can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Hydrocortisone,The excretion of Hydrocortisone can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Oseltamivir,The excretion of Oseltamivir can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Oxytetracycline,The excretion of Oxytetracycline can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Quinapril,The excretion of Quinapril can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Vadadustat,The serum concentration of Vadadustat can be increased when it is combined with Cilastatin.,increase,no risk
Cilastatin,Valaciclovir,The excretion of Valaciclovir can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Valproic acid,The excretion of Valproic acid can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Zalcitabine,The excretion of Zalcitabine can be decreased when combined with Cilastatin.,decrease,no risk
Cilastatin,Zidovudine,The excretion of Zidovudine can be decreased when combined with Cilastatin.,decrease,no risk
Imipenem,Oxcarbazepine,The therapeutic efficacy of Oxcarbazepine can be decreased when used in combination with Imipenem.,decrease,no risk
Imipenem,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Imipenem is combined with Oxetacaine.,increase,risk
Imipenem,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Imipenem is combined with Oxybuprocaine.,increase,risk
Imipenem,Quinupramine,Imipenem may increase the neurotoxic activities of Quinupramine.,increase,no risk
Imipenem,Valganciclovir,The risk or severity of generalized seizure can be increased when Valganciclovir is combined with Imipenem.,increase,risk
Imipenem,Valproate bismuth,Imipenem may increase the neurotoxic activities of Valproate bismuth.,increase,no risk
Imipenem,Valproic acid,The serum concentration of Valproic acid can be decreased when it is combined with Imipenem.,decrease,no risk
Imipenem,Vibrio cholerae CVD 103-HgR strain live antigen,The therapeutic efficacy of Vibrio cholerae CVD 103-HgR strain live antigen can be decreased when used in combination with Imipenem.,decrease,no risk
Imipenem,Vigabatrin,The therapeutic efficacy of Vigabatrin can be decreased when used in combination with Imipenem.,decrease,no risk
Imipenem,Vincristine,Vincristine may increase the neurotoxic activities of Imipenem.,increase,no risk
Imipenem,Vinorelbine,Vinorelbine may increase the neurotoxic activities of Imipenem.,increase,no risk
Imipenem,Viomycin,Imipenem may increase the neurotoxic activities of Viomycin.,increase,no risk
Imipenem,Warfarin,The risk or severity of bleeding can be increased when Imipenem is combined with Warfarin.,increase,risk
Imipenem,Zaleplon,The therapeutic efficacy of Zaleplon can be decreased when used in combination with Imipenem.,decrease,no risk
Imipenem,Ziprasidone,Ziprasidone may increase the neurotoxic activities of Imipenem.,increase,no risk
Imipenem,Zonisamide,The therapeutic efficacy of Zonisamide can be decreased when used in combination with Imipenem.,decrease,no risk
Imipenem,Zotepine,Imipenem may increase the neurotoxic activities of Zotepine.,increase,no risk
Imipenem,Zuclopenthixol,Imipenem may increase the neurotoxic activities of Zuclopenthixol.,increase,no risk
Probucol,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Gadobenic acid is combined with Probucol.,increase,risk
Probucol,Galantamine,The risk or severity of QTc prolongation can be increased when Galantamine is combined with Probucol.,increase,risk
Probucol,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Gatifloxacin is combined with Probucol.,increase,risk
Probucol,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Gemifloxacin is combined with Probucol.,increase,risk
Probucol,Gepirone,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Probucol.,increase,risk
Probucol,Gilteritinib,The risk or severity of QTc prolongation can be increased when Probucol is combined with Gilteritinib.,increase,risk
Probucol,Glasdegib,The risk or severity of QTc prolongation can be increased when Probucol is combined with Glasdegib.,increase,risk
Probucol,Goserelin,The risk or severity of QTc prolongation can be increased when Goserelin is combined with Probucol.,increase,risk
Probucol,Granisetron,The risk or severity of QTc prolongation can be increased when Granisetron is combined with Probucol.,increase,risk
Probucol,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Probucol is combined with Grepafloxacin.,increase,risk
Probucol,Halofantrine,The risk or severity of QTc prolongation can be increased when Probucol is combined with Halofantrine.,increase,risk
Probucol,Haloperidol,The risk or severity of QTc prolongation can be increased when Probucol is combined with Haloperidol.,increase,risk
Probucol,Histrelin,The risk or severity of QTc prolongation can be increased when Histrelin is combined with Probucol.,increase,risk
Probucol,Hydrochlorothiazide,The risk or severity of QTc prolongation can be increased when Hydrochlorothiazide is combined with Probucol.,increase,risk
Probucol,Hydroxychloroquine,The risk or severity of QTc prolongation can be increased when Hydroxychloroquine is combined with Probucol.,increase,risk
Probucol,Hydroxyzine,The risk or severity of QTc prolongation can be increased when Probucol is combined with Hydroxyzine.,increase,risk
Probucol,Hyoscyamine,The risk or severity of QTc prolongation can be increased when Hyoscyamine is combined with Probucol.,increase,risk
Probucol,Ketoconazole,The risk or severity of QTc prolongation can be increased when Ketoconazole is combined with Probucol.,increase,risk
Probucol,Octreotide,The risk or severity of QTc prolongation can be increased when Octreotide is combined with Probucol.,increase,risk
Probucol,Ofloxacin,The risk or severity of QTc prolongation can be increased when Ofloxacin is combined with Probucol.,increase,risk
Probucol,Olanzapine,The risk or severity of QTc prolongation can be increased when Olanzapine is combined with Probucol.,increase,risk
Probucol,Olodaterol,The risk or severity of QTc prolongation can be increased when Olodaterol is combined with Probucol.,increase,risk
Probucol,Ondansetron,The risk or severity of QTc prolongation can be increased when Ondansetron is combined with Probucol.,increase,risk
Probucol,Orphenadrine,The risk or severity of QTc prolongation can be increased when Orphenadrine is combined with Probucol.,increase,risk
Probucol,Oxaliplatin,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Probucol.,increase,risk
Probucol,Oxatomide,The risk or severity of QTc prolongation can be increased when Probucol is combined with Oxatomide.,increase,risk
Probucol,Oxytocin,The risk or severity of QTc prolongation can be increased when Oxytocin is combined with Probucol.,increase,risk
Probucol,Quetiapine,The risk or severity of QTc prolongation can be increased when Quetiapine is combined with Probucol.,increase,risk
Probucol,Quinidine,The risk or severity of QTc prolongation can be increased when Probucol is combined with Quinidine.,increase,risk
Probucol,Quinine,The risk or severity of QTc prolongation can be increased when Probucol is combined with Quinine.,increase,risk
Probucol,Quizartinib,The risk or severity of QTc prolongation can be increased when Probucol is combined with Quizartinib.,increase,risk
Probucol,Valproic acid,The risk or severity of QTc prolongation can be increased when Probucol is combined with Valproic acid.,increase,risk
Probucol,Vandetanib,The risk or severity of QTc prolongation can be increased when Probucol is combined with Vandetanib.,increase,risk
Probucol,Vardenafil,The risk or severity of QTc prolongation can be increased when Vardenafil is combined with Probucol.,increase,risk
Probucol,Vemurafenib,The risk or severity of QTc prolongation can be increased when Probucol is combined with Vemurafenib.,increase,risk
Probucol,Vernakalant,The risk or severity of QTc prolongation can be increased when Vernakalant is combined with Probucol.,increase,risk
Probucol,Vilanterol,The risk or severity of QTc prolongation and ventricular arrhythmias can be increased when Vilanterol is combined with Probucol.,increase,risk
Probucol,Voriconazole,The risk or severity of QTc prolongation can be increased when Voriconazole is combined with Probucol.,increase,risk
Probucol,Vorinostat,The risk or severity of QTc prolongation can be increased when Vorinostat is combined with Probucol.,increase,risk
Probucol,Ziprasidone,The risk or severity of QTc prolongation can be increased when Probucol is combined with Ziprasidone.,increase,risk
Probucol,Zonisamide,The risk or severity of QTc prolongation can be increased when Zonisamide is combined with Probucol.,increase,risk
Probucol,Zuclopenthixol,The risk or severity of QTc prolongation can be increased when Probucol is combined with Zuclopenthixol.,increase,risk
Tiaprofenic acid,Bimatoprost,The therapeutic efficacy of Bimatoprost can be decreased when used in combination with Tiaprofenic acid.,decrease,no risk
Tiaprofenic acid,Bismuth subgallate,Tiaprofenic acid may decrease the excretion rate of Bismuth subgallate which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Bismuth subsalicylate,The therapeutic efficacy of Bismuth subsalicylate can be decreased when used in combination with Tiaprofenic acid.,decrease,no risk
Tiaprofenic acid,Bisoprolol,Tiaprofenic acid may decrease the antihypertensive activities of Bisoprolol.,decrease,no risk
Tiaprofenic acid,Bisoxatin,Tiaprofenic acid may decrease the excretion rate of Bisoxatin which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Bivalirudin,The risk or severity of bleeding and hemorrhage can be increased when Tiaprofenic acid is combined with Bivalirudin.,increase,risk
Tiaprofenic acid,Bleomycin,Tiaprofenic acid may decrease the excretion rate of Bleomycin which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Bosentan,The therapeutic efficacy of Bosentan can be decreased when used in combination with Tiaprofenic acid.,decrease,no risk
Tiaprofenic acid,Bretylium,The therapeutic efficacy of Bretylium can be decreased when used in combination with Tiaprofenic acid.,decrease,no risk
Tiaprofenic acid,Brexpiprazole,The risk or severity of hypertension can be increased when Tiaprofenic acid is combined with Brexpiprazole.,increase,risk
Tiaprofenic acid,Brivaracetam,Tiaprofenic acid may decrease the excretion rate of Brivaracetam which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Bromazepam,Tiaprofenic acid may decrease the excretion rate of Bromazepam which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Bromfenac,The risk or severity of adverse effects can be increased when Bromfenac is combined with Tiaprofenic acid.,increase,risk
Tiaprofenic acid,Bromocriptine,The risk or severity of hypertension can be increased when Bromocriptine is combined with Tiaprofenic acid.,increase,risk
Tiaprofenic acid,Budesonide,The risk or severity of gastrointestinal irritation can be increased when Budesonide is combined with Tiaprofenic acid.,increase,risk
Tiaprofenic acid,Bufexamac,The risk or severity of adverse effects can be increased when Tiaprofenic acid is combined with Bufexamac.,increase,risk
Tiaprofenic acid,Bumadizone,The risk or severity of adverse effects can be increased when Tiaprofenic acid is combined with Bumadizone.,increase,risk
Tiaprofenic acid,Bumetanide,The therapeutic efficacy of Bumetanide can be decreased when used in combination with Tiaprofenic acid.,decrease,no risk
Tiaprofenic acid,Bupropion,Tiaprofenic acid may decrease the excretion rate of Bupropion which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Buspirone,The risk or severity of hypertension can be increased when Buspirone is combined with Tiaprofenic acid.,increase,risk
Tiaprofenic acid,Butabarbital,Tiaprofenic acid may decrease the excretion rate of Butabarbital which could result in a higher serum level.,decrease,no risk
Tiaprofenic acid,Butriptyline,The risk or severity of gastrointestinal bleeding can be increased when Butriptyline is combined with Tiaprofenic acid.,increase,risk
Lopinavir,Bacillus calmette-guerin substrain connaught live antigen,The therapeutic efficacy of Bacillus calmette-guerin substrain connaught live antigen can be decreased when used in combination with Lopinavir.,decrease,no risk
Lopinavir,Bacillus calmette-guerin substrain russian BCG-I live antigen,The therapeutic efficacy of Bacillus calmette-guerin substrain russian BCG-I live antigen can be decreased when used in combination with Lopinavir.,decrease,no risk
Lopinavir,Bacillus calmette-guerin substrain tice live antigen,The therapeutic efficacy of Bacillus calmette-guerin substrain tice live antigen can be decreased when used in combination with Lopinavir.,decrease,no risk
Lopinavir,Bacitracin,The risk or severity of nephrotoxicity can be increased when Bacitracin is combined with Lopinavir.,increase,risk
Lopinavir,Baclofen,Lopinavir may decrease the excretion rate of Baclofen which could result in a higher serum level.,decrease,no risk
Lopinavir,Balsalazide,The risk or severity of nephrotoxicity can be increased when Balsalazide is combined with Lopinavir.,increase,risk
Lopinavir,Baricitinib,The serum concentration of Baricitinib can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Basiliximab,The serum concentration of Basiliximab can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,BCG vaccine,The therapeutic efficacy of BCG vaccine can be decreased when used in combination with Lopinavir.,decrease,no risk
Lopinavir,Beclomethasone dipropionate,The serum concentration of Beclomethasone dipropionate can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Bedaquiline,The metabolism of Bedaquiline can be decreased when combined with Lopinavir.,decrease,no risk
Lopinavir,Belantamab mafodotin,The serum concentration of Belantamab mafodotin can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Belatacept,The serum concentration of Belatacept can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Belimumab,The serum concentration of Belimumab can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Belinostat,The serum concentration of Belinostat can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Belumosudil,The serum concentration of Belumosudil can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Bempedoic acid,The excretion of Bempedoic acid can be decreased when combined with Lopinavir.,decrease,no risk
Lopinavir,Bendamustine,The serum concentration of Bendamustine can be increased when it is combined with Lopinavir.,increase,no risk
Lopinavir,Benorilate,The risk or severity of nephrotoxicity can be increased when Lopinavir is combined with Benorilate.,increase,risk
Lopinavir,Benoxaprofen,The risk or severity of nephrotoxicity can be increased when Lopinavir is combined with Benoxaprofen.,increase,risk
Lopinavir,Benserazide,Lopinavir may decrease the excretion rate of Benserazide which could result in a higher serum level.,decrease,no risk
