DrugA,DrugB,Interaction,Mechanism,risk_level
Tafenoquine,Yohimbine,The metabolism of Tafenoquine can be decreased when combined with Yohimbine.,decrease,no risk
Tafenoquine,Zolpidem,The metabolism of Tafenoquine can be decreased when combined with Zolpidem.,decrease,no risk
Tafenoquine,Zuclopenthixol,The metabolism of Tafenoquine can be decreased when combined with Zuclopenthixol.,decrease,no risk
Mepolizumab,Galcanezumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Galcanezumab.,increase,risk
Mepolizumab,Gemcitabine,The risk or severity of adverse effects can be increased when Gemcitabine is combined with Mepolizumab.,increase,risk
Mepolizumab,Gemtuzumab ozogamicin,The risk or severity of adverse effects can be increased when Gemtuzumab ozogamicin is combined with Mepolizumab.,increase,risk
Mepolizumab,Glatiramer,The risk or severity of adverse effects can be increased when Glatiramer is combined with Mepolizumab.,increase,risk
Mepolizumab,Glofitamab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Glofitamab.,increase,risk
Mepolizumab,Golimumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Golimumab.,increase,risk
Mepolizumab,Guselkumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Guselkumab.,increase,risk
Mepolizumab,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,The therapeutic efficacy of Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Hepatitis A Vaccine,The therapeutic efficacy of Hepatitis A Vaccine can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Hepatitis B immune globulin,The risk or severity of adverse effects can be increased when Hepatitis B immune globulin is combined with Mepolizumab.,increase,risk
Mepolizumab,Hepatitis B Vaccine (Recombinant),The therapeutic efficacy of Hepatitis B Vaccine (Recombinant) can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Human adenovirus e serotype 4 strain cl-68578 antigen,The risk or severity of infection can be increased when Human adenovirus e serotype 4 strain cl-68578 antigen is combined with Mepolizumab.,increase,risk
Mepolizumab,Human cytomegalovirus immune globulin,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Human cytomegalovirus immune globulin.,increase,risk
Mepolizumab,Human immunoglobulin G,The risk or severity of adverse effects can be increased when Human immunoglobulin G is combined with Mepolizumab.,increase,risk
Mepolizumab,Human Rho(D) immune globulin,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Human Rho(D) immune globulin.,increase,risk
Mepolizumab,Human varicella-zoster immune globulin,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Human varicella-zoster immune globulin.,increase,risk
Mepolizumab,Hydrocortisone acetate,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Hydrocortisone acetate.,increase,risk
Mepolizumab,Hydrocortisone butyrate,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Hydrocortisone butyrate.,increase,risk
Mepolizumab,Hydrocortisone succinate,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Hydrocortisone succinate.,increase,risk
Mepolizumab,Hydroxychloroquine,The risk or severity of adverse effects can be increased when Hydroxychloroquine is combined with Mepolizumab.,increase,risk
Mepolizumab,Hydroxyurea,The risk or severity of adverse effects can be increased when Hydroxyurea is combined with Mepolizumab.,increase,risk
Mepolizumab,Janssen COVID-19 Vaccine,The therapeutic efficacy of Janssen COVID-19 Vaccine can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),The therapeutic efficacy of Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated) can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Obiltoxaximab,The risk or severity of adverse effects can be increased when Obiltoxaximab is combined with Mepolizumab.,increase,risk
Mepolizumab,Obinutuzumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Obinutuzumab.,increase,risk
Mepolizumab,Ocrelizumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Ocrelizumab.,increase,risk
Mepolizumab,Odesivimab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Odesivimab.,increase,risk
Mepolizumab,Ofatumumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Ofatumumab.,increase,risk
Mepolizumab,Olaparib,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Olaparib.,increase,risk
Mepolizumab,Olaratumab,The risk or severity of adverse effects can be increased when Olaratumab is combined with Mepolizumab.,increase,risk
Mepolizumab,Omalizumab,The risk or severity of adverse effects can be increased when Omalizumab is combined with Mepolizumab.,increase,risk
Mepolizumab,Oxaliplatin,The risk or severity of adverse effects can be increased when Oxaliplatin is combined with Mepolizumab.,increase,risk
Mepolizumab,Ozanimod,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Ozanimod.,increase,risk
Mepolizumab,Quinestrol,Quinestrol may increase the thrombogenic activities of Mepolizumab.,increase,no risk
Mepolizumab,Ublituximab,The risk or severity of infection can be increased when Ublituximab is combined with Mepolizumab.,increase,risk
Mepolizumab,Upadacitinib,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Upadacitinib.,increase,risk
Mepolizumab,Ustekinumab,The risk or severity of adverse effects can be increased when Ustekinumab is combined with Mepolizumab.,increase,risk
Mepolizumab,Varicella zoster vaccine (live/attenuated),The risk or severity of infection can be increased when Varicella zoster vaccine (live/attenuated) is combined with Mepolizumab.,increase,risk
Mepolizumab,Varicella zoster vaccine (recombinant),The therapeutic efficacy of Varicella zoster vaccine (recombinant) can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Vedolizumab,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Vedolizumab.,increase,risk
Mepolizumab,Vibrio cholerae CVD 103-HgR strain live antigen,The therapeutic efficacy of Vibrio cholerae CVD 103-HgR strain live antigen can be decreased when used in combination with Mepolizumab.,decrease,no risk
Mepolizumab,Vilanterol,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Vilanterol.,increase,risk
Mepolizumab,Vinblastine,The risk or severity of adverse effects can be increased when Vinblastine is combined with Mepolizumab.,increase,risk
Mepolizumab,Vincristine,The risk or severity of adverse effects can be increased when Vincristine is combined with Mepolizumab.,increase,risk
Mepolizumab,Vindesine,The risk or severity of adverse effects can be increased when Vindesine is combined with Mepolizumab.,increase,risk
Mepolizumab,Vinorelbine,The risk or severity of adverse effects can be increased when Vinorelbine is combined with Mepolizumab.,increase,risk
Mepolizumab,Voclosporin,The risk or severity of adverse effects can be increased when Mepolizumab is combined with Voclosporin.,increase,risk
Mepolizumab,Vorinostat,The risk or severity of adverse effects can be increased when Vorinostat is combined with Mepolizumab.,increase,risk
Mepolizumab,Yellow fever vaccine,The risk or severity of infection can be increased when Yellow fever vaccine is combined with Mepolizumab.,increase,risk
Mepolizumab,Zidovudine,The risk or severity of adverse effects can be increased when Zidovudine is combined with Mepolizumab.,increase,risk
Bosutinib,Berotralstat,The serum concentration of Bosutinib can be increased when it is combined with Berotralstat.,increase,no risk
Bosutinib,Betamethasone,The metabolism of Bosutinib can be increased when combined with Betamethasone.,increase,no risk
Bosutinib,Betamethasone phosphate,The metabolism of Bosutinib can be increased when combined with Betamethasone phosphate.,increase,no risk
Bosutinib,Betrixaban,The serum concentration of Bosutinib can be increased when it is combined with Betrixaban.,increase,no risk
Bosutinib,Bexarotene,The metabolism of Bosutinib can be increased when combined with Bexarotene.,increase,no risk
Bosutinib,Bicalutamide,The metabolism of Bosutinib can be decreased when combined with Bicalutamide.,decrease,no risk
Bosutinib,Bifonazole,The metabolism of Bosutinib can be decreased when combined with Bifonazole.,decrease,no risk
Bosutinib,Bimekizumab,The metabolism of Bosutinib can be increased when combined with Bimekizumab.,increase,no risk
Bosutinib,Binimetinib,The serum concentration of Bosutinib can be increased when it is combined with Binimetinib.,increase,no risk
Bosutinib,Bismuth subnitrate,Bismuth subnitrate can cause a decrease in the absorption of Bosutinib resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Bosutinib,Bisoprolol,The serum concentration of Bosutinib can be increased when it is combined with Bisoprolol.,increase,no risk
Bosutinib,Bivalirudin,The risk or severity of bleeding can be increased when Bivalirudin is combined with Bosutinib.,increase,risk
Bosutinib,Bleomycin,The risk or severity of adverse effects can be increased when Bleomycin is combined with Bosutinib.,increase,risk
Bosutinib,Blinatumomab,The risk or severity of adverse effects can be increased when Bosutinib is combined with Blinatumomab.,increase,risk
Bosutinib,Boceprevir,The metabolism of Bosutinib can be decreased when combined with Boceprevir.,decrease,no risk
Bosutinib,"Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated)","The therapeutic efficacy of Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated) can be decreased when used in combination with Bosutinib.",decrease,no risk
Bosutinib,Bortezomib,The metabolism of Bortezomib can be decreased when combined with Bosutinib.,decrease,no risk
Bosutinib,Bosentan,The metabolism of Bosutinib can be increased when combined with Bosentan.,increase,no risk
Bosutinib,Brentuximab vedotin,The metabolism of Brentuximab vedotin can be decreased when combined with Bosutinib.,decrease,no risk
Bosutinib,Brigatinib,The metabolism of Brigatinib can be decreased when combined with Bosutinib.,decrease,no risk
Bosutinib,Brodalumab,The risk or severity of adverse effects can be increased when Bosutinib is combined with Brodalumab.,increase,risk
Bosutinib,Budesonide,The metabolism of Bosutinib can be increased when combined with Budesonide.,increase,no risk
Bosutinib,Bupivacaine,The risk or severity of methemoglobinemia can be increased when Bosutinib is combined with Bupivacaine.,increase,risk
Bosutinib,Buprenorphine,The metabolism of Bosutinib can be decreased when combined with Buprenorphine.,decrease,no risk
Bosutinib,Busulfan,The metabolism of Busulfan can be decreased when combined with Bosutinib.,decrease,no risk
Bosutinib,Butacaine,The risk or severity of methemoglobinemia can be increased when Bosutinib is combined with Butacaine.,increase,risk
Bosutinib,Butalbital,The metabolism of Bosutinib can be increased when combined with Butalbital.,increase,no risk
Bosutinib,Butamben,The risk or severity of methemoglobinemia can be increased when Bosutinib is combined with Butamben.,increase,risk
Bosutinib,Gemcitabine,The risk or severity of adverse effects can be increased when Gemcitabine is combined with Bosutinib.,increase,risk
Bosutinib,Gemtuzumab ozogamicin,The risk or severity of adverse effects can be increased when Gemtuzumab ozogamicin is combined with Bosutinib.,increase,risk
Bosutinib,Gepirone,The serum concentration of Gepirone can be increased when it is combined with Bosutinib.,increase,no risk
Bosutinib,Gilteritinib,The metabolism of Bosutinib can be decreased when combined with Gilteritinib.,decrease,no risk
Bosutinib,Ginkgo biloba,The metabolism of Bosutinib can be decreased when combined with Ginkgo biloba.,decrease,no risk
Bosutinib,Glasdegib,The serum concentration of Bosutinib can be increased when it is combined with Glasdegib.,increase,no risk
Bosutinib,Glatiramer,The risk or severity of adverse effects can be increased when Glatiramer is combined with Bosutinib.,increase,risk
Bosutinib,Glecaprevir,The serum concentration of Bosutinib can be increased when it is combined with Glecaprevir.,increase,no risk
Bosutinib,Glofitamab,The serum concentration of Bosutinib can be increased when it is combined with Glofitamab.,increase,no risk
Bosutinib,Glyburide,The metabolism of Bosutinib can be decreased when combined with Glyburide.,decrease,no risk
Bosutinib,Glycerol phenylbutyrate,The metabolism of Bosutinib can be increased when combined with Glycerol phenylbutyrate.,increase,no risk
Bosutinib,Golimumab,The metabolism of Bosutinib can be increased when combined with Golimumab.,increase,no risk
Bosutinib,Grapefruit,The serum concentration of Bosutinib can be increased when it is combined with Grapefruit.,increase,no risk
Bosutinib,Grazoprevir,The serum concentration of Bosutinib can be increased when it is combined with Grazoprevir.,increase,no risk
Bosutinib,Griseofulvin,The metabolism of Bosutinib can be increased when combined with Griseofulvin.,increase,no risk
Bosutinib,Guselkumab,The risk or severity of adverse effects can be increased when Bosutinib is combined with Guselkumab.,increase,risk
Bosutinib,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,The therapeutic efficacy of Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen can be decreased when used in combination with Bosutinib.,decrease,no risk
Bosutinib,Halofantrine,The metabolism of Halofantrine can be decreased when combined with Bosutinib.,decrease,no risk
Bosutinib,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Bosutinib.,increase,no risk
Bosutinib,Heparin,The risk or severity of bleeding can be increased when Heparin is combined with Bosutinib.,increase,risk
Bosutinib,Hepatitis A Vaccine,The therapeutic efficacy of Hepatitis A Vaccine can be decreased when used in combination with Bosutinib.,decrease,no risk
Bosutinib,Hepatitis B Vaccine (Recombinant),The therapeutic efficacy of Hepatitis B Vaccine (Recombinant) can be decreased when used in combination with Bosutinib.,decrease,no risk
Bosutinib,Human adenovirus e serotype 4 strain cl-68578 antigen,The risk or severity of infection can be increased when Human adenovirus e serotype 4 strain cl-68578 antigen is combined with Bosutinib.,increase,risk
Bosutinib,Hydralazine,The serum concentration of Bosutinib can be increased when it is combined with Hydralazine.,increase,no risk
Bosutinib,Hydrochlorothiazide,The risk or severity of neutropenia and thrombocytopenia can be increased when Hydrochlorothiazide is combined with Bosutinib.,increase,risk
Bosutinib,Hydrocortamate,The metabolism of Bosutinib can be increased when combined with Hydrocortamate.,increase,no risk
Bosutinib,Hydrocortisone,The metabolism of Bosutinib can be increased when combined with Hydrocortisone.,increase,no risk
Bosutinib,Hydrocortisone acetate,The metabolism of Bosutinib can be increased when combined with Hydrocortisone acetate.,increase,no risk
Bosutinib,Hydrocortisone butyrate,The metabolism of Bosutinib can be increased when combined with Hydrocortisone butyrate.,increase,no risk
Bosutinib,Hydrocortisone succinate,The metabolism of Bosutinib can be increased when combined with Hydrocortisone succinate.,increase,no risk
Bosutinib,Hydroflumethiazide,The risk or severity of neutropenia and thrombocytopenia can be increased when Hydroflumethiazide is combined with Bosutinib.,increase,risk
Bosutinib,Hydrotalcite,Hydrotalcite can cause a decrease in the absorption of Bosutinib resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Bosutinib,Hydroxychloroquine,The risk or severity of adverse effects can be increased when Hydroxychloroquine is combined with Bosutinib.,increase,risk
Bosutinib,Hydroxyurea,The risk or severity of adverse effects can be increased when Hydroxyurea is combined with Bosutinib.,increase,risk
