DrugA,DrugB,Interaction,Mechanism,risk_level
Vindesine,Ofatumumab,The risk or severity of adverse effects can be increased when Vindesine is combined with Ofatumumab.,increase,risk
Vindesine,Olaparib,The metabolism of Vindesine can be decreased when combined with Olaparib.,decrease,no risk
Vindesine,Olutasidenib,The metabolism of Vindesine can be increased when combined with Olutasidenib.,increase,no risk
Vindesine,Omaveloxolone,The serum concentration of Vindesine can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Vindesine,Oritavancin,The metabolism of Vindesine can be increased when combined with Oritavancin.,increase,no risk
Vindesine,Orphenadrine,The metabolism of Vindesine can be decreased when combined with Orphenadrine.,decrease,no risk
Vindesine,Osilodrostat,The metabolism of Vindesine can be decreased when combined with Osilodrostat.,decrease,no risk
Vindesine,Osimertinib,The metabolism of Vindesine can be decreased when combined with Osimertinib.,decrease,no risk
Vindesine,Ouabain,Ouabain may decrease the cardiotoxic activities of Vindesine.,decrease,no risk
Vindesine,Oxaliplatin,The risk or severity of adverse effects can be increased when Vindesine is combined with Oxaliplatin.,increase,risk
Vindesine,Oxcarbazepine,The metabolism of Vindesine can be increased when combined with Oxcarbazepine.,increase,no risk
Vindesine,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Vindesine is combined with Oxetacaine.,increase,risk
Vindesine,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Vindesine is combined with Oxybuprocaine.,increase,risk
Vindesine,Oxybutynin,The serum concentration of Vindesine can be increased when it is combined with Oxybutynin.,increase,no risk
Vindesine,Ozanimod,The risk or severity of adverse effects can be increased when Vindesine is combined with Ozanimod.,increase,risk
Vindesine,Quinidine,The metabolism of Vindesine can be decreased when combined with Quinidine.,decrease,no risk
Vindesine,Quinine,The metabolism of Vindesine can be increased when combined with Quinine.,increase,no risk
Vindesine,Quinupristin,The metabolism of Vindesine can be decreased when combined with Quinupristin.,decrease,no risk
Vindesine,Ublituximab,The risk or severity of infection can be increased when Ublituximab is combined with Vindesine.,increase,risk
Vindesine,Upadacitinib,The risk or severity of adverse effects can be increased when Vindesine is combined with Upadacitinib.,increase,risk
Vindesine,Urokinase,The risk or severity of bleeding can be increased when Urokinase is combined with Vindesine.,increase,risk
Vindesine,Vadadustat,The serum concentration of Vindesine can be increased when it is combined with Vadadustat.,increase,no risk
Vindesine,Valproic acid,The serum concentration of Vindesine can be increased when it is combined with Valproic acid.,increase,no risk
Vindesine,Varicella zoster vaccine (live/attenuated),The risk or severity of infection can be increased when Varicella zoster vaccine (live/attenuated) is combined with Vindesine.,increase,risk
Vindesine,Varicella zoster vaccine (recombinant),The therapeutic efficacy of Varicella zoster vaccine (recombinant) can be decreased when used in combination with Vindesine.,decrease,no risk
Vindesine,Vedolizumab,The risk or severity of adverse effects can be increased when Vindesine is combined with Vedolizumab.,increase,risk
Vindesine,Vemurafenib,The metabolism of Vindesine can be increased when combined with Vemurafenib.,increase,no risk
Vindesine,Venetoclax,The metabolism of Vindesine can be decreased when combined with Venetoclax.,decrease,no risk
Vindesine,Verapamil,The metabolism of Vindesine can be decreased when combined with Verapamil.,decrease,no risk
Vindesine,Vibrio cholerae CVD 103-HgR strain live antigen,The therapeutic efficacy of Vibrio cholerae CVD 103-HgR strain live antigen can be decreased when used in combination with Vindesine.,decrease,no risk
Vindesine,Vilanterol,The risk or severity of adverse effects can be increased when Vindesine is combined with Vilanterol.,increase,risk
Vindesine,Viloxazine,The metabolism of Vindesine can be decreased when combined with Viloxazine.,decrease,no risk
Vindesine,Vinblastine,The metabolism of Vindesine can be increased when combined with Vinblastine.,increase,no risk
Vindesine,Vincristine,The risk or severity of adverse effects can be increased when Vindesine is combined with Vincristine.,increase,risk
Vindesine,Vinorelbine,The risk or severity of adverse effects can be increased when Vindesine is combined with Vinorelbine.,increase,risk
Vindesine,Vitamin E,The metabolism of Vindesine can be increased when combined with Vitamin E.,increase,no risk
Vindesine,Voclosporin,The risk or severity of adverse effects can be increased when Vindesine is combined with Voclosporin.,increase,risk
Vindesine,Vorapaxar,The metabolism of Vindesine can be decreased when combined with Vorapaxar.,decrease,no risk
Vindesine,Voriconazole,The metabolism of Vindesine can be decreased when combined with Voriconazole.,decrease,no risk
Vindesine,Vorinostat,The risk or severity of adverse effects can be increased when Vindesine is combined with Vorinostat.,increase,risk
Vindesine,Voxelotor,The serum concentration of Vindesine can be increased when it is combined with Voxelotor.,increase,no risk
Vindesine,Warfarin,The metabolism of Vindesine can be increased when combined with Warfarin.,increase,no risk
Vindesine,Ximelagatran,The risk or severity of bleeding can be increased when Ximelagatran is combined with Vindesine.,increase,risk
Vindesine,Yellow fever vaccine,The risk or severity of infection can be increased when Yellow fever vaccine is combined with Vindesine.,increase,risk
Vindesine,Zafirlukast,The serum concentration of Vindesine can be increased when it is combined with Zafirlukast.,increase,no risk
Vindesine,Zidovudine,The risk or severity of adverse effects can be increased when Vindesine is combined with Zidovudine.,increase,risk
Vindesine,Zimelidine,The metabolism of Vindesine can be decreased when combined with Zimelidine.,decrease,no risk
Vindesine,Ziprasidone,The metabolism of Vindesine can be decreased when combined with Ziprasidone.,decrease,no risk
Vindesine,Zuclopenthixol,The metabolism of Vindesine can be decreased when combined with Zuclopenthixol.,decrease,no risk
Chlorthalidone,Bismuth subgallate,Chlorthalidone may increase the excretion rate of Bismuth subgallate which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Bisoprolol,Chlorthalidone may increase the excretion rate of Bisoprolol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Bisoxatin,The risk or severity of dehydration can be increased when Chlorthalidone is combined with Bisoxatin.,increase,risk
Chlorthalidone,Bleomycin,Chlorthalidone may increase the excretion rate of Bleomycin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Bosentan,Chlorthalidone may increase the hypotensive activities of Bosentan.,increase,no risk
Chlorthalidone,Bretylium,Chlorthalidone may increase the hypotensive activities of Bretylium.,increase,no risk
Chlorthalidone,Brexpiprazole,Brexpiprazole may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Brimonidine,Brimonidine may increase the antihypertensive activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Brivaracetam,Chlorthalidone may increase the excretion rate of Brivaracetam which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Bromazepam,Chlorthalidone may increase the excretion rate of Bromazepam which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Bromocriptine,The therapeutic efficacy of Bromocriptine can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Brompheniramine,The serum concentration of Chlorthalidone can be increased when it is combined with Brompheniramine.,increase,no risk
Chlorthalidone,Buclizine,The serum concentration of Chlorthalidone can be increased when it is combined with Buclizine.,increase,no risk
Chlorthalidone,Budesonide,Budesonide may increase the hypokalemic activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Bumadizone,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Bumadizone.,decrease,no risk
Chlorthalidone,Bumetanide,Chlorthalidone may increase the excretion rate of Bumetanide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Bupivacaine,The risk or severity of adverse effects can be increased when Bupivacaine is combined with Chlorthalidone.,increase,risk
Chlorthalidone,Buprenorphine,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Buprenorphine.,decrease,no risk
Chlorthalidone,Bupropion,Chlorthalidone may increase the excretion rate of Bupropion which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Buspirone,Chlorthalidone may increase the excretion rate of Buspirone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Butabarbital,The risk or severity of hypotension and orthostatic hypotension can be increased when Butabarbital is combined with Chlorthalidone.,increase,risk
Chlorthalidone,Butalbital,The risk or severity of hypotension and orthostatic hypotension can be increased when Butalbital is combined with Chlorthalidone.,increase,risk
Chlorthalidone,Butobarbital,The serum concentration of Chlorthalidone can be increased when it is combined with Butobarbital.,increase,no risk
Chlorthalidone,Butorphanol,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Butorphanol.,decrease,no risk
Chlorthalidone,Butriptyline,Butriptyline may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Butylscopolamine,The serum concentration of Chlorthalidone can be increased when it is combined with Butylscopolamine.,increase,no risk
Chlorthalidone,Gabapentin enacarbil,Chlorthalidone may increase the excretion rate of Furosemide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gadobenic acid,Chlorthalidone may increase the excretion rate of Gabapentin enacarbil which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gadodiamide,Chlorthalidone may increase the excretion rate of Gadobenic acid which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gadofosveset trisodium,Chlorthalidone may increase the excretion rate of Gadodiamide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gadopentetic acid,Chlorthalidone may increase the excretion rate of Gadofosveset trisodium which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gadoteric acid,Chlorthalidone may increase the excretion rate of Gadopentetic acid which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gadoteridol,Chlorthalidone may increase the excretion rate of Gadoteric acid which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gallamine triethiodide,Chlorthalidone may increase the excretion rate of Gadoteridol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Ganciclovir,The serum concentration of Chlorthalidone can be increased when it is combined with Gallamine triethiodide.,increase,no risk
Chlorthalidone,Gemcitabine,Chlorthalidone may increase the excretion rate of Ganciclovir which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gemfibrozil,Chlorthalidone may increase the excretion rate of Gemcitabine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gimeracil,Chlorthalidone may increase the excretion rate of Gemfibrozil which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Gliclazide,Chlorthalidone may increase the excretion rate of Gimeracil which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Glimepiride,The therapeutic efficacy of Gliclazide can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Glipizide,The therapeutic efficacy of Glimepiride can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Gliquidone,The therapeutic efficacy of Glipizide can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Gluconic Acid,The therapeutic efficacy of Gliquidone can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Glyburide,The risk or severity of dehydration can be increased when Chlorthalidone is combined with Gluconic Acid.,increase,risk
Chlorthalidone,Glycerin,The therapeutic efficacy of Glyburide can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Glycerol phenylbutyrate,The risk or severity of dehydration can be increased when Chlorthalidone is combined with Glycerin.,increase,risk
Chlorthalidone,Glycol salicylate,Chlorthalidone may increase the excretion rate of Glycerol phenylbutyrate which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Glycopyrronium,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Glycol salicylate.,decrease,no risk
Chlorthalidone,Glymidine,The serum concentration of Chlorthalidone can be increased when it is combined with Glycopyrronium.,increase,no risk
Chlorthalidone,Golodirsen,The therapeutic efficacy of Glymidine can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Goserelin,Chlorthalidone may increase the excretion rate of Golodirsen which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Guanabenz,Chlorthalidone may increase the excretion rate of Goserelin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Guanadrel,Guanabenz may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Guanethidine,Guanadrel may increase the hypotensive activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Guanfacine,Chlorthalidone may increase the excretion rate of Guanethidine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Guanoxan,Chlorthalidone may increase the excretion rate of Guanfacine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Haloperidol,Chlorthalidone may increase the hypotensive activities of Guanoxan.,increase,no risk
Chlorthalidone,Halothane,Chlorthalidone may increase the excretion rate of Haloperidol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Hexafluronium,Halothane may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Hexocyclium,The serum concentration of Chlorthalidone can be increased when it is combined with Hexafluronium.,increase,no risk
Chlorthalidone,Homatropine methylbromide,The serum concentration of Chlorthalidone can be increased when it is combined with Hexocyclium.,increase,no risk
Chlorthalidone,Hydrochlorothiazide,The serum concentration of Chlorthalidone can be increased when it is combined with Homatropine methylbromide.,increase,no risk
Chlorthalidone,Hydrocodone,The therapeutic efficacy of Chlorthalidone can be increased when used in combination with Hydrochlorothiazide.,increase,no risk
Chlorthalidone,Hydrocortisone,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Hydrocodone.,decrease,no risk
Chlorthalidone,Hydrocortisone acetate,Hydrocortisone may increase the hypokalemic activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Hydrocortisone butyrate,Hydrocortisone acetate may increase the hypokalemic activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Hydrocortisone cypionate,Hydrocortisone butyrate may increase the hypokalemic activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Hydrocortisone succinate,Hydrocortisone cypionate may increase the hypokalemic activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Hydroflumethiazide,Hydrocortisone succinate may increase the hypokalemic activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Hydromorphone,The therapeutic efficacy of Chlorthalidone can be increased when used in combination with Hydroflumethiazide.,increase,no risk
Chlorthalidone,Hydroxocobalamin,Chlorthalidone may increase the excretion rate of Hydromorphone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Hydroxyethyl Starch,Chlorthalidone may increase the excretion rate of Hydroxocobalamin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Hyoscyamine,Chlorthalidone may increase the excretion rate of Hydroxyethyl Starch which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Ketamine,Chlorthalidone may increase the excretion rate of Ixazomib which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Ketazolam,Chlorthalidone may increase the excretion rate of Ketamine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Ketoprofen,Chlorthalidone may increase the excretion rate of Ketazolam which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Ketorolac,The risk or severity of adverse effects can be increased when Ketoprofen is combined with Chlorthalidone.,increase,risk
Chlorthalidone,N-acetyltyrosine,Chlorthalidone may increase the excretion rate of Mycophenolic acid which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nabilone,Chlorthalidone may increase the excretion rate of N-acetyltyrosine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nabumetone,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Nabilone.,increase,risk
Chlorthalidone,Nadolol,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Nabumetone.,decrease,no risk
Chlorthalidone,Nalbuphine,Chlorthalidone may increase the excretion rate of Nadolol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Naldemedine,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Nalbuphine.,decrease,no risk
Chlorthalidone,Nalmefene,Chlorthalidone may increase the excretion rate of Naldemedine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Naloxegol,Chlorthalidone may increase the excretion rate of Nalmefene which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Naloxone,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Naloxegol.,decrease,no risk
Chlorthalidone,Naltrexone,Chlorthalidone may increase the excretion rate of Naloxone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Naphazoline,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Naltrexone.,decrease,no risk
Chlorthalidone,Naproxen,Naphazoline may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Naratriptan,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Naproxen.,decrease,no risk
Chlorthalidone,Nateglinide,Naratriptan may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Naxitamab,The therapeutic efficacy of Nateglinide can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Nebivolol,Naxitamab may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Nedaplatin,Chlorthalidone may increase the hypotensive activities of Nebivolol.,increase,no risk
Chlorthalidone,Nedocromil,Chlorthalidone may increase the excretion rate of Nedaplatin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nefazodone,Chlorthalidone may increase the excretion rate of Nedocromil which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nesiritide,The risk or severity of hyponatremia can be increased when Nefazodone is combined with Chlorthalidone.,increase,risk
Chlorthalidone,Nialamide,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Nesiritide.,increase,risk
Chlorthalidone,Nicardipine,Nialamide may increase the hypotensive activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Nicergoline,Chlorthalidone may increase the hypotensive activities of Nicardipine.,increase,no risk
Chlorthalidone,Nicorandil,Nicergoline may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Nicotine,Nicorandil may increase the hypotensive activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Nifedipine,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Nicotine.,increase,risk
Chlorthalidone,Nilutamide,Chlorthalidone may increase the excretion rate of Nifedipine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nilvadipine,Chlorthalidone may increase the excretion rate of Nilutamide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nimesulide,Chlorthalidone may increase the hypotensive activities of Nilvadipine.,increase,no risk
Chlorthalidone,Nimodipine,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Nimesulide.,decrease,no risk
Chlorthalidone,Nisoldipine,Chlorthalidone may increase the hypotensive activities of Nimodipine.,increase,no risk
Chlorthalidone,Nitrendipine,Chlorthalidone may increase the excretion rate of Nisoldipine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nitric Oxide,Chlorthalidone may increase the hypotensive activities of Nitrendipine.,increase,no risk
Chlorthalidone,Nitrofurantoin,Chlorthalidone may increase the excretion rate of Nitric Oxide which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nitroglycerin,Chlorthalidone may increase the excretion rate of Nitrofurantoin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nitroprusside,Chlorthalidone may increase the hypotensive activities of Nitroglycerin.,increase,no risk
Chlorthalidone,Nitrous acid,Chlorthalidone may increase the excretion rate of Nitroprusside which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Nitrous oxide,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Nitrous acid.,increase,risk
Chlorthalidone,Norepinephrine,Nitrous oxide may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Normethadone,The risk or severity of Cardiac Arrhythmia can be increased when Norepinephrine is combined with Chlorthalidone.,increase,risk
Chlorthalidone,Nortriptyline,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Normethadone.,decrease,no risk
Chlorthalidone,Nylidrin,Nortriptyline may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Obinutuzumab,Nylidrin may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Octinoxate,Chlorthalidone may increase the hypotensive activities of Obinutuzumab.,increase,no risk
Chlorthalidone,Olanzapine,Chlorthalidone may increase the excretion rate of Octinoxate which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Oliceridine,The serum concentration of Chlorthalidone can be increased when it is combined with Olanzapine.,increase,no risk
Chlorthalidone,Olmesartan,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Oliceridine.,decrease,no risk
Chlorthalidone,Olodaterol,Olmesartan may increase the hypotensive activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Opicapone,Olodaterol may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Opium,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Opicapone.,increase,risk
Chlorthalidone,Orciprenaline,Chlorthalidone may increase the excretion rate of Opium which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Orphenadrine,Orciprenaline may decrease the antihypertensive activities of Chlorthalidone.,decrease,no risk
Chlorthalidone,Oseltamivir,The serum concentration of Chlorthalidone can be increased when it is combined with Orphenadrine.,increase,no risk
Chlorthalidone,Ouabain,Chlorthalidone may increase the excretion rate of Oseltamivir which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Oxacillin,The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Ouabain.,increase,risk
Chlorthalidone,Oxaprozin,Chlorthalidone may increase the excretion rate of Oxacillin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Oxazepam,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Oxaprozin.,decrease,no risk
Chlorthalidone,Oxcarbazepine,Chlorthalidone may increase the excretion rate of Oxazepam which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Oxprenolol,The risk or severity of hyponatremia can be increased when Chlorthalidone is combined with Oxcarbazepine.,increase,risk
Chlorthalidone,Oxybenzone,Chlorthalidone may increase the hypotensive activities of Oxprenolol.,increase,no risk
Chlorthalidone,Oxybutynin,Chlorthalidone may increase the excretion rate of Oxybenzone which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Oxycodone,The serum concentration of Chlorthalidone can be increased when it is combined with Oxybutynin.,increase,no risk
Chlorthalidone,Oxymetazoline,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Oxycodone.,decrease,no risk
Chlorthalidone,Oxymorphone,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Oxymetazoline.,decrease,no risk
Chlorthalidone,Oxyphenbutazone,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Oxymorphone.,decrease,no risk
Chlorthalidone,Oxyphencyclimine,The therapeutic efficacy of Chlorthalidone can be decreased when used in combination with Oxyphenbutazone.,decrease,no risk
Chlorthalidone,Oxyphenisatin acetate,The serum concentration of Chlorthalidone can be increased when it is combined with Oxyphencyclimine.,increase,no risk
Chlorthalidone,Oxyphenonium,The risk or severity of dehydration can be increased when Chlorthalidone is combined with Oxyphenisatin acetate.,increase,risk
Chlorthalidone,Oxyquinoline,The serum concentration of Chlorthalidone can be increased when it is combined with Oxyphenonium.,increase,no risk
Chlorthalidone,Quetiapine,Chlorthalidone may increase the excretion rate of Pyridoxine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Quinapril,Quetiapine may increase the hypotensive activities of Chlorthalidone.,increase,no risk
Chlorthalidone,Quinidine,The risk or severity of hypotension can be increased when Chlorthalidone is combined with Quinapril.,increase,risk
Chlorthalidone,Quinine,Chlorthalidone may increase the excretion rate of Quinidine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Chlorthalidone,Quinupramine,The therapeutic efficacy of Quinine can be decreased when used in combination with Chlorthalidone.,decrease,no risk
Chlorthalidone,Udenafil,The serum concentration of Chlorthalidone can be increased when it is combined with Tubocurarine.,increase,no risk
Chlorthalidone,Umeclidinium,Udenafil may increase the antihypertensive activities of Chlorthalidone.,increase,no risk
