DrugA,DrugB,Interaction,Mechanism,risk_level
Nefazodone,Oritavancin,The metabolism of Nefazodone can be decreased when combined with Oritavancin.,decrease,no risk
Nefazodone,Orphenadrine,Nefazodone may increase the central nervous system depressant (CNS depressant) activities of Orphenadrine.,increase,no risk
Nefazodone,Oseltamivir,Oseltamivir may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Nefazodone,Osilodrostat,The serum concentration of Osilodrostat can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Osimertinib,The metabolism of Osimertinib can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Ospemifene,The metabolism of Ospemifene can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Ouabain,The excretion of Ouabain can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Oxacillin,Oxacillin may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Nefazodone,Oxamniquine,The metabolism of Nefazodone can be decreased when combined with Oxamniquine.,decrease,no risk
Nefazodone,Oxaprozin,The risk or severity of gastrointestinal bleeding can be increased when Nefazodone is combined with Oxaprozin.,increase,risk
Nefazodone,Oxazepam,The risk or severity of adverse effects can be increased when Oxazepam is combined with Nefazodone.,increase,risk
Nefazodone,Oxcarbazepine,The risk or severity of adverse effects can be increased when Oxcarbazepine is combined with Nefazodone.,increase,risk
Nefazodone,Oxitriptan,The risk or severity of adverse effects can be increased when Oxitriptan is combined with Nefazodone.,increase,risk
Nefazodone,Oxprenolol,The risk or severity of adverse effects can be increased when Oxprenolol is combined with Nefazodone.,increase,risk
Nefazodone,Oxybenzone,Nefazodone may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Nefazodone,Oxybuprocaine,The risk or severity of adverse effects can be increased when Oxybuprocaine is combined with Nefazodone.,increase,risk
Nefazodone,Oxybutynin,The metabolism of Oxybutynin can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Oxycodone,The metabolism of Oxycodone can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Oxymetazoline,Nefazodone may increase the tachycardic activities of Oxymetazoline.,increase,no risk
Nefazodone,Oxymorphone,The metabolism of Oxymorphone can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Oxyphenbutazone,The risk or severity of gastrointestinal bleeding can be increased when Nefazodone is combined with Oxyphenbutazone.,increase,risk
Nefazodone,Oxyquinoline,Nefazodone may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Nefazodone,Quazepam,The metabolism of Quazepam can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Quetiapine,The serum concentration of Quetiapine can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Quinapril,Nefazodone may decrease the antihypertensive activities of Quinapril.,decrease,no risk
Nefazodone,Quinethazone,The risk or severity of hyponatremia can be increased when Nefazodone is combined with Quinethazone.,increase,risk
Nefazodone,Quinidine,The metabolism of Quinidine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Quinine,The metabolism of Quinine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Quinupramine,The risk or severity of adverse effects can be increased when Quinupramine is combined with Nefazodone.,increase,risk
Nefazodone,Quizartinib,The serum concentration of Quizartinib can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Ubidecarenone,The risk or severity of hypoglycemia can be increased when Nefazodone is combined with Ubidecarenone.,increase,risk
Nefazodone,Ubrogepant,The serum concentration of Ubrogepant can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Udenafil,The metabolism of Udenafil can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Ulipristal,The metabolism of Ulipristal can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Umeclidinium,The metabolism of Umeclidinium can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Upadacitinib,The metabolism of Upadacitinib can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Urethane,The risk or severity of adverse effects can be increased when Urethane is combined with Nefazodone.,increase,risk
Nefazodone,Urokinase,The risk or severity of hemorrhage can be increased when Nefazodone is combined with Urokinase.,increase,risk
Nefazodone,Ursodeoxycholic acid,Ursodeoxycholic acid may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Nefazodone,Vaborbactam,Nefazodone may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Nefazodone,Vadadustat,The serum concentration of Nefazodone can be increased when it is combined with Vadadustat.,increase,no risk
Nefazodone,Valaciclovir,Valaciclovir may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Nefazodone,Valbenazine,The serum concentration of Valbenazine can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Valdecoxib,The metabolism of Valdecoxib can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Valganciclovir,Nefazodone may decrease the excretion rate of Valganciclovir which could result in a higher serum level.,decrease,no risk
Nefazodone,Valproate bismuth,The risk or severity of serotonin syndrome can be increased when Nefazodone is combined with Valproate bismuth.,increase,risk
Nefazodone,Valproic acid,The risk or severity of adverse effects can be increased when Valproic acid is combined with Nefazodone.,increase,risk
Nefazodone,Valsartan,Nefazodone may decrease the antihypertensive activities of Valsartan.,decrease,no risk
Nefazodone,Vamorolone,The serum concentration of Vamorolone can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Vancomycin,Nefazodone may decrease the excretion rate of Vancomycin which could result in a higher serum level.,decrease,no risk
Nefazodone,Vandetanib,The metabolism of Vandetanib can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vardenafil,The metabolism of Vardenafil can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Varenicline,Nefazodone may decrease the excretion rate of Varenicline which could result in a higher serum level.,decrease,no risk
Nefazodone,Vasopressin,Nefazodone may increase the fluid retaining and vasopressor activities of Vasopressin.,increase,no risk
Nefazodone,Vecuronium,The risk or severity of adverse effects can be increased when Vecuronium is combined with Nefazodone.,increase,risk
Nefazodone,Velpatasvir,The metabolism of Velpatasvir can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vemurafenib,The metabolism of Vemurafenib can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Venetoclax,The metabolism of Venetoclax can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Venlafaxine,The metabolism of Venlafaxine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Verapamil,The metabolism of Verapamil can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vernakalant,The metabolism of Vernakalant can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vibegron,Nefazodone may increase the tachycardic activities of Vibegron.,increase,no risk
Nefazodone,Vigabatrin,The risk or severity of adverse effects can be increased when Vigabatrin is combined with Nefazodone.,increase,risk
Nefazodone,Vilanterol,The serum concentration of Vilanterol can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Vilazodone,The metabolism of Vilazodone can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vildagliptin,The risk or severity of hypoglycemia can be increased when Nefazodone is combined with Vildagliptin.,increase,risk
Nefazodone,Viloxazine,The metabolism of Nefazodone can be decreased when combined with Viloxazine.,decrease,no risk
Nefazodone,Vinblastine,The metabolism of Vinblastine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vincristine,The metabolism of Vincristine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vindesine,The metabolism of Vindesine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vinflunine,The metabolism of Vinflunine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vinorelbine,The metabolism of Vinorelbine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vitamin D,The metabolism of Vitamin D can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vitamin E,The metabolism of Vitamin E can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Voclosporin,The metabolism of Voclosporin can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vonoprazan,The metabolism of Vonoprazan can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Vorapaxar,The metabolism of Vorapaxar can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Voriconazole,The metabolism of Nefazodone can be decreased when combined with Voriconazole.,decrease,no risk
Nefazodone,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Voxelotor,The serum concentration of Voxelotor can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Voxilaprevir,The metabolism of Voxilaprevir can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Warfarin,The metabolism of Warfarin can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Xamoterol,Nefazodone may increase the tachycardic activities of Xamoterol.,increase,no risk
Nefazodone,Ximelagatran,The risk or severity of hemorrhage can be increased when Nefazodone is combined with Ximelagatran.,increase,risk
Nefazodone,Xylometazoline,Nefazodone may increase the tachycardic activities of Xylometazoline.,increase,no risk
Nefazodone,Yohimbine,The metabolism of Yohimbine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zaleplon,The metabolism of Zaleplon can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zanamivir,Zanamivir may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Nefazodone,Zanubrutinib,The metabolism of Zanubrutinib can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zavegepant,The serum concentration of Zavegepant can be increased when it is combined with Nefazodone.,increase,no risk
Nefazodone,Ziconotide,The risk or severity of adverse effects can be increased when Ziconotide is combined with Nefazodone.,increase,risk
Nefazodone,Zidovudine,The metabolism of Zidovudine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zileuton,The metabolism of Zileuton can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zimelidine,The risk or severity of adverse effects can be increased when Nefazodone is combined with Zimelidine.,increase,risk
Nefazodone,Ziprasidone,The risk or severity of adverse effects can be increased when Nefazodone is combined with Ziprasidone.,increase,risk
Nefazodone,Zofenopril,Nefazodone may decrease the antihypertensive activities of Zofenopril.,decrease,no risk
Nefazodone,Zolmitriptan,The risk or severity of serotonin syndrome can be increased when Nefazodone is combined with Zolmitriptan.,increase,risk
Nefazodone,Zolpidem,Nefazodone may increase the central nervous system depressant (CNS depressant) activities of Zolpidem.,increase,no risk
Nefazodone,Zonisamide,The metabolism of Zonisamide can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zopiclone,The metabolism of Zopiclone can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zotepine,The metabolism of Zotepine can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zuclopenthixol,The metabolism of Zuclopenthixol can be decreased when combined with Nefazodone.,decrease,no risk
Nefazodone,Zuranolone,The risk or severity of CNS depression can be increased when Zuranolone is combined with Nefazodone.,increase,risk
Cefprozil,Gabapentin enacarbil,Cefprozil may decrease the excretion rate of Gabapentin enacarbil which could result in a higher serum level.,decrease,no risk
Cefprozil,Gadobenic acid,Cefprozil may decrease the excretion rate of Gadobenic acid which could result in a higher serum level.,decrease,no risk
Cefprozil,Gadodiamide,Cefprozil may decrease the excretion rate of Gadodiamide which could result in a higher serum level.,decrease,no risk
Cefprozil,Gadofosveset trisodium,Cefprozil may decrease the excretion rate of Gadofosveset trisodium which could result in a higher serum level.,decrease,no risk
Cefprozil,Gadopentetic acid,Cefprozil may decrease the excretion rate of Gadopentetic acid which could result in a higher serum level.,decrease,no risk
Cefprozil,Gadoteric acid,Cefprozil may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Cefprozil,Gadoteridol,Cefprozil may decrease the excretion rate of Gadoteridol which could result in a higher serum level.,decrease,no risk
Cefprozil,Ganciclovir,Cefprozil may decrease the excretion rate of Ganciclovir which could result in a higher serum level.,decrease,no risk
Cefprozil,Gemcitabine,Cefprozil may decrease the excretion rate of Gemcitabine which could result in a higher serum level.,decrease,no risk
Cefprozil,Gemfibrozil,Cefprozil may decrease the excretion rate of Gemfibrozil which could result in a higher serum level.,decrease,no risk
Cefprozil,Gentamicin,Cefprozil may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Cefprozil,Gimeracil,Cefprozil may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Cefprozil,Givosiran,The risk or severity of nephrotoxicity can be increased when Cefprozil is combined with Givosiran.,increase,risk
Cefprozil,Glipizide,Cefprozil may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Cefprozil,Glycerol phenylbutyrate,Cefprozil may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Cefprozil,Golodirsen,Cefprozil may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Cefprozil,Goserelin,Cefprozil may decrease the excretion rate of Goserelin which could result in a higher serum level.,decrease,no risk
Cefprozil,Guanethidine,Cefprozil may decrease the excretion rate of Guanethidine which could result in a higher serum level.,decrease,no risk
Cefprozil,Guanfacine,Cefprozil may decrease the excretion rate of Guanfacine which could result in a higher serum level.,decrease,no risk
Cefprozil,Haloperidol,Cefprozil may decrease the excretion rate of Haloperidol which could result in a higher serum level.,decrease,no risk
Cefprozil,Heparin,The therapeutic efficacy of Heparin can be decreased when used in combination with Cefprozil.,decrease,no risk
Cefprozil,Hydralazine,Cefprozil may decrease the excretion rate of Hydralazine which could result in a higher serum level.,decrease,no risk
Cefprozil,Hydrochlorothiazide,The risk or severity of nephrotoxicity can be increased when Hydrochlorothiazide is combined with Cefprozil.,increase,risk
Cefprozil,Hydromorphone,Cefprozil may decrease the excretion rate of Hydromorphone which could result in a higher serum level.,decrease,no risk
Cefprozil,Hydroxocobalamin,Cefprozil may decrease the excretion rate of Hydroxocobalamin which could result in a higher serum level.,decrease,no risk
Cefprozil,Hydroxyethyl Starch,Cefprozil may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Cefprozil,Kanamycin,Cefprozil may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Cefprozil,Ketamine,Cefprozil may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Cefprozil,Ketazolam,Cefprozil may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Cefprozil,Ketoprofen,The risk or severity of nephrotoxicity can be increased when Ketoprofen is combined with Cefprozil.,increase,risk
Cefprozil,Ketorolac,The risk or severity of nephrotoxicity can be increased when Ketorolac is combined with Cefprozil.,increase,risk
Cefprozil,N-acetyltyrosine,Cefprozil may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.,decrease,no risk
Cefprozil,Nabumetone,The risk or severity of nephrotoxicity can be increased when Nabumetone is combined with Cefprozil.,increase,risk
Cefprozil,Nadolol,Cefprozil may decrease the excretion rate of Nadolol which could result in a higher serum level.,decrease,no risk
Cefprozil,Nadroparin,The therapeutic efficacy of Nadroparin can be decreased when used in combination with Cefprozil.,decrease,no risk
Cefprozil,Naldemedine,Cefprozil may decrease the excretion rate of Naldemedine which could result in a higher serum level.,decrease,no risk
Cefprozil,Nalmefene,Cefprozil may decrease the excretion rate of Nalmefene which could result in a higher serum level.,decrease,no risk
Cefprozil,Naloxone,Cefprozil may decrease the excretion rate of Naloxone which could result in a higher serum level.,decrease,no risk
Cefprozil,Naproxen,The risk or severity of nephrotoxicity can be increased when Naproxen is combined with Cefprozil.,increase,risk
Cefprozil,Nateglinide,Cefprozil may decrease the excretion rate of Nateglinide which could result in a higher serum level.,decrease,no risk
Cefprozil,Nedaplatin,Cefprozil may decrease the excretion rate of Nedaplatin which could result in a higher serum level.,decrease,no risk
Cefprozil,Nedocromil,Cefprozil may decrease the excretion rate of Nedocromil which could result in a higher serum level.,decrease,no risk
Cefprozil,Nefazodone,Cefprozil may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Cefprozil,Neomycin,The risk or severity of nephrotoxicity can be increased when Cefprozil is combined with Neomycin.,increase,risk
Cefprozil,Netilmicin,Cefprozil may decrease the excretion rate of Netilmicin which could result in a higher serum level.,decrease,no risk
Cefprozil,Nicorandil,Cefprozil may decrease the excretion rate of Nicorandil which could result in a higher serum level.,decrease,no risk
Cefprozil,Nifedipine,Cefprozil may decrease the excretion rate of Nifedipine which could result in a higher serum level.,decrease,no risk
Cefprozil,Nilutamide,Cefprozil may decrease the excretion rate of Nilutamide which could result in a higher serum level.,decrease,no risk
Cefprozil,Nimesulide,The risk or severity of nephrotoxicity can be increased when Cefprozil is combined with Nimesulide.,increase,risk
Cefprozil,Nisoldipine,Cefprozil may decrease the excretion rate of Nisoldipine which could result in a higher serum level.,decrease,no risk
Cefprozil,Nitric Oxide,Cefprozil may decrease the excretion rate of Nitric Oxide which could result in a higher serum level.,decrease,no risk
Cefprozil,Nitrofurantoin,Cefprozil may decrease the excretion rate of Nitrofurantoin which could result in a higher serum level.,decrease,no risk
Cefprozil,Nitroprusside,Cefprozil may decrease the excretion rate of Nitroprusside which could result in a higher serum level.,decrease,no risk
Cefprozil,Octinoxate,Cefprozil may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Cefprozil,Olsalazine,The risk or severity of nephrotoxicity can be increased when Cefprozil is combined with Olsalazine.,increase,risk
Cefprozil,Opium,Cefprozil may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Cefprozil,Oseltamivir,Cefprozil may decrease the excretion rate of Oseltamivir which could result in a higher serum level.,decrease,no risk
Cefprozil,Oxacillin,Cefprozil may decrease the excretion rate of Oxacillin which could result in a higher serum level.,decrease,no risk
Cefprozil,Oxaliplatin,The risk or severity of nephrotoxicity can be increased when Oxaliplatin is combined with Cefprozil.,increase,risk
Cefprozil,Oxaprozin,The risk or severity of nephrotoxicity can be increased when Oxaprozin is combined with Cefprozil.,increase,risk
Cefprozil,Oxazepam,Cefprozil may decrease the excretion rate of Oxazepam which could result in a higher serum level.,decrease,no risk
Cefprozil,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Cefprozil is combined with Oxetacaine.,increase,risk
Cefprozil,Oxybenzone,Cefprozil may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Cefprozil,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Cefprozil is combined with Oxybuprocaine.,increase,risk
Cefprozil,Oxyphenbutazone,The risk or severity of nephrotoxicity can be increased when Cefprozil is combined with Oxyphenbutazone.,increase,risk
Cefprozil,Oxyquinoline,Cefprozil may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Cefprozil,Quetiapine,Cefprozil may decrease the excretion rate of Quetiapine which could result in a higher serum level.,decrease,no risk
Cefprozil,Quinidine,Cefprozil may decrease the excretion rate of Quinidine which could result in a higher serum level.,decrease,no risk
Cefprozil,Urokinase,The therapeutic efficacy of Urokinase can be decreased when used in combination with Cefprozil.,decrease,no risk
Cefprozil,Vaborbactam,Cefprozil may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Cefprozil,Valaciclovir,The risk or severity of nephrotoxicity can be increased when Valaciclovir is combined with Cefprozil.,increase,risk
Cefprozil,Valbenazine,Cefprozil may decrease the excretion rate of Valbenazine which could result in a higher serum level.,decrease,no risk
Cefprozil,Valdecoxib,The risk or severity of nephrotoxicity can be increased when Valdecoxib is combined with Cefprozil.,increase,risk
Cefprozil,Valganciclovir,Cefprozil may decrease the excretion rate of Valganciclovir which could result in a higher serum level.,decrease,no risk
