DrugA,DrugB,Interaction,Mechanism,risk_level
Naluzotan,Nebivolol,Naluzotan may decrease the antihypertensive activities of Nebivolol.,decrease,no risk
Naluzotan,Nefazodone,The risk or severity of adverse effects can be increased when Naluzotan is combined with Nefazodone.,increase,risk
Naluzotan,Nialamide,The metabolism of Naluzotan can be decreased when combined with Nialamide.,decrease,no risk
Naluzotan,Nicardipine,Naluzotan may decrease the antihypertensive activities of Nicardipine.,decrease,no risk
Naluzotan,Nicergoline,Nicergoline may increase the vasoconstricting activities of Naluzotan.,increase,no risk
Naluzotan,Nicorandil,Naluzotan may decrease the antihypertensive activities of Nicorandil.,decrease,no risk
Naluzotan,Nilvadipine,Naluzotan may decrease the antihypertensive activities of Nilvadipine.,decrease,no risk
Naluzotan,Nimesulide,The risk or severity of hypertension can be increased when Nimesulide is combined with Naluzotan.,increase,risk
Naluzotan,Nimodipine,Naluzotan may decrease the antihypertensive activities of Nimodipine.,decrease,no risk
Naluzotan,Nisoldipine,Naluzotan may decrease the antihypertensive activities of Nisoldipine.,decrease,no risk
Naluzotan,Nitrazepam,The risk or severity of CNS depression can be increased when Nitrazepam is combined with Naluzotan.,increase,risk
Naluzotan,Nitrendipine,Naluzotan may decrease the antihypertensive activities of Nitrendipine.,decrease,no risk
Naluzotan,Nitroglycerin,Naluzotan may decrease the antihypertensive activities of Nitroglycerin.,decrease,no risk
Naluzotan,Nitroprusside,Naluzotan may decrease the antihypertensive activities of Nitroprusside.,decrease,no risk
Naluzotan,Nitrous oxide,The risk or severity of CNS depression can be increased when Naluzotan is combined with Nitrous oxide.,increase,risk
Naluzotan,Nomifensine,The risk or severity of CNS depression can be increased when Nomifensine is combined with Naluzotan.,increase,risk
Naluzotan,Norepinephrine,The risk or severity of hypertension can be increased when Norepinephrine is combined with Naluzotan.,increase,risk
Naluzotan,Normethadone,The risk or severity of CNS depression can be increased when Naluzotan is combined with Normethadone.,increase,risk
Naluzotan,Nortriptyline,The risk or severity of CNS depression can be increased when Nortriptyline is combined with Naluzotan.,increase,risk
Naluzotan,Nylidrin,The risk or severity of hypertension can be increased when Naluzotan is combined with Nylidrin.,increase,risk
Naluzotan,Olanzapine,The risk or severity of CNS depression can be increased when Olanzapine is combined with Naluzotan.,increase,risk
Naluzotan,Oliceridine,"The risk or severity of hypotension, sedation, death, somnolence, and respiratory depression can be increased when Naluzotan is combined with Oliceridine.",increase,risk
Naluzotan,Olmesartan,Naluzotan may decrease the antihypertensive activities of Olmesartan.,decrease,no risk
Naluzotan,Olodaterol,The risk or severity of hypertension can be increased when Naluzotan is combined with Olodaterol.,increase,risk
Naluzotan,Ondansetron,The risk or severity of CNS depression can be increased when Ondansetron is combined with Naluzotan.,increase,risk
Naluzotan,Opium,The risk or severity of CNS depression can be increased when Naluzotan is combined with Opium.,increase,risk
Naluzotan,Orciprenaline,The risk or severity of hypertension can be increased when Orciprenaline is combined with Naluzotan.,increase,risk
Naluzotan,Orphenadrine,Naluzotan may increase the central nervous system depressant (CNS depressant) activities of Orphenadrine.,increase,no risk
Naluzotan,Oxaprozin,The risk or severity of hypertension can be increased when Oxaprozin is combined with Naluzotan.,increase,risk
Naluzotan,Oxazepam,The risk or severity of CNS depression can be increased when Oxazepam is combined with Naluzotan.,increase,risk
Naluzotan,Oxcarbazepine,The risk or severity of CNS depression can be increased when Oxcarbazepine is combined with Naluzotan.,increase,risk
Naluzotan,Oxitriptan,The risk or severity of CNS depression can be increased when Oxitriptan is combined with Naluzotan.,increase,risk
Naluzotan,Oxprenolol,The risk or severity of CNS depression can be increased when Oxprenolol is combined with Naluzotan.,increase,risk
Naluzotan,Oxybuprocaine,The risk or severity of CNS depression can be increased when Oxybuprocaine is combined with Naluzotan.,increase,risk
Naluzotan,Oxycodone,The risk or severity of CNS depression can be increased when Oxycodone is combined with Naluzotan.,increase,risk
Naluzotan,Oxymetazoline,The risk or severity of hypertension can be increased when Oxymetazoline is combined with Naluzotan.,increase,risk
Naluzotan,Oxymorphone,The risk or severity of CNS depression can be increased when Oxymorphone is combined with Naluzotan.,increase,risk
Naluzotan,Oxyphenbutazone,The risk or severity of hypertension can be increased when Oxyphenbutazone is combined with Naluzotan.,increase,risk
Naluzotan,Quazepam,The risk or severity of CNS depression can be increased when Quazepam is combined with Naluzotan.,increase,risk
Naluzotan,Quetiapine,The risk or severity of CNS depression can be increased when Quetiapine is combined with Naluzotan.,increase,risk
Naluzotan,Quinapril,Naluzotan may decrease the antihypertensive activities of Quinapril.,decrease,no risk
Naluzotan,Quinidine,The risk or severity of hypertension can be increased when Quinidine is combined with Naluzotan.,increase,risk
Naluzotan,Quinine,The risk or severity of CNS depression can be increased when Quinine is combined with Naluzotan.,increase,risk
Naluzotan,Quinupramine,The risk or severity of CNS depression can be increased when Naluzotan is combined with Quinupramine.,increase,risk
Naluzotan,Urethane,The risk or severity of CNS depression can be increased when Urethane is combined with Naluzotan.,increase,risk
Naluzotan,Valdecoxib,The risk or severity of hypertension can be increased when Valdecoxib is combined with Naluzotan.,increase,risk
Naluzotan,Valproic acid,The risk or severity of CNS depression can be increased when Valproic acid is combined with Naluzotan.,increase,risk
Naluzotan,Valsartan,Naluzotan may decrease the antihypertensive activities of Valsartan.,decrease,no risk
Naluzotan,Vecuronium,The risk or severity of CNS depression can be increased when Vecuronium is combined with Naluzotan.,increase,risk
Naluzotan,Venlafaxine,The risk or severity of CNS depression can be increased when Venlafaxine is combined with Naluzotan.,increase,risk
Naluzotan,Vigabatrin,The risk or severity of CNS depression can be increased when Vigabatrin is combined with Naluzotan.,increase,risk
Naluzotan,Vilanterol,The risk or severity of hypertension can be increased when Naluzotan is combined with Vilanterol.,increase,risk
Naluzotan,Vilazodone,The risk or severity of CNS depression can be increased when Naluzotan is combined with Vilazodone.,increase,risk
Naluzotan,Viloxazine,The risk or severity of CNS depression can be increased when Naluzotan is combined with Viloxazine.,increase,risk
Naluzotan,Vortioxetine,The risk or severity of CNS depression can be increased when Naluzotan is combined with Vortioxetine.,increase,risk
Naluzotan,Warfarin,The risk or severity of adverse effects can be increased when Naluzotan is combined with Warfarin.,increase,risk
Naluzotan,Xamoterol,The risk or severity of hypertension can be increased when Naluzotan is combined with Xamoterol.,increase,risk
Naluzotan,Xylometazoline,The risk or severity of hypertension can be increased when Naluzotan is combined with Xylometazoline.,increase,risk
Naluzotan,Yohimbine,The risk or severity of CNS depression can be increased when Yohimbine is combined with Naluzotan.,increase,risk
Naluzotan,Zaleplon,The risk or severity of CNS depression can be increased when Zaleplon is combined with Naluzotan.,increase,risk
Naluzotan,Ziconotide,The risk or severity of CNS depression can be increased when Naluzotan is combined with Ziconotide.,increase,risk
Naluzotan,Zimelidine,The risk or severity of adverse effects can be increased when Naluzotan is combined with Zimelidine.,increase,risk
Naluzotan,Ziprasidone,The risk or severity of adverse effects can be increased when Naluzotan is combined with Ziprasidone.,increase,risk
Naluzotan,Zofenopril,Naluzotan may decrease the antihypertensive activities of Zofenopril.,decrease,no risk
Naluzotan,Zolmitriptan,The risk or severity of vasospastic reactions can be increased when Naluzotan is combined with Zolmitriptan.,increase,risk
Naluzotan,Zolpidem,Naluzotan may increase the central nervous system depressant (CNS depressant) activities of Zolpidem.,increase,no risk
Naluzotan,Zonisamide,The risk or severity of CNS depression can be increased when Zonisamide is combined with Naluzotan.,increase,risk
Naluzotan,Zopiclone,The risk or severity of adverse effects can be increased when Naluzotan is combined with Zopiclone.,increase,risk
Naluzotan,Zotepine,The risk or severity of CNS depression can be increased when Naluzotan is combined with Zotepine.,increase,risk
Naluzotan,Zuclopenthixol,The risk or severity of CNS depression can be increased when Zuclopenthixol is combined with Naluzotan.,increase,risk
Naluzotan,Zuranolone,The risk or severity of CNS depression can be increased when Zuranolone is combined with Naluzotan.,increase,risk
Linaclotide,Gallamine triethiodide,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Gallamine triethiodide.,decrease,no risk
Linaclotide,Glycerin,The risk or severity of adverse effects can be increased when Linaclotide is combined with Glycerin.,increase,risk
Linaclotide,Glycopyrronium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Glycopyrronium.,decrease,no risk
Linaclotide,Hexafluronium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Hexafluronium.,decrease,no risk
Linaclotide,Hexocyclium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Hexocyclium.,decrease,no risk
Linaclotide,Homatropine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Homatropine.,decrease,no risk
Linaclotide,Homatropine methylbromide,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Homatropine methylbromide.,decrease,no risk
Linaclotide,Hydrochlorothiazide,The risk or severity of dehydration can be increased when Hydrochlorothiazide is combined with Linaclotide.,increase,risk
Linaclotide,Hydrocodone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Hydrocodone.,decrease,no risk
Linaclotide,Hydroflumethiazide,The risk or severity of dehydration can be increased when Hydroflumethiazide is combined with Linaclotide.,increase,risk
Linaclotide,Hydromorphone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Hydromorphone.,decrease,no risk
Linaclotide,Hyoscyamine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Hyoscyamine.,decrease,no risk
Linaclotide,Nalbuphine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nalbuphine.,decrease,no risk
Linaclotide,Naloxegol,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Naloxegol.,decrease,no risk
Linaclotide,Naltrexone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Naltrexone.,decrease,no risk
Linaclotide,Nicardipine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nicardipine.,decrease,no risk
Linaclotide,Nifedipine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nifedipine.,decrease,no risk
Linaclotide,Nilvadipine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nilvadipine.,decrease,no risk
Linaclotide,Nimesulide,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nimesulide.,decrease,no risk
Linaclotide,Nimodipine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nimodipine.,decrease,no risk
Linaclotide,Nisoldipine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nisoldipine.,decrease,no risk
Linaclotide,Nitrendipine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nitrendipine.,decrease,no risk
Linaclotide,Normethadone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Normethadone.,decrease,no risk
Linaclotide,Nortriptyline,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nortriptyline.,decrease,no risk
Linaclotide,Nylidrin,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Nylidrin.,decrease,no risk
Linaclotide,Olanzapine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Olanzapine.,decrease,no risk
Linaclotide,Oliceridine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Oliceridine.,decrease,no risk
Linaclotide,Opium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Opium.,decrease,no risk
Linaclotide,Orphenadrine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Orphenadrine.,decrease,no risk
Linaclotide,Oxybutynin,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Oxybutynin.,decrease,no risk
Linaclotide,Oxycodone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Oxycodone.,decrease,no risk
Linaclotide,Oxymorphone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Oxymorphone.,decrease,no risk
Linaclotide,Oxyphencyclimine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Oxyphencyclimine.,decrease,no risk
Linaclotide,Oxyphenisatin acetate,The risk or severity of adverse effects can be increased when Linaclotide is combined with Oxyphenisatin acetate.,increase,risk
Linaclotide,Oxyphenonium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Oxyphenonium.,decrease,no risk
Linaclotide,Quetiapine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Quetiapine.,decrease,no risk
Linaclotide,Quinethazone,The risk or severity of dehydration can be increased when Quinethazone is combined with Linaclotide.,increase,risk
Linaclotide,Quinidine,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Quinidine.,decrease,no risk
Linaclotide,Umeclidinium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Umeclidinium.,decrease,no risk
Linaclotide,Vecuronium,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Vecuronium.,decrease,no risk
Linaclotide,Verapamil,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Verapamil.,decrease,no risk
Linaclotide,Xylometazoline,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Xylometazoline.,decrease,no risk
Linaclotide,Ziconotide,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Ziconotide.,decrease,no risk
Linaclotide,Ziprasidone,The therapeutic efficacy of Linaclotide can be decreased when used in combination with Ziprasidone.,decrease,no risk
Linaclotide,Zonisamide,The risk or severity of dehydration can be increased when Zonisamide is combined with Linaclotide.,increase,risk
Motesanib,Voriconazole,The serum concentration of Motesanib can be increased when it is combined with Voriconazole.,increase,no risk
Ramucirumab,Human cytomegalovirus immune globulin,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Human cytomegalovirus immune globulin.,increase,risk
Ramucirumab,Human immunoglobulin G,The risk or severity of adverse effects can be increased when Human immunoglobulin G is combined with Ramucirumab.,increase,risk
Ramucirumab,Human Rho(D) immune globulin,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Human Rho(D) immune globulin.,increase,risk
Ramucirumab,Human varicella-zoster immune globulin,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Human varicella-zoster immune globulin.,increase,risk
Ramucirumab,Natalizumab,The risk or severity of adverse effects can be increased when Natalizumab is combined with Ramucirumab.,increase,risk
Ramucirumab,Necitumumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Necitumumab.,increase,risk
Ramucirumab,Nivolumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Nivolumab.,increase,risk
Ramucirumab,Obiltoxaximab,The risk or severity of adverse effects can be increased when Obiltoxaximab is combined with Ramucirumab.,increase,risk
Ramucirumab,Obinutuzumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Obinutuzumab.,increase,risk
Ramucirumab,Ocrelizumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Ocrelizumab.,increase,risk
Ramucirumab,Odesivimab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Odesivimab.,increase,risk
Ramucirumab,Ofatumumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Ofatumumab.,increase,risk
Ramucirumab,Olaratumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Olaratumab.,increase,risk
Ramucirumab,Omalizumab,The risk or severity of adverse effects can be increased when Omalizumab is combined with Ramucirumab.,increase,risk
Ramucirumab,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Ramucirumab is combined with Oxetacaine.,increase,risk
Ramucirumab,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Ramucirumab is combined with Oxybuprocaine.,increase,risk
Ramucirumab,Quinestrol,Quinestrol may increase the thrombogenic activities of Ramucirumab.,increase,no risk
Ramucirumab,Ublituximab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Ublituximab.,increase,risk
Ramucirumab,Ustekinumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Ustekinumab.,increase,risk
Ramucirumab,Vedolizumab,The risk or severity of adverse effects can be increased when Ramucirumab is combined with Vedolizumab.,increase,risk
Ramucirumab,Zoledronic acid,The risk or severity of jaw osteonecrosis and anti-angiogenesis can be increased when Ramucirumab is combined with Zoledronic acid.,increase,risk
Teriparatide,Quizartinib,The therapeutic efficacy of Teriparatide can be decreased when used in combination with Quizartinib.,decrease,no risk
Teriparatide,Vandetanib,The therapeutic efficacy of Teriparatide can be decreased when used in combination with Vandetanib.,decrease,no risk
Teriparatide,Vemurafenib,The therapeutic efficacy of Teriparatide can be decreased when used in combination with Vemurafenib.,decrease,no risk
Teriparatide,Zanubrutinib,The therapeutic efficacy of Teriparatide can be decreased when used in combination with Zanubrutinib.,decrease,no risk
Teriparatide,Zimelidine,The therapeutic efficacy of Teriparatide can be decreased when used in combination with Zimelidine.,decrease,no risk
Farletuzumab,Human varicella-zoster immune globulin,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Human varicella-zoster immune globulin.,increase,risk
Farletuzumab,Natalizumab,The risk or severity of adverse effects can be increased when Natalizumab is combined with Farletuzumab.,increase,risk
Farletuzumab,Necitumumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Necitumumab.,increase,risk
Farletuzumab,Nelarabine,The risk or severity of adverse effects can be increased when Nelarabine is combined with Farletuzumab.,increase,risk
Farletuzumab,Nivolumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Nivolumab.,increase,risk
Farletuzumab,Obiltoxaximab,The risk or severity of adverse effects can be increased when Obiltoxaximab is combined with Farletuzumab.,increase,risk
Farletuzumab,Obinutuzumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Obinutuzumab.,increase,risk
Farletuzumab,Ocrelizumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Ocrelizumab.,increase,risk
Farletuzumab,Odesivimab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Odesivimab.,increase,risk
Farletuzumab,Ofatumumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Ofatumumab.,increase,risk
Farletuzumab,Olaratumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Olaratumab.,increase,risk
Farletuzumab,Omalizumab,The risk or severity of adverse effects can be increased when Omalizumab is combined with Farletuzumab.,increase,risk
Farletuzumab,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Farletuzumab is combined with Oxetacaine.,increase,risk
Farletuzumab,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Farletuzumab is combined with Oxybuprocaine.,increase,risk
Farletuzumab,Quinestrol,Quinestrol may increase the thrombogenic activities of Farletuzumab.,increase,no risk
Farletuzumab,Ublituximab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Ublituximab.,increase,risk
Farletuzumab,Ustekinumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Ustekinumab.,increase,risk
Farletuzumab,Vedolizumab,The risk or severity of adverse effects can be increased when Farletuzumab is combined with Vedolizumab.,increase,risk
PRX-08066,Gabapentin,The risk or severity of CNS depression can be increased when Gabapentin is combined with PRX-08066.,increase,risk
PRX-08066,Gabapentin enacarbil,The risk or severity of CNS depression can be increased when PRX-08066 is combined with Gabapentin enacarbil.,increase,risk
PRX-08066,Gallamine triethiodide,The risk or severity of CNS depression can be increased when Gallamine triethiodide is combined with PRX-08066.,increase,risk
PRX-08066,Ganaxolone,"The risk or severity of sedation, somnolence, and CNS depression can be increased when PRX-08066 is combined with Ganaxolone.",increase,risk
PRX-08066,Gepirone,The risk or severity of CNS depression can be increased when PRX-08066 is combined with Gepirone.,increase,risk
PRX-08066,Gilteritinib,The therapeutic efficacy of PRX-08066 can be decreased when used in combination with Gilteritinib.,decrease,no risk
PRX-08066,Glutethimide,The risk or severity of CNS depression can be increased when Glutethimide is combined with PRX-08066.,increase,risk
PRX-08066,Granisetron,The risk or severity of CNS depression can be increased when Granisetron is combined with PRX-08066.,increase,risk
PRX-08066,Guanfacine,The risk or severity of CNS depression can be increased when Guanfacine is combined with PRX-08066.,increase,risk
PRX-08066,Halazepam,The risk or severity of CNS depression can be increased when Halazepam is combined with PRX-08066.,increase,risk
PRX-08066,Haloperidol,The risk or severity of CNS depression can be increased when Haloperidol is combined with PRX-08066.,increase,risk
PRX-08066,Halothane,The risk or severity of CNS depression can be increased when Halothane is combined with PRX-08066.,increase,risk
PRX-08066,Hexafluronium,The risk or severity of CNS depression can be increased when Hexafluronium is combined with PRX-08066.,increase,risk
PRX-08066,Hydrocodone,PRX-08066 may increase the central nervous system depressant (CNS depressant) activities of Hydrocodone.,increase,no risk
PRX-08066,Hydromorphone,The risk or severity of CNS depression can be increased when Hydromorphone is combined with PRX-08066.,increase,risk
PRX-08066,Hydroxyzine,Hydroxyzine may increase the central nervous system depressant (CNS depressant) activities of PRX-08066.,increase,no risk
PRX-08066,Ketamine,The risk or severity of CNS depression can be increased when Ketamine is combined with PRX-08066.,increase,risk
PRX-08066,Ketazolam,The risk or severity of CNS depression can be increased when Ketazolam is combined with PRX-08066.,increase,risk
PRX-08066,Nabilone,Nabilone may increase the central nervous system depressant (CNS depressant) activities of PRX-08066.,increase,no risk
PRX-08066,Nalbuphine,The risk or severity of CNS depression can be increased when Nalbuphine is combined with PRX-08066.,increase,risk
PRX-08066,Naratriptan,The risk or severity of CNS depression can be increased when Naratriptan is combined with PRX-08066.,increase,risk
PRX-08066,Nefazodone,The risk or severity of adverse effects can be increased when PRX-08066 is combined with Nefazodone.,increase,risk
PRX-08066,Nialamide,The risk or severity of CNS depression can be increased when Nialamide is combined with PRX-08066.,increase,risk
PRX-08066,Nitrazepam,The risk or severity of CNS depression can be increased when Nitrazepam is combined with PRX-08066.,increase,risk
PRX-08066,Nitrous oxide,The risk or severity of CNS depression can be increased when PRX-08066 is combined with Nitrous oxide.,increase,risk
PRX-08066,Nomifensine,The risk or severity of CNS depression can be increased when Nomifensine is combined with PRX-08066.,increase,risk
PRX-08066,Normethadone,The risk or severity of CNS depression can be increased when PRX-08066 is combined with Normethadone.,increase,risk
PRX-08066,Nortriptyline,The risk or severity of CNS depression can be increased when Nortriptyline is combined with PRX-08066.,increase,risk
PRX-08066,Olanzapine,The risk or severity of CNS depression can be increased when Olanzapine is combined with PRX-08066.,increase,risk
