DrugA,DrugB,Interaction,Mechanism,risk_level
Roflumilast,Glofitamab,The serum concentration of Roflumilast can be increased when it is combined with Glofitamab.,increase,no risk
Roflumilast,Glyburide,The serum concentration of Roflumilast can be increased when it is combined with Glyburide.,increase,no risk
Roflumilast,Glycerol phenylbutyrate,The metabolism of Roflumilast can be increased when combined with Glycerol phenylbutyrate.,increase,no risk
Roflumilast,Golimumab,Roflumilast may increase the immunosuppressive activities of Golimumab.,increase,no risk
Roflumilast,Golodirsen,Roflumilast may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Roflumilast,Goserelin,Goserelin may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Grapefruit,The metabolism of Roflumilast can be decreased when combined with Grapefruit.,decrease,no risk
Roflumilast,Grepafloxacin,The serum concentration of Roflumilast can be increased when it is combined with Grepafloxacin.,increase,no risk
Roflumilast,Griseofulvin,The metabolism of Roflumilast can be increased when combined with Griseofulvin.,increase,no risk
Roflumilast,Guanabenz,The metabolism of Roflumilast can be decreased when combined with Guanabenz.,decrease,no risk
Roflumilast,Guanethidine,Guanethidine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Guanfacine,Guanfacine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Guselkumab,Roflumilast may increase the immunosuppressive activities of Guselkumab.,increase,no risk
Roflumilast,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Roflumilast.,increase,no risk
Roflumilast,Hydralazine,The serum concentration of Roflumilast can be increased when it is combined with Hydralazine.,increase,no risk
Roflumilast,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Roflumilast which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Roflumilast,Hydrocortamate,The metabolism of Roflumilast can be increased when combined with Hydrocortamate.,increase,no risk
Roflumilast,Hydrocortisone,Roflumilast may increase the immunosuppressive activities of Hydrocortisone.,increase,no risk
Roflumilast,Hydrocortisone acetate,Roflumilast may increase the immunosuppressive activities of Hydrocortisone acetate.,increase,no risk
Roflumilast,Hydrocortisone butyrate,Roflumilast may increase the immunosuppressive activities of Hydrocortisone butyrate.,increase,no risk
Roflumilast,Hydrocortisone succinate,Roflumilast may increase the immunosuppressive activities of Hydrocortisone succinate.,increase,no risk
Roflumilast,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Roflumilast which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Roflumilast,Hydromorphone,Hydromorphone may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Hydroxychloroquine,Roflumilast may increase the immunosuppressive activities of Hydroxychloroquine.,increase,no risk
Roflumilast,Hydroxyethyl Starch,Roflumilast may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Roflumilast,Hydroxyurea,Roflumilast may increase the immunosuppressive activities of Hydroxyurea.,increase,no risk
Roflumilast,Kanamycin,Roflumilast may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Roflumilast,Ketamine,Ketamine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Ketazolam,The serum concentration of Roflumilast can be increased when it is combined with Ketazolam.,increase,no risk
Roflumilast,Ketoconazole,The serum concentration of Roflumilast can be increased when it is combined with Ketoconazole.,increase,no risk
Roflumilast,Ketoprofen,Ketoprofen may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Ketorolac,Ketorolac may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,N-acetyltyrosine,Roflumilast may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.,decrease,no risk
Roflumilast,Nabumetone,The metabolism of Roflumilast can be decreased when combined with Nabumetone.,decrease,no risk
Roflumilast,Nadolol,Nadolol may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nafcillin,The metabolism of Roflumilast can be increased when combined with Nafcillin.,increase,no risk
Roflumilast,Naldemedine,Roflumilast may decrease the excretion rate of Naldemedine which could result in a higher serum level.,decrease,no risk
Roflumilast,Nalidixic acid,The serum concentration of Roflumilast can be increased when it is combined with Nalidixic acid.,increase,no risk
Roflumilast,Nalmefene,Roflumilast may decrease the excretion rate of Nalmefene which could result in a higher serum level.,decrease,no risk
Roflumilast,Naloxone,Naloxone may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Naproxen,The metabolism of Roflumilast can be decreased when combined with Naproxen.,decrease,no risk
Roflumilast,Natalizumab,Roflumilast may increase the immunosuppressive activities of Natalizumab.,increase,no risk
Roflumilast,Nateglinide,Nateglinide may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nedaplatin,Roflumilast may decrease the excretion rate of Nedaplatin which could result in a higher serum level.,decrease,no risk
Roflumilast,Nedocromil,Nedocromil may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nefazodone,The serum concentration of Roflumilast can be increased when it is combined with Nefazodone.,increase,no risk
Roflumilast,Nelarabine,Roflumilast may increase the immunosuppressive activities of Nelarabine.,increase,no risk
Roflumilast,Nelfinavir,The serum concentration of Roflumilast can be increased when it is combined with Nelfinavir.,increase,no risk
Roflumilast,Neomycin,Roflumilast may decrease the excretion rate of Neomycin which could result in a higher serum level.,decrease,no risk
Roflumilast,Neratinib,The metabolism of Neratinib can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Netilmicin,Roflumilast may decrease the excretion rate of Netilmicin which could result in a higher serum level.,decrease,no risk
Roflumilast,Netupitant,The serum concentration of Roflumilast can be increased when it is combined with Netupitant.,increase,no risk
Roflumilast,Nevirapine,The metabolism of Roflumilast can be decreased when combined with Nevirapine.,decrease,no risk
Roflumilast,Niacin,The metabolism of Roflumilast can be decreased when combined with Niacin.,decrease,no risk
Roflumilast,Nicardipine,The serum concentration of Roflumilast can be increased when it is combined with Nicardipine.,increase,no risk
Roflumilast,Niclosamide,The serum concentration of Roflumilast can be increased when it is combined with Niclosamide.,increase,no risk
Roflumilast,Nicorandil,Roflumilast may decrease the excretion rate of Nicorandil which could result in a higher serum level.,decrease,no risk
Roflumilast,Nifedipine,The serum concentration of Roflumilast can be increased when it is combined with Nifedipine.,increase,no risk
Roflumilast,Nilotinib,The serum concentration of Roflumilast can be increased when it is combined with Nilotinib.,increase,no risk
Roflumilast,Nilutamide,Nilutamide may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nilvadipine,The serum concentration of Roflumilast can be increased when it is combined with Nilvadipine.,increase,no risk
Roflumilast,Nimesulide,Nimesulide may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nintedanib,The metabolism of Nintedanib can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Nisoldipine,Nisoldipine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nitric Oxide,The serum concentration of Roflumilast can be increased when it is combined with Nitric Oxide.,increase,no risk
Roflumilast,Nitrofurantoin,Nitrofurantoin may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Nitroprusside,Nitroprusside may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Norethisterone,The metabolism of Roflumilast can be decreased when combined with Norethisterone.,decrease,no risk
Roflumilast,Norfloxacin,The serum concentration of Roflumilast can be increased when it is combined with Norfloxacin.,increase,no risk
Roflumilast,Norgestimate,The metabolism of Roflumilast can be increased when combined with Norgestimate.,increase,no risk
Roflumilast,Nortriptyline,The metabolism of Nortriptyline can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Noscapine,The serum concentration of Roflumilast can be increased when it is combined with Noscapine.,increase,no risk
Roflumilast,Obeticholic acid,The serum concentration of Roflumilast can be increased when it is combined with Obeticholic acid.,increase,no risk
Roflumilast,Obinutuzumab,Roflumilast may increase the immunosuppressive activities of Obinutuzumab.,increase,no risk
Roflumilast,Ocrelizumab,Roflumilast may increase the immunosuppressive activities of Ocrelizumab.,increase,no risk
Roflumilast,Octinoxate,Roflumilast may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Roflumilast,Octreotide,The serum concentration of Roflumilast can be increased when it is combined with Octreotide.,increase,no risk
Roflumilast,Ofatumumab,Roflumilast may increase the immunosuppressive activities of Ofatumumab.,increase,no risk
Roflumilast,Ofloxacin,The serum concentration of Roflumilast can be increased when it is combined with Ofloxacin.,increase,no risk
Roflumilast,Olanzapine,The metabolism of Roflumilast can be decreased when combined with Olanzapine.,decrease,no risk
Roflumilast,Olaparib,The serum concentration of Roflumilast can be increased when it is combined with Olaparib.,increase,no risk
Roflumilast,Olsalazine,Olsalazine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Olutasidenib,The metabolism of Roflumilast can be increased when combined with Olutasidenib.,increase,no risk
Roflumilast,Omaveloxolone,The serum concentration of Roflumilast can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Roflumilast,Ondansetron,The metabolism of Roflumilast can be decreased when combined with Ondansetron.,decrease,no risk
Roflumilast,Opium,Roflumilast may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Roflumilast,Oritavancin,The metabolism of Roflumilast can be increased when combined with Oritavancin.,increase,no risk
Roflumilast,Orphenadrine,The serum concentration of Roflumilast can be increased when it is combined with Orphenadrine.,increase,no risk
Roflumilast,Oseltamivir,Oseltamivir may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Osilodrostat,The serum concentration of Roflumilast can be increased when it is combined with Osilodrostat.,increase,no risk
Roflumilast,Osimertinib,The serum concentration of Roflumilast can be decreased when it is combined with Osimertinib.,decrease,no risk
Roflumilast,Oxacillin,Oxacillin may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Oxaliplatin,Roflumilast may increase the immunosuppressive activities of Oxaliplatin.,increase,no risk
Roflumilast,Oxaprozin,Oxaprozin may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Oxazepam,Oxazepam may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Oxcarbazepine,The metabolism of Roflumilast can be increased when combined with Oxcarbazepine.,increase,no risk
Roflumilast,Oxetacaine,The serum concentration of Roflumilast can be increased when it is combined with Oxetacaine.,increase,no risk
Roflumilast,Oxtriphylline,The metabolism of Roflumilast can be decreased when combined with Oxtriphylline.,decrease,no risk
Roflumilast,Oxybenzone,Oxybenzone may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Oxybutynin,The serum concentration of Roflumilast can be increased when it is combined with Oxybutynin.,increase,no risk
Roflumilast,Oxymetholone,The serum concentration of Roflumilast can be increased when it is combined with Oxymetholone.,increase,no risk
Roflumilast,Oxyphenbutazone,Oxyphenbutazone may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Oxyquinoline,Roflumilast may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Roflumilast,Ozanimod,Roflumilast may increase the immunosuppressive activities of Ozanimod.,increase,no risk
Roflumilast,Quetiapine,Quetiapine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Quinethazone,Quinethazone may increase the excretion rate of Roflumilast which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Roflumilast,Quinidine,The serum concentration of Roflumilast can be increased when it is combined with Quinidine.,increase,no risk
Roflumilast,Quinine,The serum concentration of Roflumilast can be increased when it is combined with Quinine.,increase,no risk
Roflumilast,Quinupristin,The serum concentration of Roflumilast can be increased when it is combined with Quinupristin.,increase,no risk
Roflumilast,Ublituximab,Roflumilast may increase the immunosuppressive activities of Ublituximab.,increase,no risk
Roflumilast,Upadacitinib,Roflumilast may increase the immunosuppressive activities of Upadacitinib.,increase,no risk
Roflumilast,Vaborbactam,Roflumilast may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Roflumilast,Vadadustat,The serum concentration of Roflumilast can be increased when it is combined with Vadadustat.,increase,no risk
Roflumilast,Valaciclovir,Valaciclovir may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Valbenazine,Roflumilast may decrease the excretion rate of Valbenazine which could result in a higher serum level.,decrease,no risk
Roflumilast,Valdecoxib,Valdecoxib may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Valganciclovir,Valganciclovir may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Valproic acid,The serum concentration of Roflumilast can be increased when it is combined with Valproic acid.,increase,no risk
Roflumilast,Vancomycin,Roflumilast may decrease the excretion rate of Vancomycin which could result in a higher serum level.,decrease,no risk
Roflumilast,Vandetanib,The metabolism of Vandetanib can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Varenicline,Varenicline may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Vedolizumab,Roflumilast may increase the immunosuppressive activities of Vedolizumab.,increase,no risk
Roflumilast,Vemurafenib,The serum concentration of Roflumilast can be increased when it is combined with Vemurafenib.,increase,no risk
Roflumilast,Venetoclax,The serum concentration of Roflumilast can be increased when it is combined with Venetoclax.,increase,no risk
Roflumilast,Venlafaxine,Venlafaxine may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Verapamil,The serum concentration of Roflumilast can be increased when it is combined with Verapamil.,increase,no risk
Roflumilast,Vilanterol,Roflumilast may increase the immunosuppressive activities of Vilanterol.,increase,no risk
Roflumilast,Viloxazine,The metabolism of Roflumilast can be decreased when combined with Viloxazine.,decrease,no risk
Roflumilast,Vinblastine,The serum concentration of Roflumilast can be increased when it is combined with Vinblastine.,increase,no risk
Roflumilast,Vincristine,Roflumilast may increase the immunosuppressive activities of Vincristine.,increase,no risk
Roflumilast,Vindesine,Roflumilast may increase the immunosuppressive activities of Vindesine.,increase,no risk
Roflumilast,Vinflunine,The metabolism of Vinflunine can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Vinorelbine,Roflumilast may increase the immunosuppressive activities of Vinorelbine.,increase,no risk
Roflumilast,Vitamin E,The metabolism of Roflumilast can be increased when combined with Vitamin E.,increase,no risk
Roflumilast,Voclosporin,Roflumilast may increase the immunosuppressive activities of Voclosporin.,increase,no risk
Roflumilast,Vorapaxar,The metabolism of Vorapaxar can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Voriconazole,The serum concentration of Roflumilast can be increased when it is combined with Voriconazole.,increase,no risk
Roflumilast,Vorinostat,Roflumilast may increase the immunosuppressive activities of Vorinostat.,increase,no risk
Roflumilast,Vortioxetine,Roflumilast may decrease the excretion rate of Vortioxetine which could result in a higher serum level.,decrease,no risk
Roflumilast,Voxilaprevir,The metabolism of Voxilaprevir can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Warfarin,Roflumilast may decrease the excretion rate of Warfarin which could result in a higher serum level.,decrease,no risk
Roflumilast,Zafirlukast,The serum concentration of Roflumilast can be increased when it is combined with Zafirlukast.,increase,no risk
Roflumilast,Zaleplon,Zaleplon may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Zanamivir,Zanamivir may decrease the excretion rate of Roflumilast which could result in a higher serum level.,decrease,no risk
Roflumilast,Zanubrutinib,The metabolism of Zanubrutinib can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Zidovudine,Roflumilast may increase the immunosuppressive activities of Zidovudine.,increase,no risk
Roflumilast,Zileuton,The metabolism of Roflumilast can be decreased when combined with Zileuton.,decrease,no risk
Roflumilast,Zimelidine,The serum concentration of Roflumilast can be increased when it is combined with Zimelidine.,increase,no risk
Roflumilast,Ziprasidone,The serum concentration of Roflumilast can be increased when it is combined with Ziprasidone.,increase,no risk
Roflumilast,Zolmitriptan,The metabolism of Roflumilast can be decreased when combined with Zolmitriptan.,decrease,no risk
Roflumilast,Zolpidem,The metabolism of Roflumilast can be decreased when combined with Zolpidem.,decrease,no risk
Roflumilast,Zonisamide,Zonisamide may increase the excretion rate of Roflumilast which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Roflumilast,Zotepine,The metabolism of Zotepine can be decreased when combined with Roflumilast.,decrease,no risk
Roflumilast,Zucapsaicin,The serum concentration of Roflumilast can be increased when it is combined with Zucapsaicin.,increase,no risk
Roflumilast,Zuclopenthixol,The metabolism of Roflumilast can be decreased when combined with Zuclopenthixol.,decrease,no risk
8-azaguanine,Gabapentin,Gabapentin may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Ganaxolone,Ganaxolone may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Gatifloxacin,The metabolism of 8-azaguanine can be decreased when combined with Gatifloxacin.,decrease,no risk
8-azaguanine,Gemfibrozil,The metabolism of 8-azaguanine can be decreased when combined with Gemfibrozil.,decrease,no risk
8-azaguanine,Gemifloxacin,The metabolism of 8-azaguanine can be decreased when combined with Gemifloxacin.,decrease,no risk
8-azaguanine,Givosiran,The serum concentration of 8-azaguanine can be increased when it is combined with Givosiran.,increase,no risk
8-azaguanine,Glofitamab,The serum concentration of 8-azaguanine can be increased when it is combined with Glofitamab.,increase,no risk
8-azaguanine,Golimumab,The metabolism of 8-azaguanine can be increased when combined with Golimumab.,increase,no risk
8-azaguanine,Grepafloxacin,The metabolism of 8-azaguanine can be decreased when combined with Grepafloxacin.,decrease,no risk
8-azaguanine,Guanabenz,The metabolism of 8-azaguanine can be decreased when combined with Guanabenz.,decrease,no risk
8-azaguanine,Halazepam,The therapeutic efficacy of Halazepam can be decreased when used in combination with 8-azaguanine.,decrease,no risk
8-azaguanine,Haloperidol,The metabolism of 8-azaguanine can be decreased when combined with Haloperidol.,decrease,no risk
8-azaguanine,Human interferon beta,The metabolism of 8-azaguanine can be decreased when combined with Human interferon beta.,decrease,no risk
8-azaguanine,Hydroxyamphetamine,The risk or severity of adverse effects can be increased when Hydroxyamphetamine is combined with 8-azaguanine.,increase,risk
8-azaguanine,Ketazolam,The therapeutic efficacy of Ketazolam can be decreased when used in combination with 8-azaguanine.,decrease,no risk
8-azaguanine,Ketoconazole,The metabolism of 8-azaguanine can be decreased when combined with Ketoconazole.,decrease,no risk
8-azaguanine,Nabumetone,The metabolism of 8-azaguanine can be decreased when combined with Nabumetone.,decrease,no risk
8-azaguanine,Nafcillin,The metabolism of 8-azaguanine can be increased when combined with Nafcillin.,increase,no risk
8-azaguanine,Nalidixic acid,The metabolism of 8-azaguanine can be decreased when combined with Nalidixic acid.,decrease,no risk
8-azaguanine,Naphazoline,The risk or severity of adverse effects can be increased when Naphazoline is combined with 8-azaguanine.,increase,risk
8-azaguanine,Naproxen,The metabolism of 8-azaguanine can be decreased when combined with Naproxen.,decrease,no risk
8-azaguanine,Nebivolol,The risk or severity of adverse effects can be increased when Nebivolol is combined with 8-azaguanine.,increase,risk
8-azaguanine,Nelarabine,The risk or severity of adverse effects can be increased when Nelarabine is combined with 8-azaguanine.,increase,risk
8-azaguanine,Nevirapine,The metabolism of 8-azaguanine can be decreased when combined with Nevirapine.,decrease,no risk
8-azaguanine,Niclosamide,The metabolism of 8-azaguanine can be decreased when combined with Niclosamide.,decrease,no risk
8-azaguanine,Nifedipine,The metabolism of 8-azaguanine can be decreased when combined with Nifedipine.,decrease,no risk
8-azaguanine,Nitrazepam,The therapeutic efficacy of Nitrazepam can be decreased when used in combination with 8-azaguanine.,decrease,no risk
8-azaguanine,Norepinephrine,The risk or severity of adverse effects can be increased when Norepinephrine is combined with 8-azaguanine.,increase,risk
8-azaguanine,Norfloxacin,The metabolism of 8-azaguanine can be decreased when combined with Norfloxacin.,decrease,no risk
8-azaguanine,Nylidrin,The risk or severity of adverse effects can be increased when Nylidrin is combined with 8-azaguanine.,increase,risk
8-azaguanine,Obeticholic acid,The metabolism of 8-azaguanine can be decreased when combined with Obeticholic acid.,decrease,no risk
8-azaguanine,Ofloxacin,The metabolism of 8-azaguanine can be decreased when combined with Ofloxacin.,decrease,no risk
8-azaguanine,Olanzapine,The metabolism of 8-azaguanine can be decreased when combined with Olanzapine.,decrease,no risk
8-azaguanine,Olodaterol,8-azaguanine may increase the hyperkalemic activities of Olodaterol.,increase,no risk
8-azaguanine,Ondansetron,The metabolism of 8-azaguanine can be decreased when combined with Ondansetron.,decrease,no risk
8-azaguanine,Orciprenaline,The risk or severity of adverse effects can be increased when Orciprenaline is combined with 8-azaguanine.,increase,risk
8-azaguanine,Orphenadrine,The metabolism of 8-azaguanine can be decreased when combined with Orphenadrine.,decrease,no risk
8-azaguanine,Osilodrostat,The metabolism of 8-azaguanine can be decreased when combined with Osilodrostat.,decrease,no risk
8-azaguanine,Osimertinib,The serum concentration of 8-azaguanine can be decreased when it is combined with Osimertinib.,decrease,no risk
8-azaguanine,Oxazepam,The therapeutic efficacy of Oxazepam can be decreased when used in combination with 8-azaguanine.,decrease,no risk
8-azaguanine,Oxcarbazepine,Oxcarbazepine may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Oxetacaine,The risk or severity of methemoglobinemia can be increased when 8-azaguanine is combined with Oxetacaine.,increase,risk
8-azaguanine,Oxprenolol,The risk or severity of adverse effects can be increased when Oxprenolol is combined with 8-azaguanine.,increase,risk
8-azaguanine,Oxtriphylline,The metabolism of 8-azaguanine can be decreased when combined with Oxtriphylline.,decrease,no risk
8-azaguanine,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when 8-azaguanine is combined with Oxybuprocaine.,increase,risk
8-azaguanine,Oxymetazoline,The risk or severity of adverse effects can be increased when Oxymetazoline is combined with 8-azaguanine.,increase,risk
8-azaguanine,Quazepam,The therapeutic efficacy of Quazepam can be decreased when used in combination with 8-azaguanine.,decrease,no risk
8-azaguanine,Quinidine,The serum concentration of 8-azaguanine can be increased when it is combined with Quinidine.,increase,no risk
8-azaguanine,Quinine,The serum concentration of 8-azaguanine can be increased when it is combined with Quinine.,increase,no risk
8-azaguanine,Valproic acid,Valproic acid may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Vemurafenib,The serum concentration of 8-azaguanine can be increased when it is combined with Vemurafenib.,increase,no risk
8-azaguanine,Verapamil,The metabolism of 8-azaguanine can be decreased when combined with Verapamil.,decrease,no risk
8-azaguanine,Vigabatrin,Vigabatrin may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Vilanterol,The risk or severity of hypokalemia can be increased when 8-azaguanine is combined with Vilanterol.,increase,risk
8-azaguanine,Viloxazine,The metabolism of 8-azaguanine can be decreased when combined with Viloxazine.,decrease,no risk
8-azaguanine,Voxilaprevir,The metabolism of Voxilaprevir can be decreased when combined with 8-azaguanine.,decrease,no risk
8-azaguanine,Warfarin,The metabolism of 8-azaguanine can be decreased when combined with Warfarin.,decrease,no risk
8-azaguanine,Zafirlukast,The serum concentration of Zafirlukast can be decreased when it is combined with 8-azaguanine.,decrease,no risk
8-azaguanine,Zaleplon,Zaleplon may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Zileuton,The metabolism of 8-azaguanine can be decreased when combined with Zileuton.,decrease,no risk
8-azaguanine,Zolmitriptan,The metabolism of 8-azaguanine can be decreased when combined with Zolmitriptan.,decrease,no risk
8-azaguanine,Zolpidem,The metabolism of 8-azaguanine can be decreased when combined with Zolpidem.,decrease,no risk
8-azaguanine,Zonisamide,Zonisamide may increase the excretion rate of 8-azaguanine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
8-azaguanine,Zotepine,The metabolism of Zotepine can be decreased when combined with 8-azaguanine.,decrease,no risk
Virginiamycin M1,BCG vaccine,The therapeutic efficacy of BCG vaccine can be decreased when used in combination with Virginiamycin M1.,decrease,no risk
