DrugA,DrugB,Interaction,Mechanism,risk_level
Clidinium,Oxymorphone,The risk or severity of adverse effects can be increased when Clidinium is combined with Oxymorphone.,increase,risk
Clidinium,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphencyclimine is combined with Clidinium.,increase,risk
Clidinium,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Clidinium.,decrease,no risk
Clidinium,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Clidinium.,increase,risk
Clidinium,Quazepam,The risk or severity of CNS depression can be increased when Clidinium is combined with Quazepam.,increase,risk
Clidinium,Quetiapine,The risk or severity of CNS depression can be increased when Clidinium is combined with Quetiapine.,increase,risk
Clidinium,Quinethazone,The serum concentration of Quinethazone can be increased when it is combined with Clidinium.,increase,no risk
Clidinium,Quinidine,The risk or severity of adverse effects can be increased when Clidinium is combined with Quinidine.,increase,risk
Clidinium,Quinine,The risk or severity of CNS depression can be increased when Quinine is combined with Clidinium.,increase,risk
Clidinium,Quinupramine,The risk or severity of CNS depression can be increased when Clidinium is combined with Quinupramine.,increase,risk
Clidinium,Umeclidinium,The risk or severity of adverse effects can be increased when Clidinium is combined with Umeclidinium.,increase,risk
Clidinium,Urethane,The risk or severity of CNS depression can be increased when Clidinium is combined with Urethane.,increase,risk
Clidinium,Valproic acid,The risk or severity of CNS depression can be increased when Valproic acid is combined with Clidinium.,increase,risk
Clidinium,Vecuronium,The risk or severity of CNS depression can be increased when Clidinium is combined with Vecuronium.,increase,risk
Clidinium,Venlafaxine,The risk or severity of CNS depression can be increased when Venlafaxine is combined with Clidinium.,increase,risk
Clidinium,Vigabatrin,The risk or severity of CNS depression can be increased when Clidinium is combined with Vigabatrin.,increase,risk
Clidinium,Vilanterol,The risk or severity of Tachycardia can be increased when Clidinium is combined with Vilanterol.,increase,risk
Clidinium,Vilazodone,The risk or severity of CNS depression can be increased when Clidinium is combined with Vilazodone.,increase,risk
Clidinium,Viloxazine,The risk or severity of CNS depression can be increased when Clidinium is combined with Viloxazine.,increase,risk
Clidinium,Vortioxetine,The risk or severity of CNS depression can be increased when Clidinium is combined with Vortioxetine.,increase,risk
Clidinium,Xamoterol,The risk or severity of Tachycardia can be increased when Clidinium is combined with Xamoterol.,increase,risk
Clidinium,Xylometazoline,The risk or severity of Tachycardia can be increased when Clidinium is combined with Xylometazoline.,increase,risk
Clidinium,Yohimbine,The risk or severity of CNS depression can be increased when Clidinium is combined with Yohimbine.,increase,risk
Clidinium,Zaleplon,The risk or severity of CNS depression can be increased when Clidinium is combined with Zaleplon.,increase,risk
Clidinium,Ziconotide,The risk or severity of CNS depression can be increased when Clidinium is combined with Ziconotide.,increase,risk
Clidinium,Zimelidine,The risk or severity of adverse effects can be increased when Clidinium is combined with Zimelidine.,increase,risk
Clidinium,Ziprasidone,The risk or severity of adverse effects can be increased when Clidinium is combined with Ziprasidone.,increase,risk
Clidinium,Zolmitriptan,The risk or severity of CNS depression can be increased when Zolmitriptan is combined with Clidinium.,increase,risk
Clidinium,Zolpidem,Clidinium may increase the central nervous system depressant (CNS depressant) activities of Zolpidem.,increase,no risk
Clidinium,Zonisamide,The risk or severity of CNS depression can be increased when Clidinium is combined with Zonisamide.,increase,risk
Clidinium,Zopiclone,The risk or severity of adverse effects can be increased when Clidinium is combined with Zopiclone.,increase,risk
Clidinium,Zotepine,The risk or severity of CNS depression can be increased when Clidinium is combined with Zotepine.,increase,risk
Clidinium,Zuclopenthixol,The risk or severity of CNS depression can be increased when Clidinium is combined with Zuclopenthixol.,increase,risk
Clidinium,Zuranolone,The risk or severity of CNS depression can be increased when Zuranolone is combined with Clidinium.,increase,risk
Malathion,Bedaquiline,The risk or severity of QTc prolongation can be increased when Malathion is combined with Bedaquiline.,increase,risk
Malathion,Gepirone,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Malathion.,increase,risk
Malathion,Glasdegib,The risk or severity of QTc prolongation can be increased when Malathion is combined with Glasdegib.,increase,risk
Malathion,Haloperidol,The risk or severity of QTc prolongation can be increased when Malathion is combined with Haloperidol.,increase,risk
Malathion,Hydroxyzine,The risk or severity of QTc prolongation can be increased when Malathion is combined with Hydroxyzine.,increase,risk
Malathion,Oxaliplatin,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Malathion.,increase,risk
Malathion,Quizartinib,The risk or severity of QTc prolongation can be increased when Malathion is combined with Quizartinib.,increase,risk
Malathion,Vilanterol,The risk or severity of QTc prolongation and ventricular arrhythmias can be increased when Vilanterol is combined with Malathion.,increase,risk
Malathion,Ziprasidone,The risk or severity of QTc prolongation can be increased when Malathion is combined with Ziprasidone.,increase,risk
Etoposide,Bendroflumethiazide,The risk or severity of neutropenia and thrombocytopenia can be increased when Bendroflumethiazide is combined with Etoposide.,increase,risk
Etoposide,Benzocaine,The risk or severity of methemoglobinemia can be increased when Etoposide is combined with Benzocaine.,increase,risk
Etoposide,Benzthiazide,The risk or severity of neutropenia and thrombocytopenia can be increased when Benzthiazide is combined with Etoposide.,increase,risk
Etoposide,Benzyl alcohol,The risk or severity of methemoglobinemia can be increased when Etoposide is combined with Benzyl alcohol.,increase,risk
Etoposide,Berotralstat,The serum concentration of Etoposide can be increased when it is combined with Berotralstat.,increase,no risk
Etoposide,Betamethasone,The metabolism of Etoposide can be increased when combined with Betamethasone.,increase,no risk
Etoposide,Betamethasone phosphate,The metabolism of Etoposide can be increased when combined with Betamethasone phosphate.,increase,no risk
Etoposide,Betaxolol,The metabolism of Etoposide can be decreased when combined with Betaxolol.,decrease,no risk
Etoposide,Betrixaban,The serum concentration of Etoposide can be increased when it is combined with Betrixaban.,increase,no risk
Etoposide,Bevacizumab,The risk or severity of cardiotoxicity can be increased when Bevacizumab is combined with Etoposide.,increase,risk
Etoposide,Bexarotene,The metabolism of Etoposide can be increased when combined with Bexarotene.,increase,no risk
Etoposide,Bicalutamide,The metabolism of Etoposide can be decreased when combined with Bicalutamide.,decrease,no risk
Etoposide,Bifonazole,The metabolism of Etoposide can be decreased when combined with Bifonazole.,decrease,no risk
Etoposide,Bimekizumab,The metabolism of Etoposide can be increased when combined with Bimekizumab.,increase,no risk
Etoposide,Binimetinib,The metabolism of Binimetinib can be decreased when combined with Etoposide.,decrease,no risk
Etoposide,Bisoprolol,The serum concentration of Etoposide can be increased when it is combined with Bisoprolol.,increase,no risk
Etoposide,Bivalirudin,The risk or severity of bleeding can be increased when Bivalirudin is combined with Etoposide.,increase,risk
Etoposide,Bleomycin,The risk or severity of adverse effects can be increased when Bleomycin is combined with Etoposide.,increase,risk
Etoposide,Blinatumomab,The risk or severity of adverse effects can be increased when Etoposide is combined with Blinatumomab.,increase,risk
Etoposide,Boceprevir,The metabolism of Etoposide can be decreased when combined with Boceprevir.,decrease,no risk
Etoposide,"Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated)","The therapeutic efficacy of Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated) can be decreased when used in combination with Etoposide.",decrease,no risk
Etoposide,Bortezomib,The risk or severity of adverse effects can be increased when Bortezomib is combined with Etoposide.,increase,risk
Etoposide,Bosentan,The metabolism of Etoposide can be increased when combined with Bosentan.,increase,no risk
Etoposide,Bosutinib,The metabolism of Etoposide can be decreased when combined with Bosutinib.,decrease,no risk
Etoposide,Brentuximab vedotin,The serum concentration of Etoposide can be increased when it is combined with Brentuximab vedotin.,increase,no risk
Etoposide,Brigatinib,Brigatinib may decrease the excretion rate of Etoposide which could result in a higher serum level.,decrease,no risk
Etoposide,Brodalumab,The risk or severity of adverse effects can be increased when Etoposide is combined with Brodalumab.,increase,risk
Etoposide,Bromazepam,The metabolism of Bromazepam can be decreased when combined with Etoposide.,decrease,no risk
Etoposide,Bromotheophylline,The metabolism of Bromotheophylline can be decreased when combined with Etoposide.,decrease,no risk
Etoposide,Budesonide,The metabolism of Etoposide can be increased when combined with Budesonide.,increase,no risk
Etoposide,Bupivacaine,The risk or severity of methemoglobinemia can be increased when Etoposide is combined with Bupivacaine.,increase,risk
Etoposide,Buprenorphine,The metabolism of Etoposide can be decreased when combined with Buprenorphine.,decrease,no risk
Etoposide,Buspirone,The metabolism of Etoposide can be decreased when combined with Buspirone.,decrease,no risk
Etoposide,Busulfan,The risk or severity of adverse effects can be increased when Etoposide is combined with Busulfan.,increase,risk
Etoposide,Butacaine,The risk or severity of methemoglobinemia can be increased when Etoposide is combined with Butacaine.,increase,risk
Etoposide,Butalbital,The metabolism of Etoposide can be increased when combined with Butalbital.,increase,no risk
Etoposide,Butamben,The risk or severity of methemoglobinemia can be increased when Etoposide is combined with Butamben.,increase,risk
Etoposide,Gatifloxacin,The metabolism of Etoposide can be decreased when combined with Gatifloxacin.,decrease,no risk
Etoposide,Gefitinib,The metabolism of Etoposide can be decreased when combined with Gefitinib.,decrease,no risk
Etoposide,Gemcitabine,The risk or severity of adverse effects can be increased when Gemcitabine is combined with Etoposide.,increase,risk
Etoposide,Gemfibrozil,The metabolism of Etoposide can be decreased when combined with Gemfibrozil.,decrease,no risk
Etoposide,Gemifloxacin,The metabolism of Etoposide can be decreased when combined with Gemifloxacin.,decrease,no risk
Etoposide,Gemtuzumab ozogamicin,The risk or severity of adverse effects can be increased when Gemtuzumab ozogamicin is combined with Etoposide.,increase,risk
Etoposide,Gepirone,The serum concentration of Gepirone can be increased when it is combined with Etoposide.,increase,no risk
Etoposide,Gilteritinib,The metabolism of Etoposide can be decreased when combined with Gilteritinib.,decrease,no risk
Etoposide,Ginkgo biloba,The metabolism of Etoposide can be decreased when combined with Ginkgo biloba.,decrease,no risk
Etoposide,Givosiran,The serum concentration of Etoposide can be increased when it is combined with Givosiran.,increase,no risk
Etoposide,Glasdegib,The serum concentration of Etoposide can be increased when it is combined with Glasdegib.,increase,no risk
Etoposide,Glatiramer,The risk or severity of adverse effects can be increased when Etoposide is combined with Glatiramer.,increase,risk
Etoposide,Glecaprevir,The serum concentration of Etoposide can be increased when it is combined with Glecaprevir.,increase,no risk
Etoposide,Glofitamab,The serum concentration of Etoposide can be increased when it is combined with Glofitamab.,increase,no risk
Etoposide,Glyburide,The metabolism of Etoposide can be decreased when combined with Glyburide.,decrease,no risk
Etoposide,Glycerol phenylbutyrate,The metabolism of Etoposide can be increased when combined with Glycerol phenylbutyrate.,increase,no risk
Etoposide,Golimumab,The metabolism of Etoposide can be increased when combined with Golimumab.,increase,no risk
Etoposide,Grapefruit,The serum concentration of Etoposide can be increased when it is combined with Grapefruit.,increase,no risk
Etoposide,Grazoprevir,Grazoprevir may decrease the excretion rate of Etoposide which could result in a higher serum level.,decrease,no risk
Etoposide,Grepafloxacin,The metabolism of Etoposide can be decreased when combined with Grepafloxacin.,decrease,no risk
Etoposide,Griseofulvin,The metabolism of Etoposide can be increased when combined with Griseofulvin.,increase,no risk
Etoposide,Guanabenz,The metabolism of Etoposide can be decreased when combined with Guanabenz.,decrease,no risk
Etoposide,Guselkumab,The risk or severity of adverse effects can be increased when Etoposide is combined with Guselkumab.,increase,risk
Etoposide,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,The therapeutic efficacy of Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen can be decreased when used in combination with Etoposide.,decrease,no risk
Etoposide,Halofantrine,The metabolism of Etoposide can be decreased when combined with Halofantrine.,decrease,no risk
Etoposide,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Etoposide.,increase,no risk
Etoposide,Heparin,The risk or severity of bleeding can be increased when Heparin is combined with Etoposide.,increase,risk
Etoposide,Hepatitis A Vaccine,The therapeutic efficacy of Hepatitis A Vaccine can be decreased when used in combination with Etoposide.,decrease,no risk
Etoposide,Hepatitis B Vaccine (Recombinant),The therapeutic efficacy of Hepatitis B Vaccine (Recombinant) can be decreased when used in combination with Etoposide.,decrease,no risk
Etoposide,Human adenovirus e serotype 4 strain cl-68578 antigen,The risk or severity of infection can be increased when Human adenovirus e serotype 4 strain cl-68578 antigen is combined with Etoposide.,increase,risk
Etoposide,Hydralazine,The serum concentration of Etoposide can be increased when it is combined with Hydralazine.,increase,no risk
Etoposide,Hydrochlorothiazide,The risk or severity of neutropenia and thrombocytopenia can be increased when Hydrochlorothiazide is combined with Etoposide.,increase,risk
Etoposide,Hydrocortamate,The metabolism of Etoposide can be increased when combined with Hydrocortamate.,increase,no risk
Etoposide,Hydrocortisone,The metabolism of Etoposide can be increased when combined with Hydrocortisone.,increase,no risk
Etoposide,Hydrocortisone acetate,The metabolism of Etoposide can be increased when combined with Hydrocortisone acetate.,increase,no risk
Etoposide,Hydrocortisone butyrate,The metabolism of Etoposide can be increased when combined with Hydrocortisone butyrate.,increase,no risk
