DrugA,DrugB,Interaction,Mechanism,risk_level
Oxtriphylline,Glofitamab,The serum concentration of Oxtriphylline can be increased when it is combined with Glofitamab.,increase,no risk
Oxtriphylline,Golimumab,The metabolism of Oxtriphylline can be increased when combined with Golimumab.,increase,no risk
Oxtriphylline,Grepafloxacin,The metabolism of Oxtriphylline can be decreased when combined with Grepafloxacin.,decrease,no risk
Oxtriphylline,Guanabenz,The metabolism of Oxtriphylline can be decreased when combined with Guanabenz.,decrease,no risk
Oxtriphylline,Halazepam,The therapeutic efficacy of Halazepam can be decreased when used in combination with Oxtriphylline.,decrease,no risk
Oxtriphylline,Haloperidol,The metabolism of Oxtriphylline can be decreased when combined with Haloperidol.,decrease,no risk
Oxtriphylline,Human interferon beta,The metabolism of Oxtriphylline can be decreased when combined with Human interferon beta.,decrease,no risk
Oxtriphylline,Hydroxyamphetamine,The risk or severity of adverse effects can be increased when Hydroxyamphetamine is combined with Oxtriphylline.,increase,risk
Oxtriphylline,Ketazolam,The therapeutic efficacy of Ketazolam can be decreased when used in combination with Oxtriphylline.,decrease,no risk
Oxtriphylline,Ketoconazole,The metabolism of Oxtriphylline can be decreased when combined with Ketoconazole.,decrease,no risk
Oxtriphylline,Obeticholic acid,The metabolism of Oxtriphylline can be decreased when combined with Obeticholic acid.,decrease,no risk
Oxtriphylline,Ofloxacin,The metabolism of Oxtriphylline can be decreased when combined with Ofloxacin.,decrease,no risk
Oxtriphylline,Olanzapine,The metabolism of Oxtriphylline can be decreased when combined with Olanzapine.,decrease,no risk
Oxtriphylline,Olodaterol,Oxtriphylline may increase the hyperkalemic activities of Olodaterol.,increase,no risk
Oxtriphylline,Ondansetron,The metabolism of Oxtriphylline can be decreased when combined with Ondansetron.,decrease,no risk
Oxtriphylline,Orciprenaline,The risk or severity of adverse effects can be increased when Orciprenaline is combined with Oxtriphylline.,increase,risk
Oxtriphylline,Orphenadrine,The metabolism of Oxtriphylline can be decreased when combined with Orphenadrine.,decrease,no risk
Oxtriphylline,Osilodrostat,The metabolism of Oxtriphylline can be decreased when combined with Osilodrostat.,decrease,no risk
Oxtriphylline,Osimertinib,The serum concentration of Oxtriphylline can be decreased when it is combined with Osimertinib.,decrease,no risk
Oxtriphylline,Oxazepam,The therapeutic efficacy of Oxazepam can be decreased when used in combination with Oxtriphylline.,decrease,no risk
Oxtriphylline,Oxcarbazepine,Oxcarbazepine may increase the excretion rate of Oxtriphylline which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Oxtriphylline,Oxprenolol,The risk or severity of adverse effects can be increased when Oxprenolol is combined with Oxtriphylline.,increase,risk
Oxtriphylline,Oxymetazoline,The risk or severity of adverse effects can be increased when Oxymetazoline is combined with Oxtriphylline.,increase,risk
Oxtriphylline,Quazepam,The therapeutic efficacy of Quazepam can be decreased when used in combination with Oxtriphylline.,decrease,no risk
Oxtriphylline,Quinidine,The serum concentration of Oxtriphylline can be increased when it is combined with Quinidine.,increase,no risk
Oxtriphylline,Quinine,The serum concentration of Oxtriphylline can be increased when it is combined with Quinine.,increase,no risk
Oxtriphylline,Valproic acid,Valproic acid may increase the excretion rate of Oxtriphylline which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Oxtriphylline,Vemurafenib,The serum concentration of Oxtriphylline can be increased when it is combined with Vemurafenib.,increase,no risk
Oxtriphylline,Verapamil,The metabolism of Oxtriphylline can be decreased when combined with Verapamil.,decrease,no risk
Oxtriphylline,Vigabatrin,Vigabatrin may increase the excretion rate of Oxtriphylline which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Oxtriphylline,Vilanterol,The risk or severity of hypokalemia can be increased when Oxtriphylline is combined with Vilanterol.,increase,risk
Oxtriphylline,Viloxazine,The metabolism of Oxtriphylline can be decreased when combined with Viloxazine.,decrease,no risk
Oxtriphylline,Voxilaprevir,The metabolism of Voxilaprevir can be decreased when combined with Oxtriphylline.,decrease,no risk
Oxtriphylline,Warfarin,The metabolism of Oxtriphylline can be decreased when combined with Warfarin.,decrease,no risk
Oxtriphylline,Zafirlukast,The serum concentration of Zafirlukast can be decreased when it is combined with Oxtriphylline.,decrease,no risk
Oxtriphylline,Zaleplon,Zaleplon may increase the excretion rate of Oxtriphylline which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Oxtriphylline,Zileuton,The metabolism of Oxtriphylline can be decreased when combined with Zileuton.,decrease,no risk
Oxtriphylline,Zolmitriptan,The metabolism of Oxtriphylline can be decreased when combined with Zolmitriptan.,decrease,no risk
Oxtriphylline,Zolpidem,The metabolism of Oxtriphylline can be decreased when combined with Zolpidem.,decrease,no risk
Oxtriphylline,Zonisamide,Zonisamide may increase the excretion rate of Oxtriphylline which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Oxtriphylline,Zotepine,The metabolism of Zotepine can be decreased when combined with Oxtriphylline.,decrease,no risk
Insulin aspart,Gatifloxacin,The therapeutic efficacy of Insulin aspart can be increased when used in combination with Gatifloxacin.,increase,no risk
Insulin aspart,Gefapixant,The risk or severity of hypoglycemia can be increased when Gefapixant is combined with Insulin aspart.,increase,risk
Insulin aspart,Gemfibrozil,The risk or severity of hypoglycemia can be increased when Gemfibrozil is combined with Insulin aspart.,increase,risk
Insulin aspart,Gemifloxacin,The therapeutic efficacy of Insulin aspart can be increased when used in combination with Gemifloxacin.,increase,no risk
Insulin aspart,Gestrinone,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Gestrinone.,decrease,no risk
Insulin aspart,Gliclazide,The risk or severity of hypoglycemia can be increased when Gliclazide is combined with Insulin aspart.,increase,risk
Insulin aspart,Glimepiride,The risk or severity of hypoglycemia can be increased when Glimepiride is combined with Insulin aspart.,increase,risk
Insulin aspart,Glipizide,The risk or severity of hypoglycemia can be increased when Glipizide is combined with Insulin aspart.,increase,risk
Insulin aspart,Gliquidone,The risk or severity of hypoglycemia can be increased when Gliquidone is combined with Insulin aspart.,increase,risk
Insulin aspart,Glucagon,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Glucagon.,decrease,no risk
Insulin aspart,Glyburide,The risk or severity of hypoglycemia can be increased when Glyburide is combined with Insulin aspart.,increase,risk
Insulin aspart,Glymidine,The risk or severity of hypoglycemia can be increased when Glymidine is combined with Insulin aspart.,increase,risk
Insulin aspart,Goserelin,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Goserelin.,decrease,no risk
Insulin aspart,Grepafloxacin,The therapeutic efficacy of Insulin aspart can be increased when used in combination with Grepafloxacin.,increase,no risk
Insulin aspart,Halcinonide,The risk or severity of hyperglycemia can be increased when Halcinonide is combined with Insulin aspart.,increase,risk
Insulin aspart,Haloperidol,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Haloperidol.,decrease,no risk
Insulin aspart,Histrelin,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Histrelin.,decrease,no risk
Insulin aspart,Hydrochlorothiazide,The risk or severity of hypoglycemia can be increased when Hydrochlorothiazide is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone,The risk or severity of hyperglycemia can be increased when Hydrocortisone is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone acetate,The risk or severity of hyperglycemia can be increased when Hydrocortisone acetate is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone butyrate,The risk or severity of hyperglycemia can be increased when Hydrocortisone butyrate is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone cypionate,The risk or severity of hyperglycemia can be increased when Hydrocortisone cypionate is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone probutate,The risk or severity of hyperglycemia can be increased when Hydrocortisone probutate is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone succinate,The risk or severity of hyperglycemia can be increased when Hydrocortisone succinate is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydrocortisone valerate,The risk or severity of hyperglycemia can be increased when Hydrocortisone valerate is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydroflumethiazide,The risk or severity of hypoglycemia can be increased when Hydroflumethiazide is combined with Insulin aspart.,increase,risk
Insulin aspart,Hydroxychloroquine,The therapeutic efficacy of Insulin aspart can be increased when used in combination with Hydroxychloroquine.,increase,no risk
Insulin aspart,Hydroxyprogesterone caproate,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Insulin aspart,Octreotide,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Octreotide.,decrease,no risk
Insulin aspart,Ofloxacin,The therapeutic efficacy of Insulin aspart can be increased when used in combination with Ofloxacin.,increase,no risk
Insulin aspart,Olanzapine,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Olanzapine.,decrease,no risk
Insulin aspart,Olsalazine,The risk or severity of hypoglycemia can be increased when Olsalazine is combined with Insulin aspart.,increase,risk
Insulin aspart,Oxandrolone,Oxandrolone may increase the hypoglycemic activities of Insulin aspart.,increase,no risk
Insulin aspart,Oxprenolol,The therapeutic efficacy of Insulin aspart can be increased when used in combination with Oxprenolol.,increase,no risk
Insulin aspart,Oxymetholone,Oxymetholone may increase the hypoglycemic activities of Insulin aspart.,increase,no risk
Insulin aspart,Quetiapine,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Quetiapine.,decrease,no risk
Insulin aspart,Quinapril,The risk or severity of hypoglycemia can be increased when Quinapril is combined with Insulin aspart.,increase,risk
Insulin aspart,Quinestrol,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Quinestrol.,decrease,no risk
Insulin aspart,Quinethazone,The risk or severity of hypoglycemia can be increased when Quinethazone is combined with Insulin aspart.,increase,risk
Insulin aspart,Quinine,The risk or severity of hypoglycemia can be increased when Quinine is combined with Insulin aspart.,increase,risk
Insulin aspart,Quinupramine,Quinupramine may decrease the hypoglycemic activities of Insulin aspart.,decrease,no risk
Insulin aspart,Ubidecarenone,The risk or severity of hypoglycemia can be increased when Ubidecarenone is combined with Insulin aspart.,increase,risk
Insulin aspart,Udenafil,The risk or severity of hypoglycemia can be increased when Udenafil is combined with Insulin aspart.,increase,risk
Insulin aspart,Ulobetasol,The risk or severity of hyperglycemia can be increased when Ulobetasol is combined with Insulin aspart.,increase,risk
Insulin aspart,Valdecoxib,The risk or severity of hypoglycemia can be increased when Valdecoxib is combined with Insulin aspart.,increase,risk
Insulin aspart,Valsartan,The risk or severity of hypoglycemia can be increased when Valsartan is combined with Insulin aspart.,increase,risk
Insulin aspart,Vamorolone,The risk or severity of hyperglycemia can be increased when Vamorolone is combined with Insulin aspart.,increase,risk
Insulin aspart,Vemurafenib,The risk or severity of hypoglycemia can be increased when Vemurafenib is combined with Insulin aspart.,increase,risk
Insulin aspart,Venlafaxine,The risk or severity of hypoglycemia can be increased when Venlafaxine is combined with Insulin aspart.,increase,risk
Insulin aspart,Verapamil,The risk or severity of hypoglycemia can be increased when Verapamil is combined with Insulin aspart.,increase,risk
Insulin aspart,Vildagliptin,The risk or severity of hypoglycemia can be increased when Vildagliptin is combined with Insulin aspart.,increase,risk
Insulin aspart,Vorinostat,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Vorinostat.,decrease,no risk
Insulin aspart,Xylometazoline,The risk or severity of hypoglycemia can be increased when Xylometazoline is combined with Insulin aspart.,increase,risk
Insulin aspart,Ziconotide,The risk or severity of hypoglycemia can be increased when Ziconotide is combined with Insulin aspart.,increase,risk
Insulin aspart,Zimelidine,The risk or severity of hypoglycemia can be increased when Zimelidine is combined with Insulin aspart.,increase,risk
Insulin aspart,Ziprasidone,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Ziprasidone.,decrease,no risk
Insulin aspart,Zofenopril,The risk or severity of hypoglycemia can be increased when Zofenopril is combined with Insulin aspart.,increase,risk
Insulin aspart,Zonisamide,The risk or severity of hypoglycemia can be increased when Zonisamide is combined with Insulin aspart.,increase,risk
Insulin aspart,Zotepine,The therapeutic efficacy of Insulin aspart can be decreased when used in combination with Zotepine.,decrease,no risk
Insulin detemir,Gatifloxacin,The therapeutic efficacy of Insulin detemir can be increased when used in combination with Gatifloxacin.,increase,no risk
Insulin detemir,Gefapixant,The risk or severity of hypoglycemia can be increased when Gefapixant is combined with Insulin detemir.,increase,risk
Insulin detemir,Gemfibrozil,The risk or severity of hypoglycemia can be increased when Gemfibrozil is combined with Insulin detemir.,increase,risk
Insulin detemir,Gemifloxacin,The therapeutic efficacy of Insulin detemir can be increased when used in combination with Gemifloxacin.,increase,no risk
Insulin detemir,Gestrinone,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Gestrinone.,decrease,no risk
Insulin detemir,Gliclazide,The risk or severity of hypoglycemia can be increased when Gliclazide is combined with Insulin detemir.,increase,risk
Insulin detemir,Glimepiride,The risk or severity of hypoglycemia can be increased when Glimepiride is combined with Insulin detemir.,increase,risk
Insulin detemir,Glipizide,The risk or severity of hypoglycemia can be increased when Glipizide is combined with Insulin detemir.,increase,risk
Insulin detemir,Gliquidone,The risk or severity of hypoglycemia can be increased when Gliquidone is combined with Insulin detemir.,increase,risk
Insulin detemir,Glucagon,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Glucagon.,decrease,no risk
Insulin detemir,Glyburide,The risk or severity of hypoglycemia can be increased when Glyburide is combined with Insulin detemir.,increase,risk
Insulin detemir,Glymidine,The risk or severity of hypoglycemia can be increased when Glymidine is combined with Insulin detemir.,increase,risk
Insulin detemir,Goserelin,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Goserelin.,decrease,no risk
Insulin detemir,Grepafloxacin,The therapeutic efficacy of Insulin detemir can be increased when used in combination with Grepafloxacin.,increase,no risk
Insulin detemir,Halcinonide,The risk or severity of hyperglycemia can be increased when Halcinonide is combined with Insulin detemir.,increase,risk
Insulin detemir,Haloperidol,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Haloperidol.,decrease,no risk
Insulin detemir,Histrelin,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Histrelin.,decrease,no risk
Insulin detemir,Hydrochlorothiazide,The risk or severity of hypoglycemia can be increased when Hydrochlorothiazide is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone,The risk or severity of hyperglycemia can be increased when Hydrocortisone is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone acetate,The risk or severity of hyperglycemia can be increased when Hydrocortisone acetate is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone butyrate,The risk or severity of hyperglycemia can be increased when Hydrocortisone butyrate is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone cypionate,The risk or severity of hyperglycemia can be increased when Hydrocortisone cypionate is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone probutate,The risk or severity of hyperglycemia can be increased when Hydrocortisone probutate is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone succinate,The risk or severity of hyperglycemia can be increased when Hydrocortisone succinate is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydrocortisone valerate,The risk or severity of hyperglycemia can be increased when Hydrocortisone valerate is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydroflumethiazide,The risk or severity of hypoglycemia can be increased when Hydroflumethiazide is combined with Insulin detemir.,increase,risk
Insulin detemir,Hydroxychloroquine,The therapeutic efficacy of Insulin detemir can be increased when used in combination with Hydroxychloroquine.,increase,no risk
Insulin detemir,Hydroxyprogesterone caproate,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Insulin detemir,Octreotide,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Octreotide.,decrease,no risk
Insulin detemir,Ofloxacin,The therapeutic efficacy of Insulin detemir can be increased when used in combination with Ofloxacin.,increase,no risk
Insulin detemir,Olanzapine,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Olanzapine.,decrease,no risk
Insulin detemir,Olsalazine,The risk or severity of hypoglycemia can be increased when Olsalazine is combined with Insulin detemir.,increase,risk
Insulin detemir,Oxandrolone,Oxandrolone may increase the hypoglycemic activities of Insulin detemir.,increase,no risk
Insulin detemir,Oxprenolol,The therapeutic efficacy of Insulin detemir can be increased when used in combination with Oxprenolol.,increase,no risk
Insulin detemir,Oxymetholone,Oxymetholone may increase the hypoglycemic activities of Insulin detemir.,increase,no risk
Insulin detemir,Quetiapine,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Quetiapine.,decrease,no risk
Insulin detemir,Quinapril,The risk or severity of hypoglycemia can be increased when Quinapril is combined with Insulin detemir.,increase,risk
Insulin detemir,Quinestrol,The therapeutic efficacy of Insulin detemir can be decreased when used in combination with Quinestrol.,decrease,no risk
Insulin detemir,Quinethazone,The risk or severity of hypoglycemia can be increased when Quinethazone is combined with Insulin detemir.,increase,risk
Insulin detemir,Quinine,The risk or severity of hypoglycemia can be increased when Quinine is combined with Insulin detemir.,increase,risk
Insulin detemir,Quinupramine,Quinupramine may decrease the hypoglycemic activities of Insulin detemir.,decrease,no risk
Insulin detemir,Ubidecarenone,The risk or severity of hypoglycemia can be increased when Ubidecarenone is combined with Insulin detemir.,increase,risk
Insulin detemir,Udenafil,The risk or severity of hypoglycemia can be increased when Udenafil is combined with Insulin detemir.,increase,risk
Insulin detemir,Ulobetasol,The risk or severity of hyperglycemia can be increased when Ulobetasol is combined with Insulin detemir.,increase,risk
Insulin detemir,Valdecoxib,The risk or severity of hypoglycemia can be increased when Valdecoxib is combined with Insulin detemir.,increase,risk
Insulin detemir,Valsartan,The risk or severity of hypoglycemia can be increased when Valsartan is combined with Insulin detemir.,increase,risk
Insulin detemir,Vamorolone,The risk or severity of hyperglycemia can be increased when Vamorolone is combined with Insulin detemir.,increase,risk
Insulin detemir,Vemurafenib,The risk or severity of hypoglycemia can be increased when Vemurafenib is combined with Insulin detemir.,increase,risk
Insulin detemir,Venlafaxine,The risk or severity of hypoglycemia can be increased when Venlafaxine is combined with Insulin detemir.,increase,risk
Insulin detemir,Verapamil,The risk or severity of hypoglycemia can be increased when Verapamil is combined with Insulin detemir.,increase,risk
Insulin glulisine,Gatifloxacin,The therapeutic efficacy of Insulin glulisine can be increased when used in combination with Gatifloxacin.,increase,no risk
Insulin glulisine,Gefapixant,The risk or severity of hypoglycemia can be increased when Gefapixant is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Gemfibrozil,The risk or severity of hypoglycemia can be increased when Gemfibrozil is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Gemifloxacin,The therapeutic efficacy of Insulin glulisine can be increased when used in combination with Gemifloxacin.,increase,no risk
Insulin glulisine,Gestrinone,The therapeutic efficacy of Insulin glulisine can be decreased when used in combination with Gestrinone.,decrease,no risk
Insulin glulisine,Gliclazide,The risk or severity of hypoglycemia can be increased when Gliclazide is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Glimepiride,The risk or severity of hypoglycemia can be increased when Glimepiride is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Glipizide,The risk or severity of hypoglycemia can be increased when Glipizide is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Gliquidone,The risk or severity of hypoglycemia can be increased when Gliquidone is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Glucagon,The therapeutic efficacy of Insulin glulisine can be decreased when used in combination with Glucagon.,decrease,no risk
Insulin glulisine,Glyburide,The risk or severity of hypoglycemia can be increased when Glyburide is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Glymidine,The risk or severity of hypoglycemia can be increased when Glymidine is combined with Insulin glulisine.,increase,risk
Insulin glulisine,Goserelin,The therapeutic efficacy of Insulin glulisine can be decreased when used in combination with Goserelin.,decrease,no risk
Insulin glulisine,Grepafloxacin,The therapeutic efficacy of Insulin glulisine can be increased when used in combination with Grepafloxacin.,increase,no risk
Insulin glulisine,Halcinonide,The risk or severity of hyperglycemia can be increased when Halcinonide is combined with Insulin glulisine.,increase,risk
