DrugA,DrugB,Interaction,Mechanism,risk_level
Salmeterol,Vemurafenib,The metabolism of Velpatasvir can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Venetoclax,The risk or severity of QTc prolongation can be increased when Vemurafenib is combined with Salmeterol.,increase,risk
Salmeterol,Venlafaxine,The metabolism of Salmeterol can be decreased when combined with Venetoclax.,decrease,no risk
Salmeterol,Verapamil,Venlafaxine may increase the tachycardic activities of Salmeterol.,increase,no risk
Salmeterol,Vernakalant,The metabolism of Salmeterol can be decreased when combined with Verapamil.,decrease,no risk
Salmeterol,Vilanterol,The risk or severity of QTc prolongation can be increased when Salmeterol is combined with Vernakalant.,increase,risk
Salmeterol,Vilazodone,The risk or severity of QTc prolongation and ventricular arrhythmias can be increased when Vilanterol is combined with Salmeterol.,increase,risk
Salmeterol,Viloxazine,The risk or severity of hypertension can be increased when Salmeterol is combined with Vilazodone.,increase,risk
Salmeterol,Vincristine,The metabolism of Salmeterol can be decreased when combined with Viloxazine.,decrease,no risk
Salmeterol,Vonoprazan,The metabolism of Vincristine can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Voriconazole,The metabolism of Vonoprazan can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Vorinostat,The metabolism of Salmeterol can be decreased when combined with Voriconazole.,decrease,no risk
Salmeterol,Vortioxetine,The risk or severity of QTc prolongation can be increased when Salmeterol is combined with Vorinostat.,increase,risk
Salmeterol,Voxilaprevir,The metabolism of Vortioxetine can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Xamoterol,The metabolism of Voxilaprevir can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Xylometazoline,The risk or severity of hypertension can be increased when Salmeterol is combined with Xamoterol.,increase,risk
Salmeterol,Yohimbine,The risk or severity of hypertension can be increased when Salmeterol is combined with Xylometazoline.,increase,risk
Salmeterol,Zaleplon,The risk or severity of hypertension can be increased when Salmeterol is combined with Yohimbine.,increase,risk
Salmeterol,Zidovudine,The metabolism of Zaleplon can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Zimelidine,The metabolism of Zidovudine can be decreased when combined with Salmeterol.,decrease,no risk
Salmeterol,Ziprasidone,The metabolism of Salmeterol can be decreased when combined with Zimelidine.,decrease,no risk
Salmeterol,Zofenopril,The risk or severity of QTc prolongation can be increased when Salmeterol is combined with Ziprasidone.,increase,risk
Salmeterol,Zolmitriptan,Salmeterol may decrease the antihypertensive activities of Zofenopril.,decrease,no risk
Salmeterol,Zonisamide,The risk or severity of hypertension can be increased when Zolmitriptan is combined with Salmeterol.,increase,risk
Salmeterol,Zopiclone,The risk or severity of QTc prolongation can be increased when Zonisamide is combined with Salmeterol.,increase,risk
Salmeterol,Zuclopenthixol,The metabolism of Zopiclone can be decreased when combined with Salmeterol.,decrease,no risk
Meclofenamic acid,Betaxolol,Meclofenamic acid may decrease the antihypertensive activities of Betaxolol.,decrease,no risk
Meclofenamic acid,Bethanidine,The therapeutic efficacy of Bethanidine can be decreased when used in combination with Meclofenamic acid.,decrease,no risk
Meclofenamic acid,Betrixaban,The risk or severity of bleeding can be increased when Betrixaban is combined with Meclofenamic acid.,increase,risk
Meclofenamic acid,Betulinic Acid,The risk or severity of adverse effects can be increased when Meclofenamic acid is combined with Betulinic Acid.,increase,risk
Meclofenamic acid,Bicisate,Meclofenamic acid may decrease the excretion rate of Bicisate which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Bimatoprost,The therapeutic efficacy of Bimatoprost can be decreased when used in combination with Meclofenamic acid.,decrease,no risk
Meclofenamic acid,Bismuth subgallate,Meclofenamic acid may decrease the excretion rate of Bismuth subgallate which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Bismuth subsalicylate,The therapeutic efficacy of Bismuth subsalicylate can be decreased when used in combination with Meclofenamic acid.,decrease,no risk
Meclofenamic acid,Bisoprolol,Meclofenamic acid may decrease the antihypertensive activities of Bisoprolol.,decrease,no risk
Meclofenamic acid,Bisoxatin,Meclofenamic acid may decrease the excretion rate of Bisoxatin which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Bivalirudin,The risk or severity of bleeding and hemorrhage can be increased when Meclofenamic acid is combined with Bivalirudin.,increase,risk
Meclofenamic acid,Bleomycin,Meclofenamic acid may decrease the excretion rate of Bleomycin which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Bosentan,The therapeutic efficacy of Bosentan can be decreased when used in combination with Meclofenamic acid.,decrease,no risk
Meclofenamic acid,Bretylium,The therapeutic efficacy of Bretylium can be decreased when used in combination with Meclofenamic acid.,decrease,no risk
Meclofenamic acid,Brexpiprazole,The risk or severity of hypertension can be increased when Meclofenamic acid is combined with Brexpiprazole.,increase,risk
Meclofenamic acid,Brivaracetam,Meclofenamic acid may decrease the excretion rate of Brivaracetam which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Bromazepam,Meclofenamic acid may decrease the excretion rate of Bromazepam which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Bromfenac,The risk or severity of adverse effects can be increased when Meclofenamic acid is combined with Bromfenac.,increase,risk
Meclofenamic acid,Bromocriptine,The risk or severity of hypertension can be increased when Meclofenamic acid is combined with Bromocriptine.,increase,risk
Meclofenamic acid,Bromotheophylline,Bromotheophylline may increase the excretion rate of Meclofenamic acid which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Meclofenamic acid,Budesonide,The risk or severity of gastrointestinal irritation can be increased when Budesonide is combined with Meclofenamic acid.,increase,risk
Meclofenamic acid,Bufexamac,The risk or severity of adverse effects can be increased when Meclofenamic acid is combined with Bufexamac.,increase,risk
Meclofenamic acid,Bumadizone,The risk or severity of adverse effects can be increased when Meclofenamic acid is combined with Bumadizone.,increase,risk
Meclofenamic acid,Bumetanide,The therapeutic efficacy of Bumetanide can be decreased when used in combination with Meclofenamic acid.,decrease,no risk
Meclofenamic acid,Bupropion,Meclofenamic acid may decrease the excretion rate of Bupropion which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Buspirone,The risk or severity of hypertension can be increased when Buspirone is combined with Meclofenamic acid.,increase,risk
Meclofenamic acid,Butabarbital,Meclofenamic acid may decrease the excretion rate of Butabarbital which could result in a higher serum level.,decrease,no risk
Meclofenamic acid,Butriptyline,The risk or severity of gastrointestinal bleeding can be increased when Butriptyline is combined with Meclofenamic acid.,increase,risk
Methantheline,Galantamine,The therapeutic efficacy of Methantheline can be decreased when used in combination with Galantamine.,decrease,no risk
Methantheline,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Gallamine triethiodide is combined with Methantheline.,increase,risk
Methantheline,Gefitinib,Methantheline can cause a decrease in the absorption of Gefitinib resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Ginkgo biloba,The therapeutic efficacy of Methantheline can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Methantheline,Glucagon,Methantheline may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Methantheline,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Methantheline.,decrease,no risk
Methantheline,Glycopyrronium,The risk or severity of adverse effects can be increased when Methantheline is combined with Glycopyrronium.,increase,risk
Methantheline,Guanabenz,The risk or severity of Tachycardia can be increased when Guanabenz is combined with Methantheline.,increase,risk
Methantheline,Guanfacine,The risk or severity of Tachycardia can be increased when Methantheline is combined with Guanfacine.,increase,risk
Methantheline,Hexafluronium,The risk or severity of adverse effects can be increased when Methantheline is combined with Hexafluronium.,increase,risk
Methantheline,Hexocyclium,The risk or severity of adverse effects can be increased when Methantheline is combined with Hexocyclium.,increase,risk
Methantheline,Homatropine,The risk or severity of adverse effects can be increased when Methantheline is combined with Homatropine.,increase,risk
Methantheline,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Homatropine methylbromide is combined with Methantheline.,increase,risk
Methantheline,Huperzine A,The therapeutic efficacy of Methantheline can be decreased when used in combination with Huperzine A.,decrease,no risk
Methantheline,Hyaluronidase,The therapeutic efficacy of Hyaluronidase can be decreased when used in combination with Methantheline.,decrease,no risk
Methantheline,Hyaluronidase (human recombinant),The therapeutic efficacy of Hyaluronidase (human recombinant) can be decreased when used in combination with Methantheline.,decrease,no risk
Methantheline,Hyaluronidase (ovine),The therapeutic efficacy of Hyaluronidase (ovine) can be decreased when used in combination with Methantheline.,decrease,no risk
Methantheline,Hydrochlorothiazide,The serum concentration of Hydrochlorothiazide can be increased when it is combined with Methantheline.,increase,no risk
Methantheline,Hydrocodone,The risk or severity of adverse effects can be increased when Methantheline is combined with Hydrocodone.,increase,risk
Methantheline,Hydroflumethiazide,The serum concentration of Hydroflumethiazide can be increased when it is combined with Methantheline.,increase,no risk
Methantheline,Hydromorphone,The risk or severity of adverse effects can be increased when Methantheline is combined with Hydromorphone.,increase,risk
Methantheline,Hyoscyamine,Methantheline may increase the anticholinergic activities of Hyoscyamine.,increase,no risk
Methantheline,Ketamine,The therapeutic efficacy of Methantheline can be decreased when used in combination with Ketamine.,decrease,no risk
Methantheline,Ketoconazole,Methantheline can cause a decrease in the absorption of Ketoconazole resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Nabilone,The risk or severity of Tachycardia and drowsiness can be increased when Methantheline is combined with Nabilone.,increase,risk
Methantheline,Nalbuphine,The risk or severity of adverse effects can be increased when Methantheline is combined with Nalbuphine.,increase,risk
Methantheline,Naloxegol,The risk or severity of adverse effects can be increased when Methantheline is combined with Naloxegol.,increase,risk
Methantheline,Naltrexone,The risk or severity of adverse effects can be increased when Methantheline is combined with Naltrexone.,increase,risk
Methantheline,Naphazoline,The risk or severity of Tachycardia can be increased when Methantheline is combined with Naphazoline.,increase,risk
Methantheline,Nelfinavir,Methantheline can cause a decrease in the absorption of Nelfinavir resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Neostigmine,The therapeutic efficacy of Methantheline can be decreased when used in combination with Neostigmine.,decrease,no risk
Methantheline,Nicardipine,The risk or severity of adverse effects can be increased when Nicardipine is combined with Methantheline.,increase,risk
Methantheline,Nicotine,The risk or severity of Tachycardia can be increased when Nicotine is combined with Methantheline.,increase,risk
Methantheline,Nilotinib,Methantheline can cause a decrease in the absorption of Nilotinib resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Nirogacestat,The serum concentration of Nirogacestat can be decreased when it is combined with Methantheline.,decrease,no risk
Methantheline,Nizatidine,The therapeutic efficacy of Methantheline can be decreased when used in combination with Nizatidine.,decrease,no risk
Methantheline,Norepinephrine,The risk or severity of Tachycardia can be increased when Norepinephrine is combined with Methantheline.,increase,risk
Methantheline,Normethadone,The risk or severity of adverse effects can be increased when Methantheline is combined with Normethadone.,increase,risk
Methantheline,Nortriptyline,The serum concentration of Nortriptyline can be increased when it is combined with Methantheline.,increase,no risk
Methantheline,Nylidrin,The risk or severity of Tachycardia can be increased when Methantheline is combined with Nylidrin.,increase,risk
Methantheline,Octreotide,Methantheline can cause a decrease in the absorption of Octreotide resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Olanzapine,The risk or severity of adverse effects can be increased when Olanzapine is combined with Methantheline.,increase,risk
Methantheline,Oliceridine,"The risk or severity of urinary retention, reduced gastrointestinal motility, and constipation can be increased when Methantheline is combined with Oliceridine.",increase,risk
Methantheline,Olodaterol,The risk or severity of Tachycardia can be increased when Methantheline is combined with Olodaterol.,increase,risk
Methantheline,Opium,The risk or severity of adverse effects can be increased when Methantheline is combined with Opium.,increase,risk
Methantheline,Orciprenaline,The risk or severity of Tachycardia can be increased when Orciprenaline is combined with Methantheline.,increase,risk
Methantheline,Orphenadrine,The risk or severity of adverse effects can be increased when Methantheline is combined with Orphenadrine.,increase,risk
Methantheline,Oteseconazole,Methantheline can cause a decrease in the absorption of Oteseconazole resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Oxybutynin,The risk or severity of adverse effects can be increased when Methantheline is combined with Oxybutynin.,increase,risk
Methantheline,Oxycodone,The risk or severity of adverse effects can be increased when Methantheline is combined with Oxycodone.,increase,risk
Methantheline,Oxymetazoline,The risk or severity of Tachycardia can be increased when Oxymetazoline is combined with Methantheline.,increase,risk
Methantheline,Oxymorphone,The risk or severity of adverse effects can be increased when Methantheline is combined with Oxymorphone.,increase,risk
Methantheline,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphencyclimine is combined with Methantheline.,increase,risk
Methantheline,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Methantheline.,decrease,no risk
Methantheline,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Methantheline.,increase,risk
Methantheline,Quetiapine,The risk or severity of adverse effects can be increased when Methantheline is combined with Quetiapine.,increase,risk
Methantheline,Quinethazone,The serum concentration of Quinethazone can be increased when it is combined with Methantheline.,increase,no risk
Methantheline,Quinidine,The risk or severity of adverse effects can be increased when Quinidine is combined with Methantheline.,increase,risk
Methantheline,Quinupramine,The risk or severity of adverse effects can be increased when Methantheline is combined with Quinupramine.,increase,risk
Methantheline,Umeclidinium,The risk or severity of adverse effects can be increased when Methantheline is combined with Umeclidinium.,increase,risk
Methantheline,Vecuronium,The risk or severity of adverse effects can be increased when Methantheline is combined with Vecuronium.,increase,risk
Methantheline,Venlafaxine,The risk or severity of Tachycardia can be increased when Venlafaxine is combined with Methantheline.,increase,risk
Methantheline,Vilanterol,The risk or severity of Tachycardia can be increased when Methantheline is combined with Vilanterol.,increase,risk
Methantheline,Voriconazole,Methantheline can cause a decrease in the absorption of Voriconazole resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Methantheline,Xamoterol,The risk or severity of Tachycardia can be increased when Methantheline is combined with Xamoterol.,increase,risk
Methantheline,Xylometazoline,The risk or severity of Tachycardia can be increased when Methantheline is combined with Xylometazoline.,increase,risk
Methantheline,Ziprasidone,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Methantheline.,increase,risk
Hexafluronium,Gabapentin,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Frovatriptan.,increase,risk
Hexafluronium,Gabapentin enacarbil,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Gabapentin.,increase,risk
Hexafluronium,Galantamine,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Gabapentin enacarbil.,increase,risk
Hexafluronium,Gallamine triethiodide,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Galantamine.,decrease,no risk
Hexafluronium,Ganaxolone,The risk or severity of CNS depression can be increased when Hexafluronium is combined with gamma-Hydroxybutyric acid.,increase,risk
Hexafluronium,Gepirone,"The risk or severity of sedation, somnolence, and CNS depression can be increased when Hexafluronium is combined with Ganaxolone.",increase,risk
Hexafluronium,Ginkgo biloba,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Gepirone.,increase,risk
Hexafluronium,Glutethimide,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Hexafluronium,Glycerin,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Glutethimide.,increase,risk
Hexafluronium,Glycopyrronium,The therapeutic efficacy of Glycerin can be decreased when used in combination with Hexafluronium.,decrease,no risk
Hexafluronium,Granisetron,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Glycopyrronium.,increase,risk
Hexafluronium,Guanfacine,The risk or severity of CNS depression can be increased when Granisetron is combined with Hexafluronium.,increase,risk
Hexafluronium,Halazepam,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Guanfacine.,increase,risk
Hexafluronium,Haloperidol,The risk or severity of CNS depression can be increased when Halazepam is combined with Hexafluronium.,increase,risk
Hexafluronium,Halothane,The risk or severity of CNS depression can be increased when Haloperidol is combined with Hexafluronium.,increase,risk
Hexafluronium,Hexocyclium,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Halothane.,increase,risk
Hexafluronium,Homatropine,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Hexocyclium.,increase,risk
Hexafluronium,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Homatropine.,increase,risk
Hexafluronium,Huperzine A,The risk or severity of adverse effects can be increased when Homatropine methylbromide is combined with Hexafluronium.,increase,risk
Hexafluronium,Hydrochlorothiazide,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Huperzine A.,decrease,no risk
Hexafluronium,Hydrocodone,The serum concentration of Hydrochlorothiazide can be increased when it is combined with Hexafluronium.,increase,no risk
Hexafluronium,Hydrocortisone,Hexafluronium may increase the central nervous system depressant (CNS depressant) activities of Hydrocodone.,increase,no risk
Hexafluronium,Hydrocortisone acetate,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Hydrocortisone.,decrease,no risk
Hexafluronium,Hydrocortisone butyrate,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Hydrocortisone acetate.,decrease,no risk
Hexafluronium,Hydrocortisone cypionate,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Hydrocortisone butyrate.,decrease,no risk
Hexafluronium,Hydrocortisone succinate,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Hydrocortisone cypionate.,decrease,no risk
Hexafluronium,Hydroflumethiazide,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Hydrocortisone succinate.,decrease,no risk
Hexafluronium,Hydromorphone,The serum concentration of Hydroflumethiazide can be increased when it is combined with Hexafluronium.,increase,no risk
Hexafluronium,Hydroxyzine,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Hydromorphone.,increase,risk
Hexafluronium,Hyoscyamine,Hydroxyzine may increase the central nervous system depressant (CNS depressant) activities of Hexafluronium.,increase,no risk
Hexafluronium,Ketamine,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Isopropamide.,increase,risk
Hexafluronium,Ketazolam,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Ketamine.,increase,risk
Hexafluronium,Nabilone,Hexafluronium may increase the neuromuscular blocking activities of Moxisylyte.,increase,no risk
Hexafluronium,Nadolol,Nabilone may increase the central nervous system depressant (CNS depressant) activities of Hexafluronium.,increase,no risk
Hexafluronium,Nalbuphine,Hexafluronium may increase the bradycardic activities of Nadolol.,increase,no risk
Hexafluronium,Naloxegol,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Nalbuphine.,increase,risk
Hexafluronium,Naltrexone,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Naloxegol.,increase,risk
Hexafluronium,Naratriptan,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Naltrexone.,increase,risk
Hexafluronium,Nebivolol,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Naratriptan.,increase,risk
Hexafluronium,Nefazodone,Hexafluronium may increase the bradycardic activities of Nebivolol.,increase,no risk
Hexafluronium,Neostigmine,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Nefazodone.,increase,risk
Hexafluronium,Nialamide,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Neostigmine.,decrease,no risk
Hexafluronium,Nicardipine,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Nialamide.,increase,risk
Hexafluronium,Nicotine,The risk or severity of adverse effects can be increased when Nicardipine is combined with Hexafluronium.,increase,risk
Hexafluronium,Nitrazepam,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Nicotine.,increase,risk
Hexafluronium,Nitrous oxide,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Nitrazepam.,increase,risk
Hexafluronium,Nizatidine,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Nitrous oxide.,increase,risk
Hexafluronium,Nomifensine,The therapeutic efficacy of Hexafluronium can be decreased when used in combination with Nizatidine.,decrease,no risk
Hexafluronium,Normethadone,The risk or severity of CNS depression can be increased when Hexafluronium is combined with Nomifensine.,increase,risk
Hexafluronium,Nortriptyline,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Normethadone.,increase,risk
Hexafluronium,Olanzapine,The risk or severity of CNS depression can be increased when Nortriptyline is combined with Hexafluronium.,increase,risk
Hexafluronium,Oliceridine,The risk or severity of CNS depression can be increased when Olanzapine is combined with Hexafluronium.,increase,risk
Hexafluronium,Ondansetron,"The risk or severity of hypotension, sedation, death, somnolence, and respiratory depression can be increased when Hexafluronium is combined with Oliceridine.",increase,risk
Hexafluronium,Opium,The risk or severity of CNS depression can be increased when Ondansetron is combined with Hexafluronium.,increase,risk
Hexafluronium,Orphenadrine,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Opium.,increase,risk
Hexafluronium,Oxazepam,Hexafluronium may increase the central nervous system depressant (CNS depressant) activities of Orphenadrine.,increase,no risk
Hexafluronium,Oxcarbazepine,The risk or severity of CNS depression can be increased when Oxazepam is combined with Hexafluronium.,increase,risk
