DrugA,DrugB,Interaction,Mechanism,risk_level
Benzatropine,Gadoteric acid,Benzatropine may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Benzatropine,Gadoteridol,Benzatropine may decrease the excretion rate of Gadoteridol which could result in a higher serum level.,decrease,no risk
Benzatropine,Galantamine,The therapeutic efficacy of Benzatropine can be decreased when used in combination with Galantamine.,decrease,no risk
Benzatropine,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Benzatropine is combined with Gallamine triethiodide.,increase,risk
Benzatropine,Ganciclovir,Benzatropine may decrease the excretion rate of Ganciclovir which could result in a higher serum level.,decrease,no risk
Benzatropine,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Benzatropine is combined with Gatifloxacin.,increase,risk
Benzatropine,Gefitinib,The metabolism of Benzatropine can be decreased when combined with Gefitinib.,decrease,no risk
Benzatropine,Gemcitabine,Benzatropine may decrease the excretion rate of Gemcitabine which could result in a higher serum level.,decrease,no risk
Benzatropine,Gemfibrozil,Benzatropine may decrease the excretion rate of Gemfibrozil which could result in a higher serum level.,decrease,no risk
Benzatropine,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Benzatropine is combined with Gemifloxacin.,increase,risk
Benzatropine,Gentamicin,Benzatropine may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Benzatropine,Gepirone,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Benzatropine.,increase,risk
Benzatropine,Gilteritinib,The risk or severity of QTc prolongation can be increased when Benzatropine is combined with Gilteritinib.,increase,risk
Benzatropine,Gimeracil,Benzatropine may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Benzatropine,Ginkgo biloba,The therapeutic efficacy of Benzatropine can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Benzatropine,Givosiran,The serum concentration of Benzatropine can be increased when it is combined with Givosiran.,increase,no risk
Benzatropine,Glasdegib,The risk or severity of QTc prolongation can be increased when Benzatropine is combined with Glasdegib.,increase,risk
Benzatropine,Glipizide,Benzatropine may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Benzatropine,Glucagon,Benzatropine may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Benzatropine,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Benzatropine.,decrease,no risk
Benzatropine,Glycerol phenylbutyrate,The metabolism of Benzatropine can be decreased when combined with Glycerol phenylbutyrate.,decrease,no risk
Benzatropine,Glycopyrronium,The risk or severity of adverse effects can be increased when Benzatropine is combined with Glycopyrronium.,increase,risk
Ziprasidone,Baclofen,The risk or severity of adverse effects can be increased when Baclofen is combined with Ziprasidone.,increase,risk
Ziprasidone,Balsalazide,The risk or severity of hypertension can be increased when Ziprasidone is combined with Balsalazide.,increase,risk
Ziprasidone,Baricitinib,The metabolism of Baricitinib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Beclomethasone dipropionate,The metabolism of Beclomethasone dipropionate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Bedaquiline,The risk or severity of QTc prolongation can be increased when Bedaquiline is combined with Ziprasidone.,increase,risk
Ziprasidone,Belladonna,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Belladonna.,increase,risk
Ziprasidone,Belumosudil,The metabolism of Belumosudil can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Benazepril,Ziprasidone may increase the antihypertensive activities of Benazepril.,increase,no risk
Ziprasidone,Bendroflumethiazide,Ziprasidone may increase the antihypertensive activities of Bendroflumethiazide.,increase,no risk
Ziprasidone,Benorilate,The risk or severity of hypertension can be increased when Ziprasidone is combined with Benorilate.,increase,risk
Ziprasidone,Benoxaprofen,The risk or severity of hypertension can be increased when Ziprasidone is combined with Benoxaprofen.,increase,risk
Ziprasidone,Benperidol,The risk or severity of adverse effects can be increased when Benperidol is combined with Ziprasidone.,increase,risk
Ziprasidone,Benserazide,The therapeutic efficacy of Benserazide can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Benzatropine,The risk or severity of QTc prolongation can be increased when Benzatropine is combined with Ziprasidone.,increase,risk
Ziprasidone,Benzhydrocodone,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Benzhydrocodone.,increase,risk
Ziprasidone,Benzocaine,The risk or severity of adverse effects can be increased when Benzocaine is combined with Ziprasidone.,increase,risk
Ziprasidone,Benzphetamine,The risk or severity of adverse effects can be increased when Benzphetamine is combined with Ziprasidone.,increase,risk
Ziprasidone,Benzthiazide,The serum concentration of Benzthiazide can be increased when it is combined with Ziprasidone.,increase,no risk
Ziprasidone,Benzydamine,The risk or severity of hypertension can be increased when Ziprasidone is combined with Benzydamine.,increase,risk
Ziprasidone,Benzyl alcohol,The risk or severity of adverse effects can be increased when Benzyl alcohol is combined with Ziprasidone.,increase,risk
Ziprasidone,Benzylpenicilloyl polylysine,Ziprasidone may decrease effectiveness of Benzylpenicilloyl polylysine as a diagnostic agent.,decrease,no risk
Ziprasidone,Bepridil,The risk or severity of QTc prolongation can be increased when Bepridil is combined with Ziprasidone.,increase,risk
Ziprasidone,Berotralstat,The risk or severity of QTc prolongation can be increased when Berotralstat is combined with Ziprasidone.,increase,risk
Ziprasidone,Besifloxacin,The risk or severity of QTc prolongation can be increased when Besifloxacin is combined with Ziprasidone.,increase,risk
Ziprasidone,Betahistine,The therapeutic efficacy of Betahistine can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Betaine,The therapeutic efficacy of Ziprasidone can be decreased when used in combination with Betaine.,decrease,no risk
Ziprasidone,Betamethasone,The metabolism of Betamethasone can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Betamethasone phosphate,The metabolism of Betamethasone phosphate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Betaxolol,The risk or severity of QTc prolongation can be increased when Betaxolol is combined with Ziprasidone.,increase,risk
Ziprasidone,Bethanidine,Ziprasidone may increase the antihypertensive activities of Bethanidine.,increase,no risk
Ziprasidone,Bexagliflozin,The therapeutic efficacy of Bexagliflozin can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Bexarotene,The metabolism of Ziprasidone can be increased when combined with Bexarotene.,increase,no risk
Ziprasidone,Bezafibrate,The metabolism of Bezafibrate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Bicalutamide,The metabolism of Bicalutamide can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Bictegravir,The metabolism of Bictegravir can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Bifonazole,The metabolism of Ziprasidone can be decreased when combined with Bifonazole.,decrease,no risk
Ziprasidone,Bilastine,The risk or severity of QTc prolongation can be increased when Bilastine is combined with Ziprasidone.,increase,risk
Ziprasidone,Bimatoprost,Ziprasidone may increase the antihypertensive activities of Bimatoprost.,increase,no risk
Ziprasidone,Bimekizumab,The metabolism of Ziprasidone can be increased when combined with Bimekizumab.,increase,no risk
Ziprasidone,Biperiden,The therapeutic efficacy of Biperiden can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Bisacodyl,The therapeutic efficacy of Bisacodyl can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Bismuth subcitrate potassium,Ziprasidone may increase the neurotoxic activities of Bismuth subcitrate potassium.,increase,no risk
Ziprasidone,Bismuth subgallate,Ziprasidone may increase the neurotoxic activities of Bismuth subgallate.,increase,no risk
Ziprasidone,Bismuth subnitrate,Ziprasidone may increase the neurotoxic activities of Bismuth subnitrate.,increase,no risk
Ziprasidone,Bisoprolol,Ziprasidone may increase the antihypertensive activities of Bisoprolol.,increase,no risk
Ziprasidone,Bisoxatin,The therapeutic efficacy of Bisoxatin can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Boceprevir,The metabolism of Ziprasidone can be decreased when combined with Boceprevir.,decrease,no risk
Ziprasidone,Bortezomib,The risk or severity of QTc prolongation can be increased when Bortezomib is combined with Ziprasidone.,increase,risk
Ziprasidone,Bosentan,Ziprasidone may increase the antihypertensive activities of Bosentan.,increase,no risk
Ziprasidone,Bosutinib,The metabolism of Bosutinib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Botulinum toxin type A,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Botulinum toxin type A.,increase,risk
Ziprasidone,Botulinum toxin type B,The risk or severity of adverse effects can be increased when Botulinum toxin type B is combined with Ziprasidone.,increase,risk
Ziprasidone,Brentuximab vedotin,The metabolism of Brentuximab vedotin can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Bretylium,The risk or severity of QTc prolongation can be increased when Bretylium is combined with Ziprasidone.,increase,risk
Ziprasidone,Brexanolone,The risk or severity of adverse effects can be increased when Brexanolone is combined with Ziprasidone.,increase,risk
Ziprasidone,Brexpiprazole,The metabolism of Brexpiprazole can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Brigatinib,The metabolism of Brigatinib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Brimonidine,The risk or severity of adverse effects can be increased when Brimonidine is combined with Ziprasidone.,increase,risk
Ziprasidone,Brivaracetam,The risk or severity of adverse effects can be increased when Brivaracetam is combined with Ziprasidone.,increase,risk
Ziprasidone,Bromazepam,The risk or severity of adverse effects can be increased when Bromazepam is combined with Ziprasidone.,increase,risk
Ziprasidone,Bromocriptine,The risk or severity of adverse effects can be increased when Bromocriptine is combined with Ziprasidone.,increase,risk
Ziprasidone,Bromperidol,The risk or severity of adverse effects can be increased when Bromperidol is combined with Ziprasidone.,increase,risk
Ziprasidone,Brompheniramine,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Ziprasidone.,increase,risk
Ziprasidone,Buclizine,The risk or severity of QTc prolongation can be increased when Buclizine is combined with Ziprasidone.,increase,risk
Ziprasidone,Budesonide,The metabolism of Budesonide can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Bumadizone,The risk or severity of hypertension can be increased when Ziprasidone is combined with Bumadizone.,increase,risk
Ziprasidone,Bupivacaine,The risk or severity of adverse effects can be increased when Bupivacaine is combined with Ziprasidone.,increase,risk
Ziprasidone,Buprenorphine,Ziprasidone may increase the central nervous system depressant (CNS depressant) activities of Buprenorphine.,increase,no risk
Ziprasidone,Bupropion,The risk or severity of adverse effects can be increased when Bupropion is combined with Ziprasidone.,increase,risk
Ziprasidone,Buserelin,The risk or severity of QTc prolongation can be increased when Buserelin is combined with Ziprasidone.,increase,risk
Ziprasidone,Buspirone,The risk or severity of adverse effects can be increased when Buspirone is combined with Ziprasidone.,increase,risk
Ziprasidone,Busulfan,The metabolism of Busulfan can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Butabarbital,The risk or severity of adverse effects can be increased when Butabarbital is combined with Ziprasidone.,increase,risk
Ziprasidone,Butalbital,The risk or severity of adverse effects can be increased when Butalbital is combined with Ziprasidone.,increase,risk
Ziprasidone,Butamben,The risk or severity of adverse effects can be increased when Butamben is combined with Ziprasidone.,increase,risk
Ziprasidone,Butaperazine,The risk or severity of adverse effects can be increased when Butaperazine is combined with Ziprasidone.,increase,risk
Ziprasidone,Butobarbital,The risk or severity of adverse effects can be increased when Butobarbital is combined with Ziprasidone.,increase,risk
Ziprasidone,Butorphanol,The risk or severity of adverse effects can be increased when Butorphanol is combined with Ziprasidone.,increase,risk
Ziprasidone,Butriptyline,The risk or severity of QTc prolongation can be increased when Butriptyline is combined with Ziprasidone.,increase,risk
Ziprasidone,Butylscopolamine,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Butylscopolamine.,increase,risk
Ziprasidone,Gabapentin,The risk or severity of adverse effects can be increased when Gabapentin is combined with Ziprasidone.,increase,risk
Ziprasidone,Gabapentin enacarbil,The risk or severity of adverse effects can be increased when Gabapentin enacarbil is combined with Ziprasidone.,increase,risk
Ziprasidone,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Gadobenic acid is combined with Ziprasidone.,increase,risk
Ziprasidone,Galantamine,The risk or severity of QTc prolongation can be increased when Galantamine is combined with Ziprasidone.,increase,risk
Ziprasidone,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Gallamine triethiodide is combined with Ziprasidone.,increase,risk
Ziprasidone,Ganaxolone,The risk or severity of adverse effects can be increased when Ganaxolone is combined with Ziprasidone.,increase,risk
Ziprasidone,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Gatifloxacin is combined with Ziprasidone.,increase,risk
Ziprasidone,Gefitinib,The metabolism of Gefitinib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Gemfibrozil,The metabolism of Gemfibrozil can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Gemifloxacin is combined with Ziprasidone.,increase,risk
Ziprasidone,Gepirone,The risk or severity of adverse effects can be increased when Gepirone is combined with Ziprasidone.,increase,risk
Ziprasidone,Gestrinone,The metabolism of Gestrinone can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Gilteritinib,The therapeutic efficacy of Ziprasidone can be decreased when used in combination with Gilteritinib.,decrease,no risk
Ziprasidone,Ginkgo biloba,The therapeutic efficacy of Ziprasidone can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Ziprasidone,Glasdegib,The risk or severity of QTc prolongation can be increased when Glasdegib is combined with Ziprasidone.,increase,risk
Ziprasidone,Glecaprevir,The metabolism of Ziprasidone can be decreased when combined with Glecaprevir.,decrease,no risk
Ziprasidone,Gliclazide,The therapeutic efficacy of Gliclazide can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Glimepiride,The therapeutic efficacy of Glimepiride can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Glipizide,The therapeutic efficacy of Glipizide can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Gliquidone,The therapeutic efficacy of Gliquidone can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Glofitamab,The serum concentration of Ziprasidone can be increased when it is combined with Glofitamab.,increase,no risk
Ziprasidone,Glucagon,Ziprasidone may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Ziprasidone,Glutethimide,The risk or severity of adverse effects can be increased when Glutethimide is combined with Ziprasidone.,increase,risk
Ziprasidone,Glyburide,The therapeutic efficacy of Glyburide can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Glycerol phenylbutyrate,The metabolism of Ziprasidone can be increased when combined with Glycerol phenylbutyrate.,increase,no risk
Ziprasidone,Glycopyrronium,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Glycopyrronium.,increase,risk
Ziprasidone,Glymidine,The therapeutic efficacy of Glymidine can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Golimumab,The metabolism of Ziprasidone can be increased when combined with Golimumab.,increase,no risk
Ziprasidone,Goserelin,The risk or severity of QTc prolongation can be increased when Goserelin is combined with Ziprasidone.,increase,risk
Ziprasidone,Granisetron,The risk or severity of QTc prolongation can be increased when Granisetron is combined with Ziprasidone.,increase,risk
Ziprasidone,Grapefruit,The metabolism of Ziprasidone can be decreased when combined with Grapefruit.,decrease,no risk
Ziprasidone,Grazoprevir,The metabolism of Grazoprevir can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Grepafloxacin is combined with Ziprasidone.,increase,risk
Ziprasidone,Griseofulvin,The metabolism of Ziprasidone can be increased when combined with Griseofulvin.,increase,no risk
Ziprasidone,Guanabenz,Ziprasidone may increase the antihypertensive activities of Guanabenz.,increase,no risk
Ziprasidone,Guanadrel,Ziprasidone may increase the antihypertensive activities of Guanadrel.,increase,no risk
Ziprasidone,Guanethidine,Ziprasidone may increase the antihypertensive activities of Guanethidine.,increase,no risk
Ziprasidone,Guanfacine,The risk or severity of adverse effects can be increased when Guanfacine is combined with Ziprasidone.,increase,risk
Ziprasidone,Guanoxan,Ziprasidone may increase the antihypertensive activities of Guanoxan.,increase,no risk
Ziprasidone,Halazepam,The risk or severity of adverse effects can be increased when Halazepam is combined with Ziprasidone.,increase,risk
Ziprasidone,Halofantrine,The risk or severity of QTc prolongation can be increased when Halofantrine is combined with Ziprasidone.,increase,risk
Ziprasidone,Haloperidol,The risk or severity of QTc prolongation can be increased when Haloperidol is combined with Ziprasidone.,increase,risk
Ziprasidone,Halothane,The risk or severity of adverse effects can be increased when Halothane is combined with Ziprasidone.,increase,risk
Ziprasidone,Hexafluronium,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Ziprasidone.,increase,risk
Ziprasidone,Hexocyclium,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Hexocyclium.,increase,risk
Ziprasidone,Histrelin,The risk or severity of QTc prolongation can be increased when Histrelin is combined with Ziprasidone.,increase,risk
Ziprasidone,Homatropine,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Homatropine.,increase,risk
Ziprasidone,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Homatropine methylbromide.,increase,risk
Ziprasidone,Huperzine A,The therapeutic efficacy of Ziprasidone can be decreased when used in combination with Huperzine A.,decrease,no risk
Ziprasidone,Hyaluronidase,The therapeutic efficacy of Hyaluronidase can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Hyaluronidase (human recombinant),The therapeutic efficacy of Hyaluronidase (human recombinant) can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Hyaluronidase (ovine),The therapeutic efficacy of Hyaluronidase (ovine) can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Hydralazine,Ziprasidone may increase the antihypertensive activities of Hydralazine.,increase,no risk
Ziprasidone,Hydrochlorothiazide,The risk or severity of QTc prolongation can be increased when Hydrochlorothiazide is combined with Ziprasidone.,increase,risk
Ziprasidone,Hydrocodone,Ziprasidone may increase the central nervous system depressant (CNS depressant) activities of Hydrocodone.,increase,no risk
Ziprasidone,Hydrocortamate,The metabolism of Ziprasidone can be increased when combined with Hydrocortamate.,increase,no risk
Ziprasidone,Hydrocortisone,The metabolism of Hydrocortisone can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydrocortisone acetate,The metabolism of Hydrocortisone acetate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydrocortisone butyrate,The metabolism of Hydrocortisone butyrate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydrocortisone cypionate,The metabolism of Hydrocortisone cypionate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydrocortisone phosphate,The metabolism of Hydrocortisone phosphate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydrocortisone succinate,The metabolism of Hydrocortisone succinate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydroflumethiazide,Ziprasidone may increase the antihypertensive activities of Hydroflumethiazide.,increase,no risk
Ziprasidone,Hydromorphone,The risk or severity of adverse effects can be increased when Hydromorphone is combined with Ziprasidone.,increase,risk
Ziprasidone,Hydroxychloroquine,The risk or severity of QTc prolongation can be increased when Hydroxychloroquine is combined with Ziprasidone.,increase,risk
Ziprasidone,Hydroxyprogesterone caproate,The metabolism of Hydroxyprogesterone caproate can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Hydroxyzine,The risk or severity of QTc prolongation can be increased when Ziprasidone is combined with Hydroxyzine.,increase,risk
Ziprasidone,Hyoscyamine,The risk or severity of QTc prolongation can be increased when Hyoscyamine is combined with Ziprasidone.,increase,risk
Ziprasidone,Ketamine,The risk or severity of adverse effects can be increased when Ketamine is combined with Ziprasidone.,increase,risk
Ziprasidone,Ketazolam,The risk or severity of adverse effects can be increased when Ketazolam is combined with Ziprasidone.,increase,risk
Ziprasidone,Ketoconazole,The serum concentration of Ziprasidone can be increased when it is combined with Ketoconazole.,increase,no risk
Ziprasidone,Ketoprofen,The risk or severity of hypertension can be increased when Ziprasidone is combined with Ketoprofen.,increase,risk
Ziprasidone,Ketorolac,The risk or severity of hypertension can be increased when Ziprasidone is combined with Ketorolac.,increase,risk
Ziprasidone,Octreotide,The risk or severity of QTc prolongation can be increased when Octreotide is combined with Ziprasidone.,increase,risk
Ziprasidone,Ofloxacin,The risk or severity of QTc prolongation can be increased when Ofloxacin is combined with Ziprasidone.,increase,risk
Ziprasidone,Olanzapine,The risk or severity of QTc prolongation can be increased when Olanzapine is combined with Ziprasidone.,increase,risk
Ziprasidone,Olaparib,The metabolism of Olaparib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Oliceridine,"The risk or severity of hypotension, sedation, death, somnolence, and respiratory depression can be increased when Ziprasidone is combined with Oliceridine.",increase,risk
Ziprasidone,Olmesartan,Ziprasidone may increase the antihypertensive activities of Olmesartan.,increase,no risk
Ziprasidone,Olodaterol,The risk or severity of QTc prolongation can be increased when Olodaterol is combined with Ziprasidone.,increase,risk
Ziprasidone,Olutasidenib,The metabolism of Olutasidenib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Omaveloxolone,The serum concentration of Omaveloxolone can be increased when it is combined with Ziprasidone.,increase,no risk
Ziprasidone,Ondansetron,The risk or severity of QTc prolongation can be increased when Ondansetron is combined with Ziprasidone.,increase,risk
Ziprasidone,Opicapone,The therapeutic efficacy of Opicapone can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Opium,The risk or severity of adverse effects can be increased when Opium is combined with Ziprasidone.,increase,risk
Ziprasidone,Orciprenaline,The therapeutic efficacy of Orciprenaline can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Oritavancin,The metabolism of Ziprasidone can be increased when combined with Oritavancin.,increase,no risk
Ziprasidone,Orphenadrine,The risk or severity of QTc prolongation can be increased when Orphenadrine is combined with Ziprasidone.,increase,risk
Ziprasidone,Osilodrostat,The metabolism of Osilodrostat can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Osimertinib,The metabolism of Osimertinib can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Ospemifene,The metabolism of Ospemifene can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Oxaliplatin,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxaprozin,The risk or severity of hypertension can be increased when Ziprasidone is combined with Oxaprozin.,increase,risk
Ziprasidone,Oxatomide,The risk or severity of QTc prolongation can be increased when Oxatomide is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxazepam,The risk or severity of adverse effects can be increased when Oxazepam is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxcarbazepine,The risk or severity of adverse effects can be increased when Oxcarbazepine is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxitriptan,The risk or severity of adverse effects can be increased when Oxitriptan is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxprenolol,The risk or severity of QTc prolongation can be increased when Oxprenolol is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxybuprocaine,The risk or severity of adverse effects can be increased when Oxybuprocaine is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxybutynin,The metabolism of Oxybutynin can be decreased when combined with Ziprasidone.,decrease,no risk
Ziprasidone,Oxycodone,The risk or severity of adverse effects can be increased when Oxycodone is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxymetazoline,The therapeutic efficacy of Oxymetazoline can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Oxymorphone,The risk or severity of adverse effects can be increased when Oxymorphone is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxyphenbutazone,The risk or severity of hypertension can be increased when Ziprasidone is combined with Oxyphenbutazone.,increase,risk
Ziprasidone,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Ziprasidone is combined with Oxyphencyclimine.,increase,risk
Ziprasidone,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Ziprasidone.,increase,risk
Ziprasidone,Oxytocin,The risk or severity of QTc prolongation can be increased when Oxytocin is combined with Ziprasidone.,increase,risk
Ziprasidone,Quazepam,The risk or severity of adverse effects can be increased when Quazepam is combined with Ziprasidone.,increase,risk
Ziprasidone,Quetiapine,The risk or severity of QTc prolongation can be increased when Quetiapine is combined with Ziprasidone.,increase,risk
Ziprasidone,Quinagolide,The therapeutic efficacy of Quinagolide can be decreased when used in combination with Ziprasidone.,decrease,no risk
Ziprasidone,Quinapril,Ziprasidone may increase the antihypertensive activities of Quinapril.,increase,no risk
Ziprasidone,Quinethazone,The serum concentration of Quinethazone can be increased when it is combined with Ziprasidone.,increase,no risk
Ziprasidone,Quinidine,The risk or severity of QTc prolongation can be increased when Quinidine is combined with Ziprasidone.,increase,risk
Ziprasidone,Quinine,The risk or severity of QTc prolongation can be increased when Quinine is combined with Ziprasidone.,increase,risk
Ziprasidone,Quinupramine,The risk or severity of adverse effects can be increased when Quinupramine is combined with Ziprasidone.,increase,risk
Ziprasidone,Quinupristin,The metabolism of Ziprasidone can be decreased when combined with Quinupristin.,decrease,no risk
Ziprasidone,Quizartinib,The risk or severity of QTc prolongation can be increased when Ziprasidone is combined with Quizartinib.,increase,risk
