DrugA,DrugB,Interaction,Mechanism,risk_level
Certolizumab pegol,Givosiran,Givosiran may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Glasdegib,The metabolism of Glasdegib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Glatiramer,The risk or severity of adverse effects can be increased when Glatiramer is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Gliclazide,The metabolism of Gliclazide can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Glimepiride,The metabolism of Glimepiride can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Glipizide,The metabolism of Glipizide can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Gliquidone,The metabolism of Gliquidone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Glofitamab,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Glofitamab.,increase,risk
Certolizumab pegol,Glyburide,The metabolism of Glyburide can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Glycerol phenylbutyrate,Certolizumab pegol may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Golimumab,The risk or severity of infection can be increased when Golimumab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Golodirsen,Certolizumab pegol may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Goserelin,Goserelin may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Grepafloxacin,The metabolism of Grepafloxacin can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Guanabenz,The metabolism of Guanabenz can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Guanethidine,Guanethidine may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Guanfacine,Guanfacine may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Guselkumab,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Guselkumab.,increase,risk
Certolizumab pegol,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,The therapeutic efficacy of Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Halofantrine,The metabolism of Halofantrine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Haloperidol,The metabolism of Haloperidol can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Halothane,The metabolism of Halothane can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hepatitis A Vaccine,The therapeutic efficacy of Hepatitis A Vaccine can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Hepatitis B immune globulin,The risk or severity of adverse effects can be increased when Hepatitis B immune globulin is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Hepatitis B Vaccine (Recombinant),The therapeutic efficacy of Hepatitis B Vaccine (Recombinant) can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Human adenovirus e serotype 4 strain cl-68578 antigen,The risk or severity of infection can be increased when Human adenovirus e serotype 4 strain cl-68578 antigen is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Human cytomegalovirus immune globulin,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Human cytomegalovirus immune globulin.,increase,risk
Certolizumab pegol,Human immunoglobulin G,The risk or severity of adverse effects can be increased when Human immunoglobulin G is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Human Rho(D) immune globulin,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Human Rho(D) immune globulin.,increase,risk
Certolizumab pegol,Human varicella-zoster immune globulin,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Human varicella-zoster immune globulin.,increase,risk
Certolizumab pegol,Hydralazine,Hydralazine may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Certolizumab pegol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Certolizumab pegol,Hydrocodone,The metabolism of Hydrocodone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydrocortisone,The metabolism of Hydrocortisone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydrocortisone acetate,The metabolism of Hydrocortisone acetate can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydrocortisone butyrate,The metabolism of Hydrocortisone butyrate can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydrocortisone cypionate,The metabolism of Hydrocortisone cypionate can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydrocortisone phosphate,The metabolism of Hydrocortisone phosphate can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydrocortisone succinate,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Hydrocortisone succinate.,increase,risk
Certolizumab pegol,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Certolizumab pegol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Certolizumab pegol,Hydromorphone,The metabolism of Hydromorphone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Hydroxychloroquine,The metabolism of Hydroxychloroquine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydroxyethyl Starch,Certolizumab pegol may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Hydroxyprogesterone caproate,The metabolism of Hydroxyprogesterone caproate can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Hydroxyurea,The risk or severity of adverse effects can be increased when Hydroxyurea is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Hydroxyzine,The metabolism of Hydroxyzine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Janssen COVID-19 Vaccine,The therapeutic efficacy of Janssen COVID-19 Vaccine can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),The therapeutic efficacy of Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated) can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Kanamycin,Certolizumab pegol may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Ketamine,The metabolism of Ketamine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Ketazolam,Ketazolam may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Ketoprofen,Ketoprofen may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Ketorolac,The metabolism of Ketorolac can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Obiltoxaximab,The risk or severity of adverse effects can be increased when Obiltoxaximab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Obinutuzumab,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Obinutuzumab.,increase,risk
Certolizumab pegol,Ocrelizumab,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Ocrelizumab.,increase,risk
Certolizumab pegol,Octinoxate,Certolizumab pegol may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Odesivimab,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Odesivimab.,increase,risk
Certolizumab pegol,Ofatumumab,The risk or severity of adverse effects can be increased when Ofatumumab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Olanzapine,The metabolism of Olanzapine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Olaparib,The metabolism of Olaparib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Olaratumab,The risk or severity of adverse effects can be increased when Olaratumab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Oliceridine,The metabolism of Oliceridine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Olodaterol,The metabolism of Olodaterol can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Olsalazine,Olsalazine may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Omalizumab,The risk or severity of adverse effects can be increased when Omalizumab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Ombitasvir,The metabolism of Ombitasvir can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Omeprazole,The metabolism of Omeprazole can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Ondansetron,The metabolism of Ondansetron can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Opium,The metabolism of Opium can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oseltamivir,Oseltamivir may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Osilodrostat,The metabolism of Osilodrostat can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Osimertinib,The metabolism of Osimertinib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Ospemifene,The metabolism of Ospemifene can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oxacillin,Oxacillin may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Oxaliplatin,The risk or severity of adverse effects can be increased when Oxaliplatin is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Oxaprozin,Oxaprozin may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Oxazepam,Oxazepam may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Oxprenolol,The metabolism of Oxprenolol can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oxtriphylline,The metabolism of Oxtriphylline can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oxybenzone,Oxybenzone may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Oxybutynin,The metabolism of Oxybutynin can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oxycodone,The metabolism of Oxycodone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oxymorphone,The metabolism of Oxymorphone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Oxyphenbutazone,Oxyphenbutazone may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Oxyquinoline,Certolizumab pegol may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Ozanimod,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Ozanimod.,increase,risk
Certolizumab pegol,Quetiapine,The metabolism of Quetiapine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Quinestrol,Quinestrol may increase the thrombogenic activities of Certolizumab pegol.,increase,no risk
Certolizumab pegol,Quinethazone,Quinethazone may increase the excretion rate of Certolizumab pegol which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Certolizumab pegol,Quinidine,The metabolism of Quinidine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Quinine,The metabolism of Quinine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Quizartinib,The metabolism of Quizartinib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Ublituximab,The risk or severity of infection can be increased when Ublituximab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Udenafil,The metabolism of Udenafil can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Umeclidinium,The metabolism of Umeclidinium can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Upadacitinib,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Upadacitinib.,increase,risk
Certolizumab pegol,Ustekinumab,The risk or severity of adverse effects can be increased when Ustekinumab is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Vaborbactam,Certolizumab pegol may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Valaciclovir,Valaciclovir may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Valbenazine,The metabolism of Valbenazine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Valdecoxib,The metabolism of Valdecoxib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Valganciclovir,Valganciclovir may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Valproic acid,The metabolism of Valproic acid can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Valsartan,The metabolism of Valsartan can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vancomycin,Certolizumab pegol may decrease the excretion rate of Vancomycin which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Vandetanib,The metabolism of Vandetanib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vardenafil,The metabolism of Vardenafil can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Varenicline,Varenicline may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Varicella zoster vaccine (live/attenuated),The risk or severity of infection can be increased when Varicella zoster vaccine (live/attenuated) is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Varicella zoster vaccine (recombinant),The therapeutic efficacy of Varicella zoster vaccine (recombinant) can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Vedolizumab,The risk or severity of infection can be increased when Certolizumab pegol is combined with Vedolizumab.,increase,risk
Certolizumab pegol,Velpatasvir,The metabolism of Velpatasvir can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vemurafenib,The metabolism of Vemurafenib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Venetoclax,The metabolism of Venetoclax can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Venlafaxine,The metabolism of Venlafaxine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Verapamil,The metabolism of Verapamil can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vernakalant,The metabolism of Vernakalant can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vibrio cholerae CVD 103-HgR strain live antigen,The therapeutic efficacy of Vibrio cholerae CVD 103-HgR strain live antigen can be decreased when used in combination with Certolizumab pegol.,decrease,no risk
Certolizumab pegol,Vilanterol,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Vilanterol.,increase,risk
Certolizumab pegol,Vilazodone,The metabolism of Vilazodone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Viloxazine,Certolizumab pegol may decrease the excretion rate of Viloxazine which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Vinblastine,The metabolism of Vinblastine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vincristine,The metabolism of Vincristine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vindesine,The metabolism of Vindesine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vinflunine,The metabolism of Vinflunine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vinorelbine,The metabolism of Vinorelbine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Voclosporin,The risk or severity of adverse effects can be increased when Certolizumab pegol is combined with Voclosporin.,increase,risk
Certolizumab pegol,Vonoprazan,The metabolism of Vonoprazan can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vorapaxar,The metabolism of Vorapaxar can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Voriconazole,The metabolism of Voriconazole can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Vorinostat,The risk or severity of adverse effects can be increased when Vorinostat is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Vortioxetine,The metabolism of Vortioxetine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Voxelotor,The metabolism of Voxelotor can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Voxilaprevir,The metabolism of Voxilaprevir can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Warfarin,The metabolism of Warfarin can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Ximelagatran,The metabolism of Ximelagatran can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Yellow fever vaccine,The risk or severity of infection can be increased when Yellow fever vaccine is combined with Certolizumab pegol.,increase,risk
Certolizumab pegol,Yohimbine,The metabolism of Yohimbine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zafirlukast,The metabolism of Zafirlukast can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zaleplon,The metabolism of Zaleplon can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zanamivir,Zanamivir may decrease the excretion rate of Certolizumab pegol which could result in a higher serum level.,decrease,no risk
Certolizumab pegol,Zanubrutinib,The metabolism of Zanubrutinib can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zidovudine,The metabolism of Zidovudine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zileuton,The metabolism of Zileuton can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Ziprasidone,The metabolism of Ziprasidone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zolmitriptan,The metabolism of Zolmitriptan can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zolpidem,The metabolism of Zolpidem can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zonisamide,The metabolism of Zonisamide can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zopiclone,The metabolism of Zopiclone can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zotepine,The metabolism of Zotepine can be increased when combined with Certolizumab pegol.,increase,no risk
Certolizumab pegol,Zuclopenthixol,The metabolism of Zuclopenthixol can be increased when combined with Certolizumab pegol.,increase,no risk
Formestane,Butabarbital,Butabarbital may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Butacaine,The risk or severity of methemoglobinemia can be increased when Formestane is combined with Butacaine.,increase,risk
Formestane,Butamben,The risk or severity of methemoglobinemia can be increased when Formestane is combined with Butamben.,increase,risk
Formestane,Gabapentin enacarbil,Gabapentin enacarbil may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gadobenic acid,Gadobenic acid may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gadodiamide,Gadodiamide may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gadofosveset trisodium,Gadofosveset trisodium may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gadopentetic acid,Gadopentetic acid may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gadoteric acid,Formestane may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Formestane,Gadoteridol,Gadoteridol may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Ganciclovir,Ganciclovir may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gemcitabine,Gemcitabine may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gemfibrozil,Gemfibrozil may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Gentamicin,Formestane may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Formestane,Gestrinone,The metabolism of Gestrinone can be increased when combined with Formestane.,increase,no risk
Formestane,Gilteritinib,The metabolism of Gilteritinib can be increased when combined with Formestane.,increase,no risk
Formestane,Gimeracil,Formestane may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Formestane,Givosiran,Givosiran may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Glipizide,Glipizide may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Glycerol phenylbutyrate,Formestane may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Formestane,Golodirsen,Formestane may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Formestane,Goserelin,Goserelin may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Guanethidine,Guanethidine may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Guanfacine,Guanfacine may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Haloperidol,Haloperidol may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Hydralazine,Hydralazine may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Formestane which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Formestane,Hydrocortisone,The risk or severity of edema formation can be increased when Formestane is combined with Hydrocortisone.,increase,risk
Formestane,Hydrocortisone acetate,The risk or severity of edema formation can be increased when Formestane is combined with Hydrocortisone acetate.,increase,risk
Formestane,Hydrocortisone butyrate,The risk or severity of edema formation can be increased when Formestane is combined with Hydrocortisone butyrate.,increase,risk
Formestane,Hydrocortisone cypionate,The risk or severity of edema formation can be increased when Formestane is combined with Hydrocortisone cypionate.,increase,risk
Formestane,Hydrocortisone succinate,The risk or severity of edema formation can be increased when Formestane is combined with Hydrocortisone succinate.,increase,risk
Formestane,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Formestane which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Formestane,Hydromorphone,Hydromorphone may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Hydroxyethyl Starch,Formestane may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Formestane,Hydroxyprogesterone caproate,The metabolism of Hydroxyprogesterone caproate can be increased when combined with Formestane.,increase,no risk
Formestane,Kanamycin,Formestane may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Formestane,Ketamine,Ketamine may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Ketazolam,Ketazolam may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
Formestane,Ketoprofen,Ketoprofen may decrease the excretion rate of Formestane which could result in a higher serum level.,decrease,no risk
