DrugA,DrugB,Interaction,Mechanism,risk_level
Sulfaphenazole,Oxymorphone,The metabolism of Oxymorphone can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Ozanimod,The metabolism of Ozanimod can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Quetiapine,The metabolism of Quetiapine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Quinine,The metabolism of Quinine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Umeclidinium,The metabolism of Umeclidinium can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Valbenazine,The metabolism of Valbenazine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Valdecoxib,The metabolism of Valdecoxib can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Valproic acid,The metabolism of Valproic acid can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Valsartan,The metabolism of Valsartan can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Vardenafil,The metabolism of Vardenafil can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Velpatasvir,The metabolism of Velpatasvir can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Venlafaxine,The metabolism of Venlafaxine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Vernakalant,The metabolism of Vernakalant can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Vilazodone,The metabolism of Vilazodone can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Vildagliptin,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Sulfaphenazole.,increase,no risk
Sulfaphenazole,Voriconazole,The metabolism of Voriconazole can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Voxelotor,The metabolism of Voxelotor can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Voxilaprevir,The metabolism of Voxilaprevir can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Warfarin,The metabolism of Warfarin can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Ximelagatran,The metabolism of Ximelagatran can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Yohimbine,The metabolism of Yohimbine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zafirlukast,The metabolism of Zafirlukast can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zanubrutinib,The metabolism of Zanubrutinib can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zidovudine,The metabolism of Zidovudine can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zileuton,The metabolism of Zileuton can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zolpidem,The metabolism of Zolpidem can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zopiclone,The metabolism of Zopiclone can be decreased when combined with Sulfaphenazole.,decrease,no risk
Sulfaphenazole,Zuclopenthixol,The metabolism of Zuclopenthixol can be decreased when combined with Sulfaphenazole.,decrease,no risk
Gestodene,Gabapentin,The metabolism of Gestodene can be decreased when combined with Fusidic acid.,decrease,no risk
Gestodene,Ganaxolone,The metabolism of Gestodene can be increased when combined with Gabapentin.,increase,no risk
Gestodene,Gefitinib,The metabolism of Gestodene can be increased when combined with Ganaxolone.,increase,no risk
Gestodene,Gliclazide,The metabolism of Gefitinib can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Glimepiride,The therapeutic efficacy of Gliclazide can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Glipizide,The therapeutic efficacy of Glimepiride can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Gliquidone,The therapeutic efficacy of Glipizide can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Glofitamab,The therapeutic efficacy of Gliquidone can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Glyburide,The serum concentration of Gestodene can be increased when it is combined with Glofitamab.,increase,no risk
Gestodene,Glycerol phenylbutyrate,The therapeutic efficacy of Glyburide can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Griseofulvin,The metabolism of Gestodene can be increased when combined with Glycerol phenylbutyrate.,increase,no risk
Gestodene,Halofantrine,The metabolism of Gestodene can be increased when combined with Griseofulvin.,increase,no risk
Gestodene,Haloperidol,The metabolism of Halofantrine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Heparin,The serum concentration of Haloperidol can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Hetacillin,The risk or severity of adverse effects can be increased when Gestodene is combined with Heparin.,increase,risk
Gestodene,Human C1-esterase inhibitor,The therapeutic efficacy of Gestodene can be decreased when used in combination with Hetacillin.,decrease,no risk
Gestodene,Hydrocortamate,The risk or severity of thromboembolism can be increased when Gestodene is combined with Human C1-esterase inhibitor.,increase,risk
Gestodene,Hydrocortisone,The metabolism of Gestodene can be increased when combined with Hydrocortamate.,increase,no risk
Gestodene,Hydrocortisone acetate,The serum concentration of Hydrocortisone can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Hydrocortisone butyrate,The serum concentration of Hydrocortisone acetate can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Hydrocortisone cypionate,The serum concentration of Hydrocortisone butyrate can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Hydrocortisone phosphate,The serum concentration of Hydrocortisone cypionate can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Hydrocortisone succinate,The metabolism of Hydrocortisone phosphate can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Hydroxyprogesterone caproate,The serum concentration of Hydrocortisone succinate can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Hydroxyzine,The metabolism of Hydroxyprogesterone caproate can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Ketoconazole,The metabolism of Gestodene can be increased when combined with Ivosidenib.,increase,no risk
Gestodene,Nadroparin,The serum concentration of Gestodene can be decreased when it is combined with Mycophenolic acid.,decrease,no risk
Gestodene,Nafcillin,The risk or severity of adverse effects can be increased when Gestodene is combined with Nadroparin.,increase,risk
Gestodene,Nateglinide,The metabolism of Gestodene can be increased when combined with Nafcillin.,increase,no risk
Gestodene,Nebivolol,The metabolism of Nateglinide can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nefazodone,The metabolism of Nebivolol can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nelfinavir,The metabolism of Gestodene can be decreased when combined with Nefazodone.,decrease,no risk
Gestodene,Netupitant,The metabolism of Gestodene can be decreased when combined with Nelfinavir.,decrease,no risk
Gestodene,Nevirapine,The metabolism of Gestodene can be decreased when combined with Netupitant.,decrease,no risk
Gestodene,Nicardipine,The metabolism of Nevirapine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nifedipine,The metabolism of Gestodene can be decreased when combined with Nicardipine.,decrease,no risk
Gestodene,Nilotinib,The metabolism of Nifedipine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nilutamide,The metabolism of Gestodene can be decreased when combined with Nilotinib.,decrease,no risk
Gestodene,Nilvadipine,The metabolism of Nilutamide can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nirogacestat,The metabolism of Gestodene can be decreased when combined with Nilvadipine.,decrease,no risk
Gestodene,Nisoldipine,The metabolism of Nirogacestat can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nitrazepam,The metabolism of Nisoldipine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Nitrendipine,The metabolism of Gestodene can be increased when combined with Nitrazepam.,increase,no risk
Gestodene,Norethisterone,The metabolism of Nitrendipine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Norgestimate,The metabolism of Norethisterone can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Obeticholic acid,The metabolism of Gestodene can be increased when combined with Norgestimate.,increase,no risk
Gestodene,Octreotide,The therapeutic efficacy of Obeticholic acid can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Olaparib,The therapeutic efficacy of Gestodene can be decreased when used in combination with Octreotide.,decrease,no risk
Gestodene,Olutasidenib,The metabolism of Olaparib can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Omadacycline,The metabolism of Gestodene can be increased when combined with Olutasidenib.,increase,no risk
Gestodene,Omaveloxolone,The serum concentration of Gestodene can be decreased when it is combined with Omadacycline.,decrease,no risk
Gestodene,Omeprazole,The therapeutic efficacy of Gestodene can be decreased when used in combination with Omaveloxolone.,decrease,no risk
Gestodene,Ondansetron,The metabolism of Omeprazole can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Oritavancin,The metabolism of Ondansetron can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Ox bile extract,The metabolism of Gestodene can be increased when combined with Oritavancin.,increase,no risk
Gestodene,Oxacillin,The therapeutic efficacy of Ox bile extract can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Oxcarbazepine,The therapeutic efficacy of Gestodene can be decreased when used in combination with Oxacillin.,decrease,no risk
Gestodene,Oxybutynin,The metabolism of Gestodene can be increased when combined with Oxcarbazepine.,increase,no risk
Gestodene,Oxycodone,The metabolism of Oxybutynin can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Oxytetracycline,The metabolism of Oxycodone can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Quetiapine,The serum concentration of Gestodene can be decreased when it is combined with Prucalopride.,decrease,no risk
Gestodene,Quinidine,The metabolism of Quetiapine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Quinine,The metabolism of Quinidine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Quizartinib,The metabolism of Gestodene can be increased when combined with Quinine.,increase,no risk
Gestodene,Udenafil,The metabolism of Tucatinib can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Ulipristal,The metabolism of Udenafil can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Urokinase,The therapeutic efficacy of Gestodene can be decreased when used in combination with Ulipristal.,decrease,no risk
Gestodene,Ursodeoxycholic acid,The risk or severity of adverse effects can be increased when Gestodene is combined with Urokinase.,increase,risk
Gestodene,Vadadustat,The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Gestodene.,decrease,no risk
Gestodene,Valbenazine,The serum concentration of Gestodene can be increased when it is combined with Vadadustat.,increase,no risk
Gestodene,Valproic acid,The metabolism of Valbenazine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Vamorolone,The metabolism of Gestodene can be increased when combined with Valproic acid.,increase,no risk
Gestodene,Vardenafil,The serum concentration of Vamorolone can be increased when it is combined with Gestodene.,increase,no risk
Gestodene,Vemurafenib,The metabolism of Vardenafil can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Venetoclax,The metabolism of Gestodene can be increased when combined with Vemurafenib.,increase,no risk
Gestodene,Verapamil,The metabolism of Gestodene can be decreased when combined with Venetoclax.,decrease,no risk
Gestodene,Vigabatrin,The metabolism of Gestodene can be decreased when combined with Verapamil.,decrease,no risk
Gestodene,Vilazodone,The metabolism of Gestodene can be increased when combined with Vigabatrin.,increase,no risk
Gestodene,Viloxazine,The metabolism of Vilazodone can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Vinblastine,The metabolism of Gestodene can be decreased when combined with Viloxazine.,decrease,no risk
Gestodene,Vincristine,The metabolism of Gestodene can be increased when combined with Vinblastine.,increase,no risk
Gestodene,Vitamin A,The metabolism of Vincristine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Vitamin E,The therapeutic efficacy of Gestodene can be decreased when used in combination with Vitamin A.,decrease,no risk
Gestodene,Vonoprazan,The metabolism of Gestodene can be increased when combined with Vitamin E.,increase,no risk
Gestodene,Vorapaxar,The metabolism of Vonoprazan can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Voriconazole,The risk or severity of adverse effects can be increased when Gestodene is combined with Vorapaxar.,increase,risk
Gestodene,Vortioxetine,The metabolism of Gestodene can be decreased when combined with Voriconazole.,decrease,no risk
Gestodene,Voxelotor,The metabolism of Vortioxetine can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Warfarin,The metabolism of Voxelotor can be decreased when combined with Gestodene.,decrease,no risk
Gestodene,Ximelagatran,The risk or severity of adverse effects can be increased when Gestodene is combined with Warfarin.,increase,risk
Gestodene,Zaleplon,The risk or severity of adverse effects can be increased when Gestodene is combined with Ximelagatran.,increase,risk
Gestodene,Zimelidine,The metabolism of Gestodene can be increased when combined with Zaleplon.,increase,no risk
Gestodene,Ziprasidone,The metabolism of Gestodene can be decreased when combined with Zimelidine.,decrease,no risk
Gestodene,Zolpidem,The metabolism of Gestodene can be decreased when combined with Ziprasidone.,decrease,no risk
Gestodene,Zonisamide,The metabolism of Zolpidem can be decreased when combined with Gestodene.,decrease,no risk
Seproxetine,Betamethasone phosphate,The metabolism of Betamethasone phosphate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Betaxolol,The serum concentration of Betaxolol can be increased when it is combined with Seproxetine.,increase,no risk
Seproxetine,Betrixaban,The risk or severity of hemorrhage can be increased when Seproxetine is combined with Betrixaban.,increase,risk
Seproxetine,Bexarotene,The metabolism of Bexarotene can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bezafibrate,The metabolism of Bezafibrate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bicalutamide,The metabolism of Bicalutamide can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bictegravir,The metabolism of Bictegravir can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Binimetinib,The metabolism of Binimetinib can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bisoprolol,The serum concentration of Bisoprolol can be increased when it is combined with Seproxetine.,increase,no risk
Seproxetine,Bivalirudin,The risk or severity of hemorrhage can be increased when Seproxetine is combined with Bivalirudin.,increase,risk
Seproxetine,Boceprevir,The metabolism of Boceprevir can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bortezomib,The metabolism of Bortezomib can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bosentan,The metabolism of Bosentan can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bosutinib,The metabolism of Bosutinib can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Botulinum toxin type A,The risk or severity of adverse effects can be increased when Botulinum toxin type A is combined with Seproxetine.,increase,risk
Seproxetine,Botulinum toxin type B,The risk or severity of adverse effects can be increased when Botulinum toxin type B is combined with Seproxetine.,increase,risk
Seproxetine,Brentuximab vedotin,The metabolism of Brentuximab vedotin can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Brexanolone,The risk or severity of adverse effects can be increased when Brexanolone is combined with Seproxetine.,increase,risk
Seproxetine,Brexpiprazole,The metabolism of Brexpiprazole can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Brigatinib,The metabolism of Brigatinib can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Brimonidine,Brimonidine may increase the central nervous system depressant (CNS depressant) activities of Seproxetine.,increase,no risk
Seproxetine,Brivaracetam,The risk or severity of adverse effects can be increased when Brivaracetam is combined with Seproxetine.,increase,risk
Seproxetine,Bromazepam,The risk or severity of adverse effects can be increased when Bromazepam is combined with Seproxetine.,increase,risk
Seproxetine,Bromocriptine,The risk or severity of adverse effects can be increased when Bromocriptine is combined with Seproxetine.,increase,risk
Seproxetine,Bromperidol,The risk or severity of adverse effects can be increased when Bromperidol is combined with Seproxetine.,increase,risk
Seproxetine,Brompheniramine,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Seproxetine.,increase,risk
Seproxetine,Budesonide,The metabolism of Budesonide can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Bumadizone,The risk or severity of gastrointestinal bleeding can be increased when Seproxetine is combined with Bumadizone.,increase,risk
Seproxetine,Bupivacaine,The risk or severity of adverse effects can be increased when Bupivacaine is combined with Seproxetine.,increase,risk
Seproxetine,Buprenorphine,Seproxetine may increase the central nervous system depressant (CNS depressant) activities of Buprenorphine.,increase,no risk
Seproxetine,Bupropion,The risk or severity of adverse effects can be increased when Bupropion is combined with Seproxetine.,increase,risk
Seproxetine,Buspirone,The risk or severity of adverse effects can be increased when Buspirone is combined with Seproxetine.,increase,risk
Seproxetine,Busulfan,The metabolism of Busulfan can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Butabarbital,The risk or severity of adverse effects can be increased when Butabarbital is combined with Seproxetine.,increase,risk
Seproxetine,Butalbital,The risk or severity of adverse effects can be increased when Butalbital is combined with Seproxetine.,increase,risk
Seproxetine,Butaperazine,The risk or severity of adverse effects can be increased when Butaperazine is combined with Seproxetine.,increase,risk
Seproxetine,Butobarbital,The risk or severity of adverse effects can be increased when Butobarbital is combined with Seproxetine.,increase,risk
Seproxetine,Butorphanol,The risk or severity of serotonin syndrome can be increased when Butorphanol is combined with Seproxetine.,increase,risk
Seproxetine,Butriptyline,The risk or severity of adverse effects can be increased when Butriptyline is combined with Seproxetine.,increase,risk
Seproxetine,Gabapentin,The risk or severity of adverse effects can be increased when Gabapentin is combined with Seproxetine.,increase,risk
Seproxetine,Gabapentin enacarbil,The risk or severity of adverse effects can be increased when Gabapentin enacarbil is combined with Seproxetine.,increase,risk
Seproxetine,Galantamine,The metabolism of Galantamine can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Gallamine triethiodide is combined with Seproxetine.,increase,risk
Seproxetine,Ganaxolone,"The risk or severity of sedation, somnolence, and CNS depression can be increased when Seproxetine is combined with Ganaxolone.",increase,risk
Seproxetine,Gefitinib,The metabolism of Gefitinib can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Gemfibrozil,The metabolism of Gemfibrozil can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Gepirone,The serum concentration of Gepirone can be increased when it is combined with Seproxetine.,increase,no risk
Seproxetine,Gestrinone,The metabolism of Gestrinone can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Gilteritinib,The therapeutic efficacy of Seproxetine can be decreased when used in combination with Gilteritinib.,decrease,no risk
Seproxetine,Glasdegib,The metabolism of Glasdegib can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Gliclazide,The metabolism of Gliclazide can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Glimepiride,The metabolism of Glimepiride can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Glipizide,The metabolism of Glipizide can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Gliquidone,The metabolism of Gliquidone can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Glutethimide,The risk or severity of adverse effects can be increased when Glutethimide is combined with Seproxetine.,increase,risk
Seproxetine,Glyburide,The metabolism of Glyburide can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Glycol salicylate,The risk or severity of gastrointestinal bleeding can be increased when Seproxetine is combined with Glycol salicylate.,increase,risk
Seproxetine,Granisetron,The risk or severity of adverse effects can be increased when Granisetron is combined with Seproxetine.,increase,risk
Seproxetine,Grazoprevir,The metabolism of Grazoprevir can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Grepafloxacin,The metabolism of Grepafloxacin can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Guanfacine,The risk or severity of adverse effects can be increased when Guanfacine is combined with Seproxetine.,increase,risk
Seproxetine,Halazepam,The risk or severity of adverse effects can be increased when Halazepam is combined with Seproxetine.,increase,risk
Seproxetine,Halofantrine,The metabolism of Halofantrine can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Haloperidol,The risk or severity of CNS depression can be increased when Haloperidol is combined with Seproxetine.,increase,risk
Seproxetine,Halothane,The risk or severity of adverse effects can be increased when Halothane is combined with Seproxetine.,increase,risk
Seproxetine,Heparin,The risk or severity of hemorrhage can be increased when Seproxetine is combined with Heparin.,increase,risk
Seproxetine,Hexafluronium,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Seproxetine.,increase,risk
Seproxetine,Hydrochlorothiazide,The risk or severity of hyponatremia can be increased when Seproxetine is combined with Hydrochlorothiazide.,increase,risk
Seproxetine,Hydrocodone,Seproxetine may increase the central nervous system depressant (CNS depressant) activities of Hydrocodone.,increase,no risk
Seproxetine,Hydrocortisone,The metabolism of Hydrocortisone can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Hydrocortisone acetate,The metabolism of Hydrocortisone acetate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Hydrocortisone butyrate,The metabolism of Hydrocortisone butyrate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Hydrocortisone cypionate,The metabolism of Hydrocortisone cypionate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Hydrocortisone phosphate,The metabolism of Hydrocortisone phosphate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Hydrocortisone succinate,The metabolism of Hydrocortisone succinate can be decreased when combined with Seproxetine.,decrease,no risk
Seproxetine,Hydroflumethiazide,The risk or severity of hyponatremia can be increased when Seproxetine is combined with Hydroflumethiazide.,increase,risk
