DrugA,DrugB,Interaction,Mechanism,risk_level
Vildagliptin,Gemifloxacin,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Gemifloxacin.,increase,no risk
Vildagliptin,Gliclazide,Vildagliptin may increase the hypoglycemic activities of Gliclazide.,increase,no risk
Vildagliptin,Glimepiride,Vildagliptin may increase the hypoglycemic activities of Glimepiride.,increase,no risk
Vildagliptin,Glipizide,Vildagliptin may increase the hypoglycemic activities of Glipizide.,increase,no risk
Vildagliptin,Gliquidone,Vildagliptin may increase the hypoglycemic activities of Gliquidone.,increase,no risk
Vildagliptin,Glyburide,Vildagliptin may increase the hypoglycemic activities of Glyburide.,increase,no risk
Vildagliptin,Glymidine,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Glymidine.,increase,no risk
Vildagliptin,Goserelin,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Goserelin.,decrease,no risk
Vildagliptin,Grepafloxacin,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Grepafloxacin.,increase,no risk
Vildagliptin,Halcinonide,The risk or severity of hyperglycemia can be increased when Halcinonide is combined with Vildagliptin.,increase,risk
Vildagliptin,Haloperidol,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Haloperidol.,decrease,no risk
Vildagliptin,Histrelin,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Histrelin.,decrease,no risk
Vildagliptin,Hydrochlorothiazide,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Hydrochlorothiazide.,decrease,no risk
Vildagliptin,Hydrocortisone,The risk or severity of hyperglycemia can be increased when Hydrocortisone is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydrocortisone acetate,The risk or severity of hyperglycemia can be increased when Hydrocortisone acetate is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydrocortisone butyrate,The risk or severity of hyperglycemia can be increased when Hydrocortisone butyrate is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydrocortisone cypionate,The risk or severity of hyperglycemia can be increased when Hydrocortisone cypionate is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydrocortisone probutate,The risk or severity of hyperglycemia can be increased when Hydrocortisone probutate is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydrocortisone succinate,The risk or severity of hyperglycemia can be increased when Hydrocortisone succinate is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydrocortisone valerate,The risk or severity of hyperglycemia can be increased when Hydrocortisone valerate is combined with Vildagliptin.,increase,risk
Vildagliptin,Hydroflumethiazide,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Hydroflumethiazide.,decrease,no risk
Vildagliptin,Hydroxychloroquine,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Hydroxychloroquine.,increase,no risk
Vildagliptin,Hydroxyprogesterone caproate,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Vildagliptin,Ketotifen,The risk or severity of thrombocytopenia can be increased when Vildagliptin is combined with Ketotifen.,increase,risk
Vildagliptin,Octreotide,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Octreotide.,decrease,no risk
Vildagliptin,Ofloxacin,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Ofloxacin.,increase,no risk
Vildagliptin,Olanzapine,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Olanzapine.,decrease,no risk
Vildagliptin,Olsalazine,Olsalazine may increase the hypoglycemic activities of Vildagliptin.,increase,no risk
Vildagliptin,Oxandrolone,Oxandrolone may increase the hypoglycemic activities of Vildagliptin.,increase,no risk
Vildagliptin,Oxprenolol,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Oxprenolol.,increase,no risk
Vildagliptin,Oxymetholone,Oxymetholone may increase the hypoglycemic activities of Vildagliptin.,increase,no risk
Vildagliptin,Quetiapine,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Quetiapine.,decrease,no risk
Vildagliptin,Quinapril,The risk or severity of angioedema can be increased when Vildagliptin is combined with Quinapril.,increase,risk
Vildagliptin,Quinethazone,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Quinethazone.,decrease,no risk
Vildagliptin,Quinine,The risk or severity of hypoglycemia can be increased when Quinine is combined with Vildagliptin.,increase,risk
Vildagliptin,Quinupramine,Quinupramine may decrease the hypoglycemic activities of Vildagliptin.,decrease,no risk
Vildagliptin,Ubidecarenone,The risk or severity of hypoglycemia can be increased when Ubidecarenone is combined with Vildagliptin.,increase,risk
Vildagliptin,Udenafil,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Udenafil.,increase,no risk
Vildagliptin,Ulobetasol,The risk or severity of hyperglycemia can be increased when Ulobetasol is combined with Vildagliptin.,increase,risk
Vildagliptin,Urokinase,The risk or severity of angioedema can be increased when Urokinase is combined with Vildagliptin.,increase,risk
Vildagliptin,Valdecoxib,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Valdecoxib.,increase,no risk
Vildagliptin,Valsartan,The risk or severity of angioedema can be increased when Valsartan is combined with Vildagliptin.,increase,risk
Vildagliptin,Vamorolone,The risk or severity of hyperglycemia can be increased when Vamorolone is combined with Vildagliptin.,increase,risk
Vildagliptin,Vemurafenib,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Vemurafenib.,increase,no risk
Vildagliptin,Venlafaxine,The risk or severity of hypoglycemia can be increased when Venlafaxine is combined with Vildagliptin.,increase,risk
Vildagliptin,Verapamil,The risk or severity of hypoglycemia can be increased when Verapamil is combined with Vildagliptin.,increase,risk
Vildagliptin,Vorinostat,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Vorinostat.,decrease,no risk
Vildagliptin,Xylometazoline,The risk or severity of hypoglycemia can be increased when Xylometazoline is combined with Vildagliptin.,increase,risk
Vildagliptin,Ziconotide,The risk or severity of hypoglycemia can be increased when Ziconotide is combined with Vildagliptin.,increase,risk
Vildagliptin,Zimelidine,The risk or severity of hypoglycemia can be increased when Zimelidine is combined with Vildagliptin.,increase,risk
Vildagliptin,Ziprasidone,The therapeutic efficacy of Vildagliptin can be decreased when used in combination with Ziprasidone.,decrease,no risk
Vildagliptin,Zofenopril,The risk or severity of angioedema can be increased when Vildagliptin is combined with Zofenopril.,increase,risk
Vildagliptin,Zonisamide,The therapeutic efficacy of Vildagliptin can be increased when used in combination with Zonisamide.,increase,no risk
Voglibose,Gatifloxacin,The therapeutic efficacy of Voglibose can be increased when used in combination with Gatifloxacin.,increase,no risk
Voglibose,Gefapixant,The therapeutic efficacy of Voglibose can be increased when used in combination with Gefapixant.,increase,no risk
Voglibose,Gemifloxacin,The therapeutic efficacy of Voglibose can be increased when used in combination with Gemifloxacin.,increase,no risk
Voglibose,Gliclazide,The risk or severity of hypoglycemia can be increased when Gliclazide is combined with Voglibose.,increase,risk
Voglibose,Glimepiride,The risk or severity of hypoglycemia can be increased when Glimepiride is combined with Voglibose.,increase,risk
Voglibose,Glipizide,The risk or severity of hypoglycemia can be increased when Glipizide is combined with Voglibose.,increase,risk
Voglibose,Gliquidone,The risk or severity of hypoglycemia can be increased when Gliquidone is combined with Voglibose.,increase,risk
Voglibose,Glyburide,The risk or severity of hypoglycemia can be increased when Glyburide is combined with Voglibose.,increase,risk
Voglibose,Glymidine,The therapeutic efficacy of Voglibose can be increased when used in combination with Glymidine.,increase,no risk
Voglibose,Goserelin,The therapeutic efficacy of Voglibose can be decreased when used in combination with Goserelin.,decrease,no risk
Voglibose,Grepafloxacin,The therapeutic efficacy of Voglibose can be increased when used in combination with Grepafloxacin.,increase,no risk
Voglibose,Halcinonide,The risk or severity of hyperglycemia can be increased when Halcinonide is combined with Voglibose.,increase,risk
Voglibose,Haloperidol,The therapeutic efficacy of Voglibose can be decreased when used in combination with Haloperidol.,decrease,no risk
Voglibose,Histrelin,The therapeutic efficacy of Voglibose can be decreased when used in combination with Histrelin.,decrease,no risk
Voglibose,Hydrochlorothiazide,The therapeutic efficacy of Voglibose can be decreased when used in combination with Hydrochlorothiazide.,decrease,no risk
Voglibose,Hydrocortisone,The risk or severity of hyperglycemia can be increased when Hydrocortisone is combined with Voglibose.,increase,risk
Voglibose,Hydrocortisone acetate,The risk or severity of hyperglycemia can be increased when Hydrocortisone acetate is combined with Voglibose.,increase,risk
Voglibose,Hydrocortisone butyrate,The risk or severity of hyperglycemia can be increased when Hydrocortisone butyrate is combined with Voglibose.,increase,risk
Voglibose,Hydrocortisone cypionate,The risk or severity of hyperglycemia can be increased when Hydrocortisone cypionate is combined with Voglibose.,increase,risk
Voglibose,Hydrocortisone probutate,The risk or severity of hyperglycemia can be increased when Hydrocortisone probutate is combined with Voglibose.,increase,risk
Voglibose,Hydrocortisone succinate,The risk or severity of hyperglycemia can be increased when Hydrocortisone succinate is combined with Voglibose.,increase,risk
Voglibose,Hydrocortisone valerate,The risk or severity of hyperglycemia can be increased when Hydrocortisone valerate is combined with Voglibose.,increase,risk
Voglibose,Hydroflumethiazide,The therapeutic efficacy of Voglibose can be decreased when used in combination with Hydroflumethiazide.,decrease,no risk
Voglibose,Hydroxychloroquine,The therapeutic efficacy of Voglibose can be increased when used in combination with Hydroxychloroquine.,increase,no risk
Voglibose,Hydroxyprogesterone caproate,The therapeutic efficacy of Voglibose can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Voglibose,Ketotifen,The risk or severity of thrombocytopenia can be increased when Voglibose is combined with Ketotifen.,increase,risk
Voglibose,Octreotide,The therapeutic efficacy of Voglibose can be decreased when used in combination with Octreotide.,decrease,no risk
Voglibose,Ofloxacin,The therapeutic efficacy of Voglibose can be increased when used in combination with Ofloxacin.,increase,no risk
Voglibose,Olanzapine,The therapeutic efficacy of Voglibose can be decreased when used in combination with Olanzapine.,decrease,no risk
Voglibose,Olsalazine,Olsalazine may increase the hypoglycemic activities of Voglibose.,increase,no risk
Voglibose,Oxandrolone,Oxandrolone may increase the hypoglycemic activities of Voglibose.,increase,no risk
Voglibose,Oxprenolol,The therapeutic efficacy of Voglibose can be increased when used in combination with Oxprenolol.,increase,no risk
Voglibose,Oxymetholone,Oxymetholone may increase the hypoglycemic activities of Voglibose.,increase,no risk
Voglibose,Quetiapine,The therapeutic efficacy of Voglibose can be decreased when used in combination with Quetiapine.,decrease,no risk
Voglibose,Quinethazone,The therapeutic efficacy of Voglibose can be decreased when used in combination with Quinethazone.,decrease,no risk
Voglibose,Quinine,The risk or severity of hypoglycemia can be increased when Quinine is combined with Voglibose.,increase,risk
Voglibose,Quinupramine,Quinupramine may decrease the hypoglycemic activities of Voglibose.,decrease,no risk
Voglibose,Ubidecarenone,The risk or severity of hypoglycemia can be increased when Ubidecarenone is combined with Voglibose.,increase,risk
Voglibose,Udenafil,The therapeutic efficacy of Voglibose can be increased when used in combination with Udenafil.,increase,no risk
Voglibose,Ulobetasol,The risk or severity of hyperglycemia can be increased when Ulobetasol is combined with Voglibose.,increase,risk
Voglibose,Valdecoxib,The therapeutic efficacy of Voglibose can be increased when used in combination with Valdecoxib.,increase,no risk
Voglibose,Vamorolone,The risk or severity of hyperglycemia can be increased when Vamorolone is combined with Voglibose.,increase,risk
Voglibose,Vemurafenib,The therapeutic efficacy of Voglibose can be increased when used in combination with Vemurafenib.,increase,no risk
Voglibose,Venlafaxine,The risk or severity of hypoglycemia can be increased when Venlafaxine is combined with Voglibose.,increase,risk
Voglibose,Verapamil,The risk or severity of hypoglycemia can be increased when Verapamil is combined with Voglibose.,increase,risk
Voglibose,Vildagliptin,The risk or severity of hypoglycemia can be increased when Vildagliptin is combined with Voglibose.,increase,risk
Voglibose,Vorinostat,The therapeutic efficacy of Voglibose can be decreased when used in combination with Vorinostat.,decrease,no risk
Voglibose,Xylometazoline,The risk or severity of hypoglycemia can be increased when Xylometazoline is combined with Voglibose.,increase,risk
Voglibose,Ziconotide,The risk or severity of hypoglycemia can be increased when Ziconotide is combined with Voglibose.,increase,risk
Voglibose,Zimelidine,The risk or severity of hypoglycemia can be increased when Zimelidine is combined with Voglibose.,increase,risk
Voglibose,Ziprasidone,The therapeutic efficacy of Voglibose can be decreased when used in combination with Ziprasidone.,decrease,no risk
