DrugA,DrugB,Interaction,Mechanism,risk_level
Bethanidine,Xylometazoline,Xylometazoline may decrease the antihypertensive activities of Bethanidine.,decrease,no risk
Bethanidine,Yohimbine,Yohimbine may decrease the antihypertensive activities of Bethanidine.,decrease,no risk
Bethanidine,Ziprasidone,Ziprasidone may increase the antihypertensive activities of Bethanidine.,increase,no risk
Bethanidine,Zofenopril,Bethanidine may decrease the antihypertensive activities of Zofenopril.,decrease,no risk
Bethanidine,Zolmitriptan,Zolmitriptan may decrease the antihypertensive activities of Bethanidine.,decrease,no risk
Bethanidine,Zuclopenthixol,The therapeutic efficacy of Bethanidine can be decreased when used in combination with Zuclopenthixol.,decrease,no risk
Moxifloxacin,Gadobenic acid,The metabolism of Frovatriptan can be decreased when combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Galantamine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Gadobenic acid.,increase,risk
Moxifloxacin,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Galantamine is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Gatifloxacin is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Gepirone,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Gemifloxacin.,increase,risk
Moxifloxacin,Gilteritinib,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Glasdegib,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Gilteritinib.,increase,risk
Moxifloxacin,Gliclazide,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Glasdegib.,increase,risk
Moxifloxacin,Glimepiride,The therapeutic efficacy of Gliclazide can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Glipizide,The therapeutic efficacy of Glimepiride can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Gliquidone,The therapeutic efficacy of Glipizide can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Glyburide,The therapeutic efficacy of Gliquidone can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Glycol salicylate,The therapeutic efficacy of Glyburide can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Glymidine,Glycol salicylate may increase the neuroexcitatory activities of Moxifloxacin.,increase,no risk
Moxifloxacin,Goserelin,The therapeutic efficacy of Glymidine can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Granisetron,The risk or severity of QTc prolongation can be increased when Goserelin is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Granisetron.,increase,risk
Moxifloxacin,Guanabenz,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Grepafloxacin.,increase,risk
Moxifloxacin,Halofantrine,The metabolism of Guanabenz can be decreased when combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Haloperidol,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Halofantrine.,increase,risk
Moxifloxacin,Hetacillin,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Haloperidol.,increase,risk
Moxifloxacin,Histrelin,The serum concentration of Moxifloxacin can be increased when it is combined with Hetacillin.,increase,no risk
Moxifloxacin,Hydrochlorothiazide,The risk or severity of QTc prolongation can be increased when Histrelin is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydrocortisone,The risk or severity of QTc prolongation can be increased when Hydrochlorothiazide is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydrocortisone acetate,The risk or severity of tendinopathy can be increased when Hydrocortisone is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydrocortisone butyrate,The risk or severity of tendinopathy can be increased when Hydrocortisone acetate is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydrocortisone cypionate,The risk or severity of tendinopathy can be increased when Hydrocortisone butyrate is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydrocortisone succinate,The risk or severity of tendinopathy can be increased when Hydrocortisone cypionate is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydrotalcite,The risk or severity of tendinopathy can be increased when Hydrocortisone succinate is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hydroxychloroquine,Hydrotalcite can cause a decrease in the absorption of Moxifloxacin resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Moxifloxacin,Hydroxyzine,The risk or severity of QTc prolongation can be increased when Hydroxychloroquine is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Hyoscyamine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Hydroxyzine.,increase,risk
Moxifloxacin,Ketoconazole,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Ivosidenib.,increase,risk
Moxifloxacin,Ketoprofen,The risk or severity of QTc prolongation can be increased when Ketoconazole is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Ketorolac,Ketoprofen may increase the neuroexcitatory activities of Moxifloxacin.,increase,no risk
Moxifloxacin,Nabumetone,The serum concentration of Mycophenolic acid can be decreased when it is combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Nafcillin,The metabolism of Nabumetone can be decreased when combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Nalidixic acid,The serum concentration of Moxifloxacin can be increased when it is combined with Nafcillin.,increase,no risk
Moxifloxacin,Naproxen,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Nalidixic acid.,increase,risk
Moxifloxacin,Nateglinide,The metabolism of Naproxen can be decreased when combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Nelfinavir,The therapeutic efficacy of Nateglinide can be increased when used in combination with Moxifloxacin.,increase,no risk
Moxifloxacin,Nicardipine,The risk or severity of QTc prolongation can be increased when Nelfinavir is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Nifedipine,The risk or severity of QTc prolongation can be increased when Nicardipine is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Nilotinib,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Nifedipine.,increase,risk
Moxifloxacin,Nilvadipine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Nilotinib.,increase,risk
Moxifloxacin,Nimesulide,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Nilvadipine.,increase,risk
Moxifloxacin,Nimodipine,Nimesulide may increase the neuroexcitatory activities of Moxifloxacin.,increase,no risk
Moxifloxacin,Nitrendipine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Nimodipine.,increase,risk
Moxifloxacin,Nitrofurantoin,The risk or severity of QTc prolongation can be increased when Nitrendipine is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Nitroprusside,The therapeutic efficacy of Moxifloxacin can be decreased when used in combination with Nitrofurantoin.,decrease,no risk
Moxifloxacin,Norfloxacin,Nitroprusside can cause a decrease in the absorption of Moxifloxacin resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Moxifloxacin,Nortriptyline,The risk or severity of QTc prolongation can be increased when Norfloxacin is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Octreotide,The risk or severity of QTc prolongation can be increased when Nortriptyline is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Ofloxacin,The risk or severity of QTc prolongation can be increased when Octreotide is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Olanzapine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Ofloxacin.,increase,risk
Moxifloxacin,Olodaterol,The metabolism of Olanzapine can be decreased when combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Ondansetron,The risk or severity of QTc prolongation can be increased when Olodaterol is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Orphenadrine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Ondansetron.,increase,risk
Moxifloxacin,Oxacillin,The risk or severity of QTc prolongation can be increased when Orphenadrine is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Oxaliplatin,The serum concentration of Moxifloxacin can be increased when it is combined with Oxacillin.,increase,no risk
Moxifloxacin,Oxaprozin,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Moxifloxacin.,increase,risk
Moxifloxacin,Oxatomide,Oxaprozin may increase the neuroexcitatory activities of Moxifloxacin.,increase,no risk
Moxifloxacin,Oxetacaine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Oxatomide.,increase,risk
Moxifloxacin,Oxtriphylline,The risk or severity of methemoglobinemia can be increased when Moxifloxacin is combined with Oxetacaine.,increase,risk
Moxifloxacin,Oxybuprocaine,The metabolism of Oxtriphylline can be decreased when combined with Moxifloxacin.,decrease,no risk
Moxifloxacin,Oxyphenbutazone,The risk or severity of methemoglobinemia can be increased when Moxifloxacin is combined with Oxybuprocaine.,increase,risk
Moxifloxacin,Oxytocin,Oxyphenbutazone may increase the neuroexcitatory activities of Moxifloxacin.,increase,no risk
Moxifloxacin,Quetiapine,Prussian blue can cause a decrease in the absorption of Moxifloxacin resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Moxifloxacin,Quinapril,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Quetiapine.,increase,risk
Moxifloxacin,Quinidine,Quinapril can cause a decrease in the absorption of Moxifloxacin resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Moxifloxacin,Quinine,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Quinidine.,increase,risk
Moxifloxacin,Quizartinib,The risk or severity of QTc prolongation can be increased when Moxifloxacin is combined with Quinine.,increase,risk
Oxyphenonium,Galantamine,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Galantamine.,decrease,no risk
Oxyphenonium,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Gallamine triethiodide.,increase,risk
Oxyphenonium,Ginkgo biloba,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Oxyphenonium,Glucagon,Oxyphenonium may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Oxyphenonium,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Oxyphenonium.,decrease,no risk
Oxyphenonium,Glycopyrronium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Glycopyrronium.,increase,risk
Oxyphenonium,Guanabenz,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Guanabenz.,increase,risk
Oxyphenonium,Guanfacine,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Guanfacine.,increase,risk
Oxyphenonium,Hexafluronium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Hexafluronium.,increase,risk
Oxyphenonium,Hexocyclium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Hexocyclium.,increase,risk
Oxyphenonium,Homatropine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Homatropine.,increase,risk
Oxyphenonium,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Homatropine methylbromide.,increase,risk
Oxyphenonium,Huperzine A,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Huperzine A.,decrease,no risk
Oxyphenonium,Hydrochlorothiazide,The serum concentration of Hydrochlorothiazide can be increased when it is combined with Oxyphenonium.,increase,no risk
Oxyphenonium,Hydrocodone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Hydrocodone.,increase,risk
Oxyphenonium,Hydroflumethiazide,The serum concentration of Hydroflumethiazide can be increased when it is combined with Oxyphenonium.,increase,no risk
Oxyphenonium,Hydromorphone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Hydromorphone.,increase,risk
Oxyphenonium,Hyoscyamine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Hyoscyamine.,increase,risk
Oxyphenonium,Ketamine,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Ketamine.,decrease,no risk
Oxyphenonium,Nabilone,The risk or severity of Tachycardia and drowsiness can be increased when Oxyphenonium is combined with Nabilone.,increase,risk
Oxyphenonium,Nalbuphine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Nalbuphine.,increase,risk
Oxyphenonium,Naloxegol,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Naloxegol.,increase,risk
Oxyphenonium,Naltrexone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Naltrexone.,increase,risk
Oxyphenonium,Naphazoline,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Naphazoline.,increase,risk
Oxyphenonium,Neostigmine,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Neostigmine.,decrease,no risk
Oxyphenonium,Nicardipine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Nicardipine.,increase,risk
Oxyphenonium,Nicotine,The risk or severity of Tachycardia can be increased when Nicotine is combined with Oxyphenonium.,increase,risk
Oxyphenonium,Nizatidine,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Nizatidine.,decrease,no risk
Oxyphenonium,Norepinephrine,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Norepinephrine.,increase,risk
Oxyphenonium,Normethadone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Normethadone.,increase,risk
Oxyphenonium,Nortriptyline,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Nortriptyline.,increase,risk
Oxyphenonium,Nylidrin,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Nylidrin.,increase,risk
Oxyphenonium,Olanzapine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Olanzapine.,increase,risk
Oxyphenonium,Oliceridine,"The risk or severity of urinary retention, reduced gastrointestinal motility, and constipation can be increased when Oxyphenonium is combined with Oliceridine.",increase,risk
Oxyphenonium,Olodaterol,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Olodaterol.,increase,risk
Oxyphenonium,Opium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Opium.,increase,risk
Oxyphenonium,Orciprenaline,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Orciprenaline.,increase,risk
Oxyphenonium,Orphenadrine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Orphenadrine.,increase,risk
Oxyphenonium,Oxybutynin,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Oxybutynin.,increase,risk
Oxyphenonium,Oxycodone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Oxycodone.,increase,risk
Oxyphenonium,Oxymetazoline,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Oxymetazoline.,increase,risk
Oxyphenonium,Oxymorphone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Oxymorphone.,increase,risk
Oxyphenonium,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Oxyphencyclimine.,increase,risk
Oxyphenonium,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Oxyphenonium.,decrease,no risk
Oxyphenonium,Quetiapine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Quetiapine.,increase,risk
Oxyphenonium,Quinethazone,The serum concentration of Quinethazone can be increased when it is combined with Oxyphenonium.,increase,no risk
Oxyphenonium,Quinidine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Quinidine.,increase,risk
Oxyphenonium,Quinupramine,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Quinupramine.,increase,risk
Oxyphenonium,Umeclidinium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Umeclidinium.,increase,risk
Oxyphenonium,Vecuronium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Vecuronium.,increase,risk
Oxyphenonium,Venlafaxine,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Venlafaxine.,increase,risk
Oxyphenonium,Vilanterol,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Vilanterol.,increase,risk
Oxyphenonium,Xamoterol,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Xamoterol.,increase,risk
Oxyphenonium,Xylometazoline,The risk or severity of Tachycardia can be increased when Oxyphenonium is combined with Xylometazoline.,increase,risk
Oxyphenonium,Ziprasidone,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Ziprasidone.,increase,risk
Nelfinavir,Bepridil,The metabolism of Bepridil can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Berotralstat,The serum concentration of Berotralstat can be increased when it is combined with Nelfinavir.,increase,no risk
Nelfinavir,Betamethasone,The metabolism of Betamethasone can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Betamethasone phosphate,The metabolism of Betamethasone phosphate can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bexagliflozin,The metabolism of Bexagliflozin can be increased when combined with Nelfinavir.,increase,no risk
Nelfinavir,Bexarotene,The metabolism of Bexarotene can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bezafibrate,The metabolism of Bezafibrate can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bicalutamide,The metabolism of Bicalutamide can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bictegravir,The metabolism of Bictegravir can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bilastine,The risk or severity of QTc prolongation can be increased when Nelfinavir is combined with Bilastine.,increase,risk
Nelfinavir,Bimekizumab,The metabolism of Nelfinavir can be increased when combined with Bimekizumab.,increase,no risk
Nelfinavir,Binimetinib,The metabolism of Binimetinib can be increased when combined with Nelfinavir.,increase,no risk
Nelfinavir,Bismuth subnitrate,Bismuth subnitrate can cause a decrease in the absorption of Nelfinavir resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Nelfinavir,Bisoprolol,The metabolism of Bisoprolol can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Boceprevir,The metabolism of Boceprevir can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bortezomib,The metabolism of Bortezomib can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bosentan,The serum concentration of Bosentan can be increased when it is combined with Nelfinavir.,increase,no risk
Nelfinavir,Bosutinib,The serum concentration of Bosutinib can be increased when it is combined with Nelfinavir.,increase,no risk
Nelfinavir,Brentuximab vedotin,The metabolism of Brentuximab vedotin can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bretylium,The risk or severity of QTc prolongation can be increased when Nelfinavir is combined with Bretylium.,increase,risk
Nelfinavir,Brexpiprazole,The metabolism of Brexpiprazole can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Brigatinib,The metabolism of Brigatinib can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Brincidofovir,The serum concentration of Brincidofovir can be increased when it is combined with Nelfinavir.,increase,no risk
Nelfinavir,Brivaracetam,The metabolism of Brivaracetam can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bromocriptine,The serum concentration of Bromocriptine can be increased when it is combined with Nelfinavir.,increase,no risk
Nelfinavir,Brompheniramine,The metabolism of Brompheniramine can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Buclizine,The risk or severity of QTc prolongation can be increased when Nelfinavir is combined with Buclizine.,increase,risk
Nelfinavir,Budesonide,The metabolism of Budesonide can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bupivacaine,The metabolism of Bupivacaine can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Buprenorphine,The metabolism of Buprenorphine can be decreased when combined with Nelfinavir.,decrease,no risk
Nelfinavir,Bupropion,The serum concentration of Bupropion can be increased when it is combined with Nelfinavir.,increase,no risk
Nelfinavir,Buserelin,The risk or severity of QTc prolongation can be increased when Nelfinavir is combined with Buserelin.,increase,risk
Nelfinavir,Buspirone,The metabolism of Buspirone can be decreased when combined with Nelfinavir.,decrease,no risk
