DrugA,DrugB,Interaction,Mechanism,risk_level
Mifepristone,Haloperidol,The serum concentration of Halofantrine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Halothane,The risk or severity of QTc prolongation can be increased when Mifepristone is combined with Haloperidol.,increase,risk
Mifepristone,Heparin,The metabolism of Halothane can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Hetacillin,The risk or severity of adverse effects can be increased when Mifepristone is combined with Heparin.,increase,risk
Mifepristone,Histrelin,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Hetacillin.,decrease,no risk
Mifepristone,Hydrochlorothiazide,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Histrelin.,decrease,no risk
Mifepristone,Hydrocodone,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Hydrochlorothiazide.,decrease,no risk
Mifepristone,Hydrocortamate,The metabolism of Hydrocodone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Hydrocortisone,The metabolism of Mifepristone can be increased when combined with Hydrocortamate.,increase,no risk
Mifepristone,Hydrocortisone acetate,The serum concentration of Hydrocortisone can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Hydrocortisone butyrate,The serum concentration of Hydrocortisone acetate can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Hydrocortisone cypionate,The serum concentration of Hydrocortisone butyrate can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Hydrocortisone phosphate,The serum concentration of Hydrocortisone cypionate can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Hydrocortisone probutate,The metabolism of Hydrocortisone phosphate can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Hydrocortisone succinate,The risk or severity of hyperglycemia can be increased when Hydrocortisone probutate is combined with Mifepristone.,increase,risk
Mifepristone,Hydrocortisone valerate,The serum concentration of Hydrocortisone succinate can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Hydroflumethiazide,The risk or severity of hyperglycemia can be increased when Hydrocortisone valerate is combined with Mifepristone.,increase,risk
Mifepristone,Hydromorphone,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Hydroflumethiazide.,decrease,no risk
Mifepristone,Hydroxychloroquine,The metabolism of Hydromorphone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Hydroxyprogesterone caproate,The serum concentration of Hydroxychloroquine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Hydroxyzine,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Mifepristone,Hyoscyamine,The risk or severity of QTc prolongation can be increased when Mifepristone is combined with Hydroxyzine.,increase,risk
Mifepristone,Ketamine,The metabolism of Ixazomib can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Ketoconazole,The serum concentration of Ketamine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Ketorolac,The metabolism of Mifepristone can be decreased when combined with Ketoconazole.,decrease,no risk
Mifepristone,Nabilone,The serum concentration of Mifepristone can be decreased when it is combined with Mycophenolic acid.,decrease,no risk
Mifepristone,Nabumetone,The metabolism of Nabilone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Nadolol,The metabolism of Nabumetone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Nadroparin,The therapeutic efficacy of Mifepristone can be increased when used in combination with Nadolol.,increase,no risk
Mifepristone,Nafcillin,The risk or severity of adverse effects can be increased when Mifepristone is combined with Nadroparin.,increase,risk
Mifepristone,Nalidixic acid,The metabolism of Mifepristone can be increased when combined with Nafcillin.,increase,no risk
Mifepristone,Naloxegol,The risk or severity of QTc prolongation can be increased when Nalidixic acid is combined with Mifepristone.,increase,risk
Mifepristone,Nandrolone decanoate,The serum concentration of Naloxegol can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Nandrolone phenpropionate,Nandrolone decanoate may increase the hypoglycemic activities of Mifepristone.,increase,no risk
Mifepristone,Naproxen,Nandrolone phenpropionate may increase the hypoglycemic activities of Mifepristone.,increase,no risk
Mifepristone,Nateglinide,The serum concentration of Naproxen can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Nebivolol,The risk or severity of hypoglycemia can be increased when Nateglinide is combined with Mifepristone.,increase,risk
Mifepristone,Nefazodone,The therapeutic efficacy of Mifepristone can be increased when used in combination with Nebivolol.,increase,no risk
Mifepristone,Nelfinavir,The metabolism of Mifepristone can be decreased when combined with Nefazodone.,decrease,no risk
Mifepristone,Neratinib,The metabolism of Mifepristone can be decreased when combined with Nelfinavir.,decrease,no risk
Mifepristone,Netupitant,The metabolism of Neratinib can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Nevirapine,The metabolism of Mifepristone can be decreased when combined with Netupitant.,decrease,no risk
Mifepristone,Niacin,The metabolism of Nevirapine can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Nialamide,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Niacin.,decrease,no risk
Mifepristone,Nicardipine,Nialamide may increase the hypoglycemic activities of Mifepristone.,increase,no risk
Mifepristone,Nicergoline,The serum concentration of Nicardipine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Niclosamide,The serum concentration of Nicergoline can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Nifedipine,The metabolism of Niclosamide can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Nilotinib,The risk or severity of QTc prolongation can be increased when Nifedipine is combined with Mifepristone.,increase,risk
Mifepristone,Nilvadipine,The metabolism of Mifepristone can be decreased when combined with Nilotinib.,decrease,no risk
Mifepristone,Nimesulide,The risk or severity of QTc prolongation can be increased when Nilvadipine is combined with Mifepristone.,increase,risk
Mifepristone,Nimodipine,The risk or severity of hypoglycemia can be increased when Nimesulide is combined with Mifepristone.,increase,risk
Mifepristone,Nintedanib,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Mifepristone.,increase,risk
Mifepristone,Nirogacestat,The serum concentration of Nintedanib can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Nisoldipine,The metabolism of Nirogacestat can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Nitrazepam,The metabolism of Nisoldipine can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Nitrendipine,The metabolism of Mifepristone can be increased when combined with Nitrazepam.,increase,no risk
Mifepristone,Nitrofurantoin,The risk or severity of QTc prolongation can be increased when Nitrendipine is combined with Mifepristone.,increase,risk
Mifepristone,Nomegestrol,Nitrofurantoin may decrease the excretion rate of Mifepristone which could result in a higher serum level.,decrease,no risk
Mifepristone,Nomegestrol acetate,The metabolism of Nomegestrol can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Norelgestromin,The metabolism of Nomegestrol acetate can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Norethisterone,The metabolism of Norelgestromin can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Norethynodrel,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Norethisterone.,decrease,no risk
Mifepristone,Norfloxacin,The metabolism of Norethynodrel can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Norgestimate,The therapeutic efficacy of Mifepristone can be increased when used in combination with Norfloxacin.,increase,no risk
Mifepristone,Norgestrel,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Norgestimate.,decrease,no risk
Mifepristone,Nortriptyline,The metabolism of Norgestrel can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Nylidrin,The serum concentration of Nortriptyline can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Obeticholic acid,The risk or severity of hypoglycemia can be increased when Nylidrin is combined with Mifepristone.,increase,risk
Mifepristone,Octreotide,The therapeutic efficacy of Obeticholic acid can be decreased when used in combination with Mifepristone.,decrease,no risk
Mifepristone,Ofloxacin,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Octreotide.,decrease,no risk
Mifepristone,Olanzapine,The risk or severity of QTc prolongation can be increased when Ofloxacin is combined with Mifepristone.,increase,risk
Mifepristone,Olaparib,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Olanzapine.,decrease,no risk
Mifepristone,Oliceridine,The metabolism of Olaparib can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Olmesartan,The serum concentration of Oliceridine can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Olodaterol,Olmesartan may decrease the excretion rate of Mifepristone which could result in a higher serum level.,decrease,no risk
Mifepristone,Olsalazine,The serum concentration of Olodaterol can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Olutasidenib,Olsalazine may increase the hypoglycemic activities of Mifepristone.,increase,no risk
Mifepristone,Omadacycline,The metabolism of Mifepristone can be increased when combined with Olutasidenib.,increase,no risk
Mifepristone,Omaveloxolone,The serum concentration of Omadacycline can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Ombitasvir,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Omaveloxolone.,decrease,no risk
Mifepristone,Ondansetron,The serum concentration of Ombitasvir can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Opium,The risk or severity of QTc prolongation can be increased when Ondansetron is combined with Mifepristone.,increase,risk
Mifepristone,Oritavancin,The metabolism of Opium can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Orphenadrine,The metabolism of Mifepristone can be increased when combined with Oritavancin.,increase,no risk
Mifepristone,Osilodrostat,The risk or severity of QTc prolongation can be increased when Orphenadrine is combined with Mifepristone.,increase,risk
Mifepristone,Osimertinib,The metabolism of Mifepristone can be decreased when combined with Osilodrostat.,decrease,no risk
Mifepristone,Ospemifene,The serum concentration of Osimertinib can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Ouabain,The metabolism of Ospemifene can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Ox bile extract,The excretion of Ouabain can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Oxacillin,The therapeutic efficacy of Ox bile extract can be decreased when used in combination with Mifepristone.,decrease,no risk
Mifepristone,Oxaliplatin,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Oxacillin.,decrease,no risk
Mifepristone,Oxandrolone,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Mifepristone.,increase,risk
Mifepristone,Oxatomide,Oxandrolone may increase the hypoglycemic activities of Mifepristone.,increase,no risk
Mifepristone,Oxcarbazepine,The risk or severity of QTc prolongation can be increased when Oxatomide is combined with Mifepristone.,increase,risk
Mifepristone,Oxprenolol,The metabolism of Mifepristone can be increased when combined with Oxcarbazepine.,increase,no risk
Mifepristone,Oxybutynin,The therapeutic efficacy of Mifepristone can be increased when used in combination with Oxprenolol.,increase,no risk
Mifepristone,Oxycodone,The metabolism of Oxybutynin can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Oxymetholone,The metabolism of Oxycodone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Oxymorphone,Oxymetholone may increase the hypoglycemic activities of Mifepristone.,increase,no risk
Mifepristone,Oxytetracycline,The metabolism of Oxymorphone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Oxytocin,The serum concentration of Mifepristone can be decreased when it is combined with Oxytetracycline.,decrease,no risk
Mifepristone,Ozanimod,The risk or severity of QTc prolongation can be increased when Oxytocin is combined with Mifepristone.,increase,risk
Mifepristone,Quetiapine,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Pseudoephedrine.,decrease,no risk
Mifepristone,Quinethazone,The risk or severity of QTc prolongation can be increased when Quetiapine is combined with Mifepristone.,increase,risk
Mifepristone,Quinidine,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Quinethazone.,decrease,no risk
Mifepristone,Quinine,The serum concentration of Quinidine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Quinupramine,The serum concentration of Quinine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Quizartinib,Quinupramine may decrease the hypoglycemic activities of Mifepristone.,decrease,no risk
Mifepristone,Ubidecarenone,The serum concentration of Tucatinib can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Ubrogepant,The risk or severity of hypoglycemia can be increased when Ubidecarenone is combined with Mifepristone.,increase,risk
Mifepristone,Udenafil,The serum concentration of Ubrogepant can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Ulipristal,The therapeutic efficacy of Mifepristone can be increased when used in combination with Udenafil.,increase,no risk
Mifepristone,Ulobetasol,The metabolism of Ulipristal can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Umeclidinium,The risk or severity of hyperglycemia can be increased when Ulobetasol is combined with Mifepristone.,increase,risk
Mifepristone,Urokinase,The serum concentration of Umeclidinium can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Ursodeoxycholic acid,The risk or severity of adverse effects can be increased when Mifepristone is combined with Urokinase.,increase,risk
Mifepristone,Vadadustat,The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Mifepristone.,decrease,no risk
Mifepristone,Valbenazine,The serum concentration of Mifepristone can be increased when it is combined with Vadadustat.,increase,no risk
Mifepristone,Valdecoxib,The metabolism of Valbenazine can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Valproic acid,The metabolism of Valdecoxib can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Valsartan,The metabolism of Mifepristone can be increased when combined with Valproic acid.,increase,no risk
Mifepristone,Vamorolone,The metabolism of Valsartan can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Vandetanib,The serum concentration of Vamorolone can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Vardenafil,The metabolism of Vandetanib can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Velpatasvir,The metabolism of Vardenafil can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Vemurafenib,The serum concentration of Velpatasvir can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Venetoclax,The serum concentration of Vemurafenib can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Venlafaxine,The serum concentration of Venetoclax can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Verapamil,The risk or severity of hypoglycemia can be increased when Venlafaxine is combined with Mifepristone.,increase,risk
Mifepristone,Vernakalant,The metabolism of Mifepristone can be decreased when combined with Verapamil.,decrease,no risk
Mifepristone,Vigabatrin,The risk or severity of QTc prolongation can be increased when Vernakalant is combined with Mifepristone.,increase,risk
Mifepristone,Vilanterol,The metabolism of Mifepristone can be increased when combined with Vigabatrin.,increase,no risk
Mifepristone,Vilazodone,The risk or severity of QTc prolongation and ventricular arrhythmias can be increased when Vilanterol is combined with Mifepristone.,increase,risk
Mifepristone,Vildagliptin,The metabolism of Vilazodone can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Viloxazine,The risk or severity of hypoglycemia can be increased when Mifepristone is combined with Vildagliptin.,increase,risk
Mifepristone,Vinblastine,The metabolism of Mifepristone can be decreased when combined with Viloxazine.,decrease,no risk
Mifepristone,Vincristine,The serum concentration of Vinblastine can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Vindesine,The serum concentration of Vincristine can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Vinflunine,The metabolism of Vindesine can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Vinorelbine,The serum concentration of Vinflunine can be decreased when it is combined with Mifepristone.,decrease,no risk
Mifepristone,Vitamin E,The metabolism of Vinorelbine can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Voclosporin,The metabolism of Mifepristone can be increased when combined with Vitamin E.,increase,no risk
Mifepristone,Vonoprazan,The serum concentration of Voclosporin can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Vorapaxar,The metabolism of Vonoprazan can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Voriconazole,The risk or severity of adverse effects can be increased when Mifepristone is combined with Vorapaxar.,increase,risk
Mifepristone,Vorinostat,The metabolism of Mifepristone can be decreased when combined with Voriconazole.,decrease,no risk
Mifepristone,Vortioxetine,The therapeutic efficacy of Mifepristone can be decreased when used in combination with Vorinostat.,decrease,no risk
Mifepristone,Voxelotor,The serum concentration of Vortioxetine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Voxilaprevir,The serum concentration of Voxelotor can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Warfarin,The serum concentration of Voxilaprevir can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Ximelagatran,The serum concentration of Warfarin can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Xylometazoline,The risk or severity of adverse effects can be increased when Mifepristone is combined with Ximelagatran.,increase,risk
Mifepristone,Yohimbine,The risk or severity of hypoglycemia can be increased when Xylometazoline is combined with Mifepristone.,increase,risk
Mifepristone,Zafirlukast,The metabolism of Yohimbine can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Zaleplon,The metabolism of Zafirlukast can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Zanubrutinib,The metabolism of Mifepristone can be increased when combined with Zaleplon.,increase,no risk
Mifepristone,Zavegepant,The metabolism of Zanubrutinib can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Ziconotide,The serum concentration of Zavegepant can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Zidovudine,The risk or severity of hypoglycemia can be increased when Ziconotide is combined with Mifepristone.,increase,risk
Mifepristone,Zileuton,The serum concentration of Zidovudine can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Zimelidine,The metabolism of Zileuton can be decreased when combined with Mifepristone.,decrease,no risk
Mifepristone,Ziprasidone,The risk or severity of hypoglycemia can be increased when Zimelidine is combined with Mifepristone.,increase,risk
Mifepristone,Zolpidem,The risk or severity of QTc prolongation can be increased when Mifepristone is combined with Ziprasidone.,increase,risk
Mifepristone,Zonisamide,The metabolism of Zolpidem can be increased when combined with Mifepristone.,increase,no risk
Mifepristone,Zopiclone,The metabolism of Mifepristone can be increased when combined with Zonisamide.,increase,no risk
Mifepristone,Zuclopenthixol,The serum concentration of Zopiclone can be increased when it is combined with Mifepristone.,increase,no risk
Mifepristone,Zuranolone,The risk or severity of QTc prolongation can be increased when Mifepristone is combined with Zuclopenthixol.,increase,risk
Brompheniramine,Butabarbital,The risk or severity of CNS depression can be increased when Butabarbital is combined with Brompheniramine.,increase,risk
Brompheniramine,Butalbital,The risk or severity of CNS depression can be increased when Butalbital is combined with Brompheniramine.,increase,risk
Brompheniramine,Butaperazine,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Butaperazine.,increase,risk
Brompheniramine,Butobarbital,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Butobarbital.,increase,risk
Brompheniramine,Butorphanol,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Butorphanol.,increase,risk
Brompheniramine,Butriptyline,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Butriptyline.,increase,risk
Brompheniramine,Butylscopolamine,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Butylscopolamine.,increase,risk
Brompheniramine,Gabapentin,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Gabapentin.,increase,risk
Brompheniramine,Gabapentin enacarbil,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Gabapentin enacarbil.,increase,risk
Brompheniramine,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Gadobenic acid.,increase,risk
Brompheniramine,Galantamine,The therapeutic efficacy of Brompheniramine can be decreased when used in combination with Galantamine.,decrease,no risk
Brompheniramine,Gallamine triethiodide,The risk or severity of CNS depression can be increased when Gallamine triethiodide is combined with Brompheniramine.,increase,risk
Brompheniramine,Ganaxolone,"The risk or severity of sedation, somnolence, and CNS depression can be increased when Brompheniramine is combined with Ganaxolone.",increase,risk
Brompheniramine,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Gatifloxacin.,increase,risk
Brompheniramine,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Gemifloxacin.,increase,risk
Brompheniramine,Gepirone,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Brompheniramine.,increase,risk
Brompheniramine,Gilteritinib,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Gilteritinib.,increase,risk
Brompheniramine,Ginkgo biloba,The therapeutic efficacy of Brompheniramine can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Brompheniramine,Glasdegib,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Glasdegib.,increase,risk
Brompheniramine,Glucagon,Brompheniramine may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Brompheniramine,Glutethimide,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Glutethimide.,increase,risk
Brompheniramine,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Brompheniramine.,decrease,no risk
Brompheniramine,Glycopyrronium,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Glycopyrronium.,increase,risk
Brompheniramine,Golimumab,The metabolism of Brompheniramine can be increased when combined with Golimumab.,increase,no risk
Brompheniramine,Goserelin,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Goserelin.,increase,risk
Brompheniramine,Granisetron,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Granisetron.,increase,risk
Brompheniramine,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Grepafloxacin.,increase,risk
Brompheniramine,Guanabenz,The risk or severity of Tachycardia can be increased when Guanabenz is combined with Brompheniramine.,increase,risk
Brompheniramine,Guanfacine,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Guanfacine.,increase,risk
Brompheniramine,Halazepam,The risk or severity of CNS depression can be increased when Halazepam is combined with Brompheniramine.,increase,risk
Brompheniramine,Halofantrine,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Halofantrine.,increase,risk
Brompheniramine,Haloperidol,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Haloperidol.,increase,risk
Brompheniramine,Halothane,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Halothane.,increase,risk
Brompheniramine,Hexafluronium,The risk or severity of CNS depression can be increased when Brompheniramine is combined with Hexafluronium.,increase,risk
Brompheniramine,Hexocyclium,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Hexocyclium.,increase,risk
Brompheniramine,Histrelin,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Histrelin.,increase,risk
Brompheniramine,Homatropine,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Homatropine.,increase,risk
Brompheniramine,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Homatropine methylbromide is combined with Brompheniramine.,increase,risk
Brompheniramine,Huperzine A,The therapeutic efficacy of Brompheniramine can be decreased when used in combination with Huperzine A.,decrease,no risk
Brompheniramine,Hyaluronidase,The therapeutic efficacy of Hyaluronidase can be decreased when used in combination with Brompheniramine.,decrease,no risk
Brompheniramine,Hyaluronidase (human recombinant),The therapeutic efficacy of Hyaluronidase (human recombinant) can be decreased when used in combination with Brompheniramine.,decrease,no risk
Brompheniramine,Hyaluronidase (ovine),The therapeutic efficacy of Hyaluronidase (ovine) can be decreased when used in combination with Brompheniramine.,decrease,no risk
Brompheniramine,Hydrochlorothiazide,The serum concentration of Hydrochlorothiazide can be increased when it is combined with Brompheniramine.,increase,no risk
Brompheniramine,Hydrocortisone,The metabolism of Brompheniramine can be increased when combined with Hydrocortisone.,increase,no risk
Brompheniramine,Hydroflumethiazide,The serum concentration of Hydroflumethiazide can be increased when it is combined with Brompheniramine.,increase,no risk
Brompheniramine,Hydromorphone,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Hydromorphone.,increase,risk
Brompheniramine,Hydroxychloroquine,The risk or severity of QTc prolongation can be increased when Brompheniramine is combined with Hydroxychloroquine.,increase,risk
