DrugA,DrugB,Interaction,Mechanism,risk_level
Riociguat,Nimesulide,The therapeutic efficacy of Riociguat can be decreased when used in combination with Nimesulide.,decrease,no risk
Riociguat,Nimodipine,Nimodipine may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Nintedanib,The serum concentration of Nintedanib can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Nirogacestat,The serum concentration of Riociguat can be increased when it is combined with Nirogacestat.,increase,no risk
Riociguat,Nisoldipine,Nisoldipine may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Nitrendipine,Nitrendipine may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Nitric Oxide,The risk or severity of adverse effects can be increased when Nitric Oxide is combined with Riociguat.,increase,risk
Riociguat,Nitroglycerin,Nitroglycerin may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Nitroprusside,Nitroprusside may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Nitrous acid,The risk or severity of adverse effects can be increased when Riociguat is combined with Nitrous acid.,increase,risk
Riociguat,Nitrous oxide,Nitrous oxide may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Nizatidine,Nizatidine can cause a decrease in the absorption of Riociguat resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Riociguat,Norepinephrine,Norepinephrine may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Norgestimate,The serum concentration of Riociguat can be increased when it is combined with Norgestimate.,increase,no risk
Riociguat,Nortriptyline,The serum concentration of Nortriptyline can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Novobiocin,Novobiocin may decrease the excretion rate of Riociguat which could result in a higher serum level.,decrease,no risk
Riociguat,Nylidrin,Nylidrin may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Obinutuzumab,Riociguat may increase the hypotensive activities of Obinutuzumab.,increase,no risk
Riociguat,Olanzapine,The risk or severity of adverse effects can be increased when Olanzapine is combined with Riociguat.,increase,risk
Riociguat,Olmesartan,Olmesartan may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Olodaterol,The metabolism of Olodaterol can be decreased when combined with Riociguat.,decrease,no risk
Riociguat,Omadacycline,The serum concentration of Omadacycline can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Omaveloxolone,The serum concentration of Riociguat can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Riociguat,Ombitasvir,The metabolism of Ombitasvir can be decreased when combined with Riociguat.,decrease,no risk
Riociguat,Omeprazole,Omeprazole can cause a decrease in the absorption of Riociguat resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Riociguat,Opicapone,The risk or severity of adverse effects can be increased when Riociguat is combined with Opicapone.,increase,risk
Riociguat,Orciprenaline,Orciprenaline may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Osimertinib,Osimertinib may decrease the excretion rate of Riociguat which could result in a higher serum level.,decrease,no risk
Riociguat,Oteseconazole,The serum concentration of Riociguat can be increased when it is combined with Oteseconazole.,increase,no risk
Riociguat,Oxaprozin,The therapeutic efficacy of Riociguat can be decreased when used in combination with Oxaprozin.,decrease,no risk
Riociguat,Oxprenolol,Oxprenolol may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Oxtriphylline,Oxtriphylline may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Oxybutynin,The metabolism of Riociguat can be decreased when combined with Oxybutynin.,decrease,no risk
Riociguat,Oxymetazoline,The therapeutic efficacy of Riociguat can be decreased when used in combination with Oxymetazoline.,decrease,no risk
Riociguat,Oxyphenbutazone,The therapeutic efficacy of Riociguat can be decreased when used in combination with Oxyphenbutazone.,decrease,no risk
Riociguat,Ozanimod,The metabolism of Ozanimod can be decreased when combined with Riociguat.,decrease,no risk
Riociguat,Quetiapine,Quetiapine may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Quinapril,Quinapril may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Quinidine,The serum concentration of Riociguat can be increased when it is combined with Quinidine.,increase,no risk
Riociguat,Quinine,The metabolism of Riociguat can be decreased when combined with Quinine.,decrease,no risk
Riociguat,Quinupramine,Quinupramine may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Quizartinib,The serum concentration of Riociguat can be increased when it is combined with Quizartinib.,increase,no risk
Riociguat,Ubrogepant,The serum concentration of Ubrogepant can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Udenafil,Udenafil may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Umbralisib,The serum concentration of Riociguat can be increased when it is combined with Umbralisib.,increase,no risk
Riociguat,Umeclidinium,The serum concentration of Umeclidinium can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Unoprostone,Unoprostone may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Vadadustat,The serum concentration of Riociguat can be increased when it is combined with Vadadustat.,increase,no risk
Riociguat,Valdecoxib,The therapeutic efficacy of Riociguat can be decreased when used in combination with Valdecoxib.,decrease,no risk
Riociguat,Valsartan,Valsartan may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Vandetanib,Vandetanib may decrease the excretion rate of Riociguat which could result in a higher serum level.,decrease,no risk
Riociguat,Vardenafil,Vardenafil may increase the hypotensive activities of Riociguat.,increase,no risk
Riociguat,Velpatasvir,Velpatasvir may decrease the excretion rate of Riociguat which could result in a higher serum level.,decrease,no risk
Riociguat,Vemurafenib,The serum concentration of Riociguat can be increased when it is combined with Vemurafenib.,increase,no risk
Riociguat,Venetoclax,The metabolism of Riociguat can be decreased when combined with Venetoclax.,decrease,no risk
Riociguat,Venlafaxine,Venlafaxine may increase the excretion rate of Riociguat which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Riociguat,Verapamil,The metabolism of Riociguat can be decreased when combined with Verapamil.,decrease,no risk
Riociguat,Vericiguat,The therapeutic efficacy of Vericiguat can be increased when used in combination with Riociguat.,increase,no risk
Riociguat,Vilanterol,Vilanterol may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Vilazodone,Vilazodone may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Viloxazine,The metabolism of Riociguat can be decreased when combined with Viloxazine.,decrease,no risk
Riociguat,Vinblastine,The serum concentration of Vinblastine can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Vincristine,The serum concentration of Vincristine can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Vinflunine,The serum concentration of Vinflunine can be increased when it is combined with Riociguat.,increase,no risk
Riociguat,Vismodegib,Vismodegib may decrease the excretion rate of Riociguat which could result in a higher serum level.,decrease,no risk
Riociguat,Voclosporin,The serum concentration of Riociguat can be increased when it is combined with Voclosporin.,increase,no risk
Riociguat,Vonoprazan,Vonoprazan can cause a decrease in the absorption of Riociguat resulting in a reduced serum concentration and potentially a decrease in efficacy.,decrease,no risk
Riociguat,Vorapaxar,The serum concentration of Riociguat can be increased when it is combined with Vorapaxar.,increase,no risk
Riociguat,Voriconazole,The serum concentration of Riociguat can be increased when it is combined with Voriconazole.,increase,no risk
Riociguat,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Riociguat.,decrease,no risk
Riociguat,Voxilaprevir,Voxilaprevir may decrease the excretion rate of Riociguat which could result in a higher serum level.,decrease,no risk
Riociguat,Xamoterol,Xamoterol may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Xylometazoline,Xylometazoline may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Yohimbine,Yohimbine may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Zidovudine,The metabolism of Riociguat can be decreased when combined with Zidovudine.,decrease,no risk
Riociguat,Zimelidine,The metabolism of Riociguat can be decreased when combined with Zimelidine.,decrease,no risk
Riociguat,Ziprasidone,Ziprasidone may increase the antihypertensive activities of Riociguat.,increase,no risk
Riociguat,Zofenopril,Riociguat may increase the hypotensive activities of Zofenopril.,increase,no risk
Riociguat,Zolmitriptan,Zolmitriptan may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Riociguat,Zonisamide,The serum concentration of Riociguat can be increased when it is combined with Zonisamide.,increase,no risk
Riociguat,Zopiclone,The metabolism of Riociguat can be decreased when combined with Zopiclone.,decrease,no risk
Riociguat,Zuclopenthixol,Zuclopenthixol may decrease the antihypertensive activities of Riociguat.,decrease,no risk
Macitentan,Brivaracetam,Brivaracetam may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Bromazepam,Bromazepam may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Bromocriptine,Bromocriptine may decrease the antihypertensive activities of Macitentan.,decrease,no risk
Macitentan,Bromotheophylline,Bromotheophylline may increase the excretion rate of Macitentan which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Macitentan,Budesonide,Budesonide may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Bumadizone,The therapeutic efficacy of Macitentan can be decreased when used in combination with Bumadizone.,decrease,no risk
Macitentan,Bumetanide,Bumetanide may increase the excretion rate of Macitentan which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Macitentan,Bupivacaine,Bupivacaine may increase the hypotensive activities of Macitentan.,increase,no risk
Macitentan,Bupropion,Bupropion may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Buspirone,Buspirone may decrease the antihypertensive activities of Macitentan.,decrease,no risk
Macitentan,Butabarbital,Butabarbital may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Butriptyline,Butriptyline may decrease the antihypertensive activities of Macitentan.,decrease,no risk
Macitentan,Gabapentin enacarbil,Gabapentin enacarbil may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gadobenic acid,Gadobenic acid may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gadodiamide,Gadodiamide may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gadofosveset trisodium,Gadofosveset trisodium may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gadopentetic acid,Gadopentetic acid may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gadoteric acid,Macitentan may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Macitentan,Gadoteridol,Gadoteridol may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Ganciclovir,Ganciclovir may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gemcitabine,Gemcitabine may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gemfibrozil,Gemfibrozil may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Gentamicin,Macitentan may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Macitentan,Gimeracil,Macitentan may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Macitentan,Givosiran,Givosiran may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Glipizide,Glipizide may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Glofitamab,The serum concentration of Macitentan can be increased when it is combined with Glofitamab.,increase,no risk
Macitentan,Glycerol phenylbutyrate,Glycerol phenylbutyrate may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Glycol salicylate,The therapeutic efficacy of Macitentan can be decreased when used in combination with Glycol salicylate.,decrease,no risk
Macitentan,Golodirsen,Macitentan may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Macitentan,Goserelin,Goserelin may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Guanabenz,Guanabenz may decrease the antihypertensive activities of Macitentan.,decrease,no risk
Macitentan,Guanadrel,Guanadrel may increase the hypotensive activities of Macitentan.,increase,no risk
Macitentan,Guanethidine,Guanethidine may increase the hypotensive activities of Macitentan.,increase,no risk
Macitentan,Guanfacine,Guanfacine may decrease the antihypertensive activities of Macitentan.,decrease,no risk
Macitentan,Guanoxan,Macitentan may increase the hypotensive activities of Guanoxan.,increase,no risk
Macitentan,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Macitentan.,increase,no risk
Macitentan,Halothane,Halothane may decrease the antihypertensive activities of Macitentan.,decrease,no risk
Macitentan,Hydralazine,Hydralazine may increase the hypotensive activities of Macitentan.,increase,no risk
Macitentan,Hydrochlorothiazide,The therapeutic efficacy of Macitentan can be increased when used in combination with Hydrochlorothiazide.,increase,no risk
Macitentan,Hydroflumethiazide,The therapeutic efficacy of Macitentan can be increased when used in combination with Hydroflumethiazide.,increase,no risk
Macitentan,Hydromorphone,Hydromorphone may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Hydroxyethyl Starch,Macitentan may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Macitentan,Kanamycin,Macitentan may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Macitentan,Ketamine,Ketamine may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Ketazolam,Ketazolam may decrease the excretion rate of Macitentan which could result in a higher serum level.,decrease,no risk
Macitentan,Ketoconazole,The metabolism of Macitentan can be decreased when combined with Ketoconazole.,decrease,no risk
Macitentan,Ketoprofen,The therapeutic efficacy of Macitentan can be decreased when used in combination with Ketoprofen.,decrease,no risk
Macitentan,Ketorolac,The therapeutic efficacy of Macitentan can be decreased when used in combination with Ketorolac.,decrease,no risk
Luliconazole,Ubrogepant,The serum concentration of Ubrogepant can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Valproic acid,The serum concentration of Valproic acid can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Vilazodone,The serum concentration of Vilazodone can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Voclosporin,The metabolism of Voclosporin can be decreased when combined with Luliconazole.,decrease,no risk
Luliconazole,Voriconazole,The serum concentration of Voriconazole can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Vortioxetine,The serum concentration of Vortioxetine can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Voxelotor,The serum concentration of Voxelotor can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Zolpidem,The serum concentration of Zolpidem can be increased when it is combined with Luliconazole.,increase,no risk
Luliconazole,Zonisamide,The serum concentration of Zonisamide can be increased when it is combined with Luliconazole.,increase,no risk
Sofosbuvir,Bumetanide,Bumetanide may increase the excretion rate of Sofosbuvir which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Sofosbuvir,Buprenorphine,Buprenorphine may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Bupropion,Bupropion may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Buspirone,Buspirone may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Butabarbital,Butabarbital may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gabapentin enacarbil,Gabapentin enacarbil may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gadobenic acid,Gadobenic acid may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gadodiamide,Gadodiamide may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gadofosveset trisodium,Gadofosveset trisodium may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gadopentetic acid,Gadopentetic acid may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gadoteric acid,Sofosbuvir may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gadoteridol,Gadoteridol may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Ganciclovir,Ganciclovir may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gefitinib,Gefitinib may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gemcitabine,The serum concentration of Gemcitabine can be increased when it is combined with Sofosbuvir.,increase,no risk
Sofosbuvir,Gemfibrozil,Gemfibrozil may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gentamicin,Sofosbuvir may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gilteritinib,Gilteritinib may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Gimeracil,Sofosbuvir may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Givosiran,Givosiran may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Glasdegib,Glasdegib may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Glecaprevir,Glecaprevir may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Glipizide,Glipizide may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Glycerol phenylbutyrate,Glycerol phenylbutyrate may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Golodirsen,Sofosbuvir may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Goserelin,Goserelin may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Grazoprevir,Grazoprevir may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Guanethidine,Guanethidine may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Guanfacine,Guanfacine may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Haloperidol,Haloperidol may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Human adenovirus e serotype 4 strain cl-68578 antigen,The therapeutic efficacy of Human adenovirus e serotype 4 strain cl-68578 antigen can be decreased when used in combination with Sofosbuvir.,decrease,no risk
Sofosbuvir,Hydralazine,Hydralazine may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Sofosbuvir which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Sofosbuvir,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Sofosbuvir which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Sofosbuvir,Hydromorphone,Hydromorphone may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Hydroxyethyl Starch,Sofosbuvir may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Kanamycin,Sofosbuvir may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Ketamine,Ketamine may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Ketazolam,Ketazolam may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Ketoconazole,The serum concentration of Sofosbuvir can be increased when it is combined with Ketoconazole.,increase,no risk
Sofosbuvir,Ketoprofen,Ketoprofen may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Ketorolac,Ketorolac may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,N-acetyltyrosine,Sofosbuvir may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Nabumetone,Nabumetone may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Nadolol,Nadolol may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Naldemedine,Sofosbuvir may decrease the excretion rate of Naldemedine which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Nalmefene,Nalmefene may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Naloxone,Naloxone may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Naproxen,Naproxen may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
Sofosbuvir,Nateglinide,Nateglinide may decrease the excretion rate of Sofosbuvir which could result in a higher serum level.,decrease,no risk
