DrugA,DrugB,Interaction,Mechanism,risk_level
Neostigmine,Nicotine,The risk or severity of adverse effects can be increased when Neostigmine is combined with Nicotine.,increase,risk
Neostigmine,Nortriptyline,The therapeutic efficacy of Nortriptyline can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Olanzapine,The therapeutic efficacy of Olanzapine can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Orphenadrine,The therapeutic efficacy of Orphenadrine can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Oxprenolol,Neostigmine may increase the bradycardic activities of Oxprenolol.,increase,no risk
Neostigmine,Oxybuprocaine,Neostigmine may increase the neuromuscular blocking activities of Oxybuprocaine.,increase,no risk
Neostigmine,Oxybutynin,The therapeutic efficacy of Oxybutynin can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Oxyphencyclimine,The therapeutic efficacy of Oxyphencyclimine can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Oxyphenonium,The therapeutic efficacy of Oxyphenonium can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Quetiapine,The therapeutic efficacy of Quetiapine can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Quinidine,The therapeutic efficacy of Quinidine can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Umeclidinium,The therapeutic efficacy of Umeclidinium can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Vamorolone,The therapeutic efficacy of Neostigmine can be decreased when used in combination with Vamorolone.,decrease,no risk
Neostigmine,Varenicline,The risk or severity of adverse effects can be increased when Neostigmine is combined with Varenicline.,increase,risk
Neostigmine,Vecuronium,The therapeutic efficacy of Vecuronium can be decreased when used in combination with Neostigmine.,decrease,no risk
Neostigmine,Ziprasidone,The therapeutic efficacy of Ziprasidone can be decreased when used in combination with Neostigmine.,decrease,no risk
Choline magnesium trisalicylate,Bimatoprost,The therapeutic efficacy of Bimatoprost can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Bismuth subgallate,Choline magnesium trisalicylate may decrease the excretion rate of Bismuth subgallate which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Bismuth subsalicylate,The therapeutic efficacy of Bismuth subsalicylate can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Bisoprolol,Choline magnesium trisalicylate may decrease the antihypertensive activities of Bisoprolol.,decrease,no risk
Choline magnesium trisalicylate,Bisoxatin,Choline magnesium trisalicylate may decrease the excretion rate of Bisoxatin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Bivalirudin,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Bivalirudin.,increase,risk
Choline magnesium trisalicylate,Bleomycin,Choline magnesium trisalicylate may decrease the excretion rate of Bleomycin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Bosentan,The therapeutic efficacy of Bosentan can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Bretylium,The therapeutic efficacy of Bretylium can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Brexpiprazole,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Brexpiprazole.,increase,risk
Choline magnesium trisalicylate,Brivaracetam,Choline magnesium trisalicylate may decrease the excretion rate of Brivaracetam which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Bromazepam,Choline magnesium trisalicylate may decrease the excretion rate of Bromazepam which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Bromfenac,The risk or severity of adverse effects can be increased when Bromfenac is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Bromocriptine,The risk or severity of hypertension can be increased when Bromocriptine is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Budesonide,The risk or severity of gastrointestinal irritation can be increased when Budesonide is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Bufexamac,The risk or severity of adverse effects can be increased when Choline magnesium trisalicylate is combined with Bufexamac.,increase,risk
Choline magnesium trisalicylate,Bumadizone,The risk or severity of adverse effects can be increased when Choline magnesium trisalicylate is combined with Bumadizone.,increase,risk
Choline magnesium trisalicylate,Bumetanide,The therapeutic efficacy of Bumetanide can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Bupropion,Choline magnesium trisalicylate may decrease the excretion rate of Bupropion which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Buspirone,The risk or severity of hypertension can be increased when Buspirone is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Butabarbital,Choline magnesium trisalicylate may decrease the excretion rate of Butabarbital which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Butriptyline,The risk or severity of gastrointestinal bleeding can be increased when Butriptyline is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Gabapentin enacarbil,The therapeutic efficacy of Furosemide can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Gadobenic acid,Choline magnesium trisalicylate may decrease the excretion rate of Gabapentin enacarbil which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gadodiamide,Choline magnesium trisalicylate may decrease the excretion rate of Gadobenic acid which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gadofosveset trisodium,Choline magnesium trisalicylate may decrease the excretion rate of Gadodiamide which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gadopentetic acid,Choline magnesium trisalicylate may decrease the excretion rate of Gadofosveset trisodium which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gadoteric acid,Choline magnesium trisalicylate may decrease the excretion rate of Gadopentetic acid which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gadoteridol,Choline magnesium trisalicylate may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Ganciclovir,Choline magnesium trisalicylate may decrease the excretion rate of Gadoteridol which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gatifloxacin,Choline magnesium trisalicylate may decrease the excretion rate of Ganciclovir which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gemcitabine,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Gatifloxacin.,increase,no risk
Choline magnesium trisalicylate,Gemfibrozil,Choline magnesium trisalicylate may decrease the excretion rate of Gemcitabine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gemifloxacin,Choline magnesium trisalicylate may decrease the excretion rate of Gemfibrozil which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gentamicin,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Gemifloxacin.,increase,no risk
Choline magnesium trisalicylate,Gimeracil,Choline magnesium trisalicylate may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Givosiran,Choline magnesium trisalicylate may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Gliclazide,The risk or severity of nephrotoxicity can be increased when Choline magnesium trisalicylate is combined with Givosiran.,increase,risk
Choline magnesium trisalicylate,Glimepiride,The protein binding of Gliclazide can be decreased when combined with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Glipizide,The protein binding of Glimepiride can be decreased when combined with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Gliquidone,The protein binding of Glipizide can be decreased when combined with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Glyburide,The protein binding of Gliquidone can be decreased when combined with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Glycerol phenylbutyrate,The protein binding of Glyburide can be decreased when combined with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Glycol salicylate,Choline magnesium trisalicylate may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Golodirsen,The risk or severity of adverse effects can be increased when Choline magnesium trisalicylate is combined with Glycol salicylate.,increase,risk
Choline magnesium trisalicylate,Goserelin,Choline magnesium trisalicylate may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Grepafloxacin,Choline magnesium trisalicylate may decrease the excretion rate of Goserelin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Guanabenz,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Grepafloxacin.,increase,no risk
Choline magnesium trisalicylate,Guanadrel,The therapeutic efficacy of Guanabenz can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Guanethidine,The therapeutic efficacy of Guanadrel can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Guanfacine,The therapeutic efficacy of Guanethidine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Guanoxan,The therapeutic efficacy of Guanfacine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Haloperidol,The therapeutic efficacy of Guanoxan can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Halothane,The therapeutic efficacy of Haloperidol can be increased when used in combination with Choline magnesium trisalicylate.,increase,no risk
Choline magnesium trisalicylate,Heparin,The risk or severity of hypertension can be increased when Halothane is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Hydralazine,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Heparin.,increase,risk
Choline magnesium trisalicylate,Hydrochlorothiazide,Choline magnesium trisalicylate may decrease the antihypertensive activities of Hydralazine.,decrease,no risk
Choline magnesium trisalicylate,Hydrocortisone,The therapeutic efficacy of Hydrochlorothiazide can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Hydrocortisone acetate,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Hydrocortisone butyrate,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone acetate is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Hydrocortisone cypionate,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone butyrate is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Hydrocortisone succinate,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone cypionate is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Hydroflumethiazide,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone succinate is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Hydromorphone,The therapeutic efficacy of Hydroflumethiazide can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Hydroxocobalamin,Choline magnesium trisalicylate may decrease the excretion rate of Hydromorphone which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Hydroxyethyl Starch,Choline magnesium trisalicylate may decrease the excretion rate of Hydroxocobalamin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Kanamycin,Choline magnesium trisalicylate may decrease the excretion rate of Ixazomib which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Ketamine,Choline magnesium trisalicylate may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Ketazolam,Choline magnesium trisalicylate may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Ketoconazole,Choline magnesium trisalicylate may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Ketoprofen,The risk or severity of hyperkalemia can be increased when Ketoconazole is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Ketorolac,The risk or severity of adverse effects can be increased when Ketoprofen is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,N-acetyltyrosine,Choline magnesium trisalicylate may decrease the excretion rate of Mycophenolic acid which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nabumetone,Choline magnesium trisalicylate may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nadolol,The risk or severity of adverse effects can be increased when Nabumetone is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nadroparin,Choline magnesium trisalicylate may decrease the antihypertensive activities of Nadolol.,decrease,no risk
Choline magnesium trisalicylate,Naldemedine,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Nadroparin.,increase,risk
Choline magnesium trisalicylate,Nalidixic acid,Choline magnesium trisalicylate may decrease the excretion rate of Naldemedine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nalmefene,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Nalidixic acid.,increase,no risk
Choline magnesium trisalicylate,Naloxone,Choline magnesium trisalicylate may decrease the excretion rate of Nalmefene which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Naphazoline,Choline magnesium trisalicylate may decrease the excretion rate of Naloxone which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Naproxen,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Naphazoline.,increase,risk
Choline magnesium trisalicylate,Naratriptan,The risk or severity of adverse effects can be increased when Naproxen is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nateglinide,The risk or severity of hypertension can be increased when Naratriptan is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Naxitamab,Choline magnesium trisalicylate may decrease the excretion rate of Nateglinide which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nebivolol,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Naxitamab.,increase,risk
Choline magnesium trisalicylate,Nedaplatin,Choline magnesium trisalicylate may decrease the antihypertensive activities of Nebivolol.,decrease,no risk
Choline magnesium trisalicylate,Nedocromil,Choline magnesium trisalicylate may decrease the excretion rate of Nedaplatin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nefazodone,Choline magnesium trisalicylate may decrease the excretion rate of Nedocromil which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Neomycin,The risk or severity of gastrointestinal bleeding can be increased when Nefazodone is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nepafenac,The risk or severity of nephrotoxicity can be increased when Choline magnesium trisalicylate is combined with Neomycin.,increase,risk
Choline magnesium trisalicylate,Netilmicin,The risk or severity of adverse effects can be increased when Choline magnesium trisalicylate is combined with Nepafenac.,increase,risk
Choline magnesium trisalicylate,Nialamide,Choline magnesium trisalicylate may decrease the excretion rate of Netilmicin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nicardipine,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Nialamide.,increase,risk
Choline magnesium trisalicylate,Nicergoline,The therapeutic efficacy of Nicardipine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nicorandil,The risk or severity of hypertension can be increased when Nicergoline is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nifedipine,The therapeutic efficacy of Nicorandil can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nilutamide,The risk or severity of hyperkalemia can be increased when Nifedipine is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nilvadipine,Choline magnesium trisalicylate may decrease the excretion rate of Nilutamide which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nimesulide,The therapeutic efficacy of Nilvadipine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nimodipine,The risk or severity of adverse effects can be increased when Choline magnesium trisalicylate is combined with Nimesulide.,increase,risk
Choline magnesium trisalicylate,Nisoldipine,The therapeutic efficacy of Nimodipine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nitrendipine,The therapeutic efficacy of Nisoldipine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nitric Oxide,The therapeutic efficacy of Nitrendipine can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nitrofurantoin,Choline magnesium trisalicylate may decrease the excretion rate of Nitric Oxide which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Nitroglycerin,The risk or severity of hyperkalemia can be increased when Nitrofurantoin is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nitroprusside,The therapeutic efficacy of Nitroglycerin can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Nitrous oxide,The therapeutic efficacy of Nitroprusside can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Norepinephrine,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Nitrous oxide.,increase,risk
Choline magnesium trisalicylate,Norfloxacin,The risk or severity of hypertension can be increased when Norepinephrine is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Nortriptyline,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Norfloxacin.,increase,no risk
Choline magnesium trisalicylate,Nylidrin,The risk or severity of gastrointestinal bleeding can be increased when Nortriptyline is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Octinoxate,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Nylidrin.,increase,risk
Choline magnesium trisalicylate,Ofloxacin,Choline magnesium trisalicylate may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Olmesartan,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Ofloxacin.,increase,no risk
Choline magnesium trisalicylate,Olodaterol,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Olmesartan is combined with Choline magnesium trisalicylate.",increase,risk
Choline magnesium trisalicylate,Olsalazine,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Olodaterol.,increase,risk
Choline magnesium trisalicylate,Omacetaxine mepesuccinate,The risk or severity of nephrotoxicity can be increased when Choline magnesium trisalicylate is combined with Olsalazine.,increase,risk
Choline magnesium trisalicylate,Opium,The risk or severity of bleeding can be increased when Choline magnesium trisalicylate is combined with Omacetaxine mepesuccinate.,increase,risk
Choline magnesium trisalicylate,Orciprenaline,Choline magnesium trisalicylate may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Oseltamivir,The risk or severity of hypertension can be increased when Orciprenaline is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Oxacillin,Choline magnesium trisalicylate may decrease the excretion rate of Oseltamivir which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Oxaliplatin,Choline magnesium trisalicylate may decrease the excretion rate of Oxacillin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Oxaprozin,The risk or severity of nephrotoxicity can be increased when Oxaliplatin is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Oxazepam,The risk or severity of adverse effects can be increased when Oxaprozin is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Oxprenolol,Choline magnesium trisalicylate may decrease the excretion rate of Oxazepam which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Oxybenzone,Choline magnesium trisalicylate may decrease the antihypertensive activities of Oxprenolol.,decrease,no risk
Choline magnesium trisalicylate,Oxymetazoline,Choline magnesium trisalicylate may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Oxyphenbutazone,The risk or severity of hypertension can be increased when Oxymetazoline is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Oxyquinoline,The risk or severity of adverse effects can be increased when Choline magnesium trisalicylate is combined with Oxyphenbutazone.,increase,risk
Choline magnesium trisalicylate,Quetiapine,Choline magnesium trisalicylate may decrease the excretion rate of Pyridoxine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Quinapril,The risk or severity of hypertension can be increased when Quetiapine is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Quinethazone,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Choline magnesium trisalicylate is combined with Quinapril.",increase,risk
Choline magnesium trisalicylate,Quinidine,The therapeutic efficacy of Quinethazone can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Quinupramine,Choline magnesium trisalicylate may decrease the excretion rate of Quinidine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Unoprostone,Choline magnesium trisalicylate may increase the neuroexcitatory activities of Trovafloxacin.,increase,no risk
Choline magnesium trisalicylate,Urokinase,The therapeutic efficacy of Unoprostone can be decreased when used in combination with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Vaborbactam,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Urokinase.,increase,risk
Choline magnesium trisalicylate,Valaciclovir,Choline magnesium trisalicylate may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Valbenazine,The risk or severity of nephrotoxicity can be increased when Valaciclovir is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Valdecoxib,Choline magnesium trisalicylate may decrease the excretion rate of Valbenazine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Valganciclovir,The risk or severity of adverse effects can be increased when Valdecoxib is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Valproic acid,Choline magnesium trisalicylate may decrease the excretion rate of Valganciclovir which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Valsartan,The protein binding of Valproic acid can be decreased when combined with Choline magnesium trisalicylate.,decrease,no risk
Choline magnesium trisalicylate,Vamorolone,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Valsartan is combined with Choline magnesium trisalicylate.",increase,risk
Choline magnesium trisalicylate,Vancomycin,The risk or severity of gastrointestinal irritation can be increased when Vamorolone is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Varenicline,Choline magnesium trisalicylate may decrease the excretion rate of Vancomycin which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Venlafaxine,Choline magnesium trisalicylate may decrease the excretion rate of Varenicline which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Verapamil,Venlafaxine may increase the antiplatelet activities of Choline magnesium trisalicylate.,increase,no risk
Choline magnesium trisalicylate,Vilanterol,Choline magnesium trisalicylate may decrease the excretion rate of Verapamil which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Vilazodone,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Vilanterol.,increase,risk
Choline magnesium trisalicylate,Viloxazine,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Vilazodone.,increase,risk
Choline magnesium trisalicylate,Vorapaxar,Choline magnesium trisalicylate may decrease the excretion rate of Viloxazine which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Voriconazole,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Vorapaxar.,increase,risk
Choline magnesium trisalicylate,Vortioxetine,The serum concentration of Choline magnesium trisalicylate can be increased when it is combined with Voriconazole.,increase,no risk
Choline magnesium trisalicylate,Warfarin,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Vortioxetine.,increase,risk
Choline magnesium trisalicylate,Xamoterol,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Warfarin.,increase,risk
Choline magnesium trisalicylate,Ximelagatran,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Xamoterol.,increase,risk
Choline magnesium trisalicylate,Xylometazoline,The risk or severity of bleeding and hemorrhage can be increased when Choline magnesium trisalicylate is combined with Ximelagatran.,increase,risk
Choline magnesium trisalicylate,Yohimbine,The risk or severity of hypertension can be increased when Choline magnesium trisalicylate is combined with Xylometazoline.,increase,risk
Choline magnesium trisalicylate,Zaleplon,The risk or severity of hypertension can be increased when Yohimbine is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Zanamivir,Choline magnesium trisalicylate may decrease the excretion rate of Zaleplon which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Zidovudine,Choline magnesium trisalicylate may decrease the excretion rate of Zanamivir which could result in a higher serum level.,decrease,no risk
Choline magnesium trisalicylate,Zimelidine,The risk or severity of bleeding can be increased when Zidovudine is combined with Choline magnesium trisalicylate.,increase,risk
Choline magnesium trisalicylate,Ziprasidone,The risk or severity of gastrointestinal bleeding can be increased when Zimelidine is combined with Choline magnesium trisalicylate.,increase,risk
